active_params_M,panel,token,expert,num_experts_E,topk_k,moe_layer
15,temporal (resident set used),138,4,64,6,7
15,temporal (resident set used),138,9,64,6,7
15,temporal (resident set used),138,13,64,6,7
15,temporal (resident set used),138,28,64,6,7
15,temporal (resident set used),138,36,64,6,7
15,temporal (resident set used),138,41,64,6,7
15,temporal (resident set used),139,9,64,6,7
15,temporal (resident set used),139,13,64,6,7
15,temporal (resident set used),139,17,64,6,7
15,temporal (resident set used),139,28,64,6,7
15,temporal (resident set used),139,36,64,6,7
15,temporal (resident set used),139,41,64,6,7
15,temporal (resident set used),140,9,64,6,7
15,temporal (resident set used),140,17,64,6,7
15,temporal (resident set used),140,28,64,6,7
15,temporal (resident set used),140,36,64,6,7
15,temporal (resident set used),140,41,64,6,7
15,temporal (resident set used),140,42,64,6,7
15,temporal (resident set used),141,9,64,6,7
15,temporal (resident set used),141,28,64,6,7
15,temporal (resident set used),141,36,64,6,7
15,temporal (resident set used),141,41,64,6,7
15,temporal (resident set used),141,42,64,6,7
15,temporal (resident set used),141,62,64,6,7
15,temporal (resident set used),142,9,64,6,7
15,temporal (resident set used),142,19,64,6,7
15,temporal (resident set used),142,36,64,6,7
15,temporal (resident set used),142,41,64,6,7
15,temporal (resident set used),142,42,64,6,7
15,temporal (resident set used),142,62,64,6,7
15,temporal (resident set used),143,5,64,6,7
15,temporal (resident set used),143,9,64,6,7
15,temporal (resident set used),143,19,64,6,7
15,temporal (resident set used),143,36,64,6,7
15,temporal (resident set used),143,41,64,6,7
15,temporal (resident set used),143,62,64,6,7
15,temporal (resident set used),144,5,64,6,7
15,temporal (resident set used),144,9,64,6,7
15,temporal (resident set used),144,19,64,6,7
15,temporal (resident set used),144,36,64,6,7
15,temporal (resident set used),144,41,64,6,7
15,temporal (resident set used),144,58,64,6,7
15,temporal (resident set used),145,5,64,6,7
15,temporal (resident set used),145,9,64,6,7
15,temporal (resident set used),145,36,64,6,7
15,temporal (resident set used),145,41,64,6,7
15,temporal (resident set used),145,42,64,6,7
15,temporal (resident set used),145,58,64,6,7
15,temporal (resident set used),146,5,64,6,7
15,temporal (resident set used),146,9,64,6,7
15,temporal (resident set used),146,19,64,6,7
15,temporal (resident set used),146,41,64,6,7
15,temporal (resident set used),146,42,64,6,7
15,temporal (resident set used),146,58,64,6,7
15,temporal (resident set used),147,5,64,6,7
15,temporal (resident set used),147,9,64,6,7
15,temporal (resident set used),147,19,64,6,7
15,temporal (resident set used),147,21,64,6,7
15,temporal (resident set used),147,41,64,6,7
15,temporal (resident set used),147,58,64,6,7
15,temporal (resident set used),148,5,64,6,7
15,temporal (resident set used),148,9,64,6,7
15,temporal (resident set used),148,21,64,6,7
15,temporal (resident set used),148,41,64,6,7
15,temporal (resident set used),148,57,64,6,7
15,temporal (resident set used),148,58,64,6,7
15,temporal (resident set used),149,5,64,6,7
15,temporal (resident set used),149,21,64,6,7
15,temporal (resident set used),149,34,64,6,7
15,temporal (resident set used),149,41,64,6,7
15,temporal (resident set used),149,57,64,6,7
15,temporal (resident set used),149,58,64,6,7
15,temporal (resident set used),150,5,64,6,7
15,temporal (resident set used),150,21,64,6,7
15,temporal (resident set used),150,34,64,6,7
15,temporal (resident set used),150,41,64,6,7
15,temporal (resident set used),150,51,64,6,7
15,temporal (resident set used),150,58,64,6,7
15,temporal (resident set used),151,5,64,6,7
15,temporal (resident set used),151,17,64,6,7
15,temporal (resident set used),151,34,64,6,7
15,temporal (resident set used),151,41,64,6,7
15,temporal (resident set used),151,51,64,6,7
15,temporal (resident set used),151,58,64,6,7
15,temporal (resident set used),152,5,64,6,7
15,temporal (resident set used),152,34,64,6,7
15,temporal (resident set used),152,41,64,6,7
15,temporal (resident set used),152,42,64,6,7
15,temporal (resident set used),152,51,64,6,7
15,temporal (resident set used),152,58,64,6,7
15,temporal (resident set used),153,5,64,6,7
15,temporal (resident set used),153,41,64,6,7
15,temporal (resident set used),153,42,64,6,7
15,temporal (resident set used),153,51,64,6,7
15,temporal (resident set used),153,52,64,6,7
15,temporal (resident set used),153,58,64,6,7
15,temporal (resident set used),154,5,64,6,7
15,temporal (resident set used),154,24,64,6,7
15,temporal (resident set used),154,41,64,6,7
15,temporal (resident set used),154,42,64,6,7
15,temporal (resident set used),154,51,64,6,7
15,temporal (resident set used),154,58,64,6,7
15,temporal (resident set used),155,5,64,6,7
15,temporal (resident set used),155,41,64,6,7
15,temporal (resident set used),155,42,64,6,7
15,temporal (resident set used),155,51,64,6,7
15,temporal (resident set used),155,58,64,6,7
15,temporal (resident set used),155,60,64,6,7
15,temporal (resident set used),156,5,64,6,7
15,temporal (resident set used),156,24,64,6,7
15,temporal (resident set used),156,41,64,6,7
15,temporal (resident set used),156,42,64,6,7
15,temporal (resident set used),156,51,64,6,7
15,temporal (resident set used),156,60,64,6,7
15,temporal (resident set used),157,5,64,6,7
15,temporal (resident set used),157,24,64,6,7
15,temporal (resident set used),157,33,64,6,7
15,temporal (resident set used),157,41,64,6,7
15,temporal (resident set used),157,51,64,6,7
15,temporal (resident set used),157,60,64,6,7
15,temporal (resident set used),158,3,64,6,7
15,temporal (resident set used),158,5,64,6,7
15,temporal (resident set used),158,33,64,6,7
15,temporal (resident set used),158,41,64,6,7
15,temporal (resident set used),158,51,64,6,7
15,temporal (resident set used),158,60,64,6,7
15,temporal (resident set used),159,5,64,6,7
15,temporal (resident set used),159,26,64,6,7
15,temporal (resident set used),159,33,64,6,7
15,temporal (resident set used),159,41,64,6,7
15,temporal (resident set used),159,51,64,6,7
15,temporal (resident set used),159,60,64,6,7
15,temporal (resident set used),160,5,64,6,7
15,temporal (resident set used),160,26,64,6,7
15,temporal (resident set used),160,35,64,6,7
15,temporal (resident set used),160,41,64,6,7
15,temporal (resident set used),160,51,64,6,7
15,temporal (resident set used),160,60,64,6,7
15,temporal (resident set used),161,5,64,6,7
15,temporal (resident set used),161,26,64,6,7
15,temporal (resident set used),161,34,64,6,7
15,temporal (resident set used),161,41,64,6,7
15,temporal (resident set used),161,51,64,6,7
15,temporal (resident set used),161,60,64,6,7
15,temporal (resident set used),162,5,64,6,7
15,temporal (resident set used),162,34,64,6,7
15,temporal (resident set used),162,41,64,6,7
15,temporal (resident set used),162,51,64,6,7
15,temporal (resident set used),162,58,64,6,7
15,temporal (resident set used),162,60,64,6,7
15,temporal (resident set used),163,5,64,6,7
15,temporal (resident set used),163,17,64,6,7
15,temporal (resident set used),163,34,64,6,7
15,temporal (resident set used),163,41,64,6,7
15,temporal (resident set used),163,51,64,6,7
15,temporal (resident set used),163,60,64,6,7
15,temporal (resident set used),164,5,64,6,7
15,temporal (resident set used),164,34,64,6,7
15,temporal (resident set used),164,41,64,6,7
15,temporal (resident set used),164,42,64,6,7
15,temporal (resident set used),164,51,64,6,7
15,temporal (resident set used),164,60,64,6,7
15,temporal (resident set used),165,34,64,6,7
15,temporal (resident set used),165,35,64,6,7
15,temporal (resident set used),165,41,64,6,7
15,temporal (resident set used),165,42,64,6,7
15,temporal (resident set used),165,51,64,6,7
15,temporal (resident set used),165,60,64,6,7
15,temporal (resident set used),166,26,64,6,7
15,temporal (resident set used),166,34,64,6,7
15,temporal (resident set used),166,41,64,6,7
15,temporal (resident set used),166,42,64,6,7
15,temporal (resident set used),166,51,64,6,7
15,temporal (resident set used),166,60,64,6,7
15,temporal (resident set used),167,5,64,6,7
15,temporal (resident set used),167,26,64,6,7
15,temporal (resident set used),167,41,64,6,7
15,temporal (resident set used),167,42,64,6,7
15,temporal (resident set used),167,51,64,6,7
15,temporal (resident set used),167,60,64,6,7
15,temporal (resident set used),168,5,64,6,7
15,temporal (resident set used),168,26,64,6,7
15,temporal (resident set used),168,35,64,6,7
15,temporal (resident set used),168,41,64,6,7
15,temporal (resident set used),168,42,64,6,7
15,temporal (resident set used),168,60,64,6,7
15,temporal (resident set used),169,5,64,6,7
15,temporal (resident set used),169,26,64,6,7
15,temporal (resident set used),169,32,64,6,7
15,temporal (resident set used),169,35,64,6,7
15,temporal (resident set used),169,41,64,6,7
15,temporal (resident set used),169,60,64,6,7
15,temporal (resident set used),170,5,64,6,7
15,temporal (resident set used),170,26,64,6,7
15,temporal (resident set used),170,32,64,6,7
15,temporal (resident set used),170,41,64,6,7
15,temporal (resident set used),170,57,64,6,7
15,temporal (resident set used),170,60,64,6,7
15,temporal (resident set used),171,26,64,6,7
15,temporal (resident set used),171,28,64,6,7
15,temporal (resident set used),171,32,64,6,7
15,temporal (resident set used),171,41,64,6,7
15,temporal (resident set used),171,57,64,6,7
15,temporal (resident set used),171,60,64,6,7
15,temporal (resident set used),172,5,64,6,7
15,temporal (resident set used),172,28,64,6,7
15,temporal (resident set used),172,32,64,6,7
15,temporal (resident set used),172,41,64,6,7
15,temporal (resident set used),172,57,64,6,7
15,temporal (resident set used),172,60,64,6,7
15,temporal (resident set used),173,28,64,6,7
15,temporal (resident set used),173,32,64,6,7
15,temporal (resident set used),173,34,64,6,7
15,temporal (resident set used),173,41,64,6,7
15,temporal (resident set used),173,57,64,6,7
15,temporal (resident set used),173,60,64,6,7
15,temporal (resident set used),174,24,64,6,7
15,temporal (resident set used),174,28,64,6,7
15,temporal (resident set used),174,34,64,6,7
15,temporal (resident set used),174,41,64,6,7
15,temporal (resident set used),174,57,64,6,7
15,temporal (resident set used),174,60,64,6,7
15,temporal (resident set used),175,24,64,6,7
15,temporal (resident set used),175,27,64,6,7
15,temporal (resident set used),175,28,64,6,7
15,temporal (resident set used),175,41,64,6,7
15,temporal (resident set used),175,57,64,6,7
15,temporal (resident set used),175,60,64,6,7
15,temporal (resident set used),176,24,64,6,7
15,temporal (resident set used),176,26,64,6,7
15,temporal (resident set used),176,27,64,6,7
15,temporal (resident set used),176,28,64,6,7
15,temporal (resident set used),176,41,64,6,7
15,temporal (resident set used),176,60,64,6,7
15,temporal (resident set used),177,26,64,6,7
15,temporal (resident set used),177,27,64,6,7
15,temporal (resident set used),177,28,64,6,7
15,temporal (resident set used),177,40,64,6,7
15,temporal (resident set used),177,41,64,6,7
15,temporal (resident set used),177,60,64,6,7
15,temporal (resident set used),178,4,64,6,7
15,temporal (resident set used),178,26,64,6,7
15,temporal (resident set used),178,28,64,6,7
15,temporal (resident set used),178,40,64,6,7
15,temporal (resident set used),178,41,64,6,7
15,temporal (resident set used),178,60,64,6,7
15,temporal (resident set used),179,17,64,6,7
15,temporal (resident set used),179,26,64,6,7
15,temporal (resident set used),179,28,64,6,7
15,temporal (resident set used),179,40,64,6,7
15,temporal (resident set used),179,41,64,6,7
15,temporal (resident set used),179,60,64,6,7
15,temporal (resident set used),180,17,64,6,7
15,temporal (resident set used),180,26,64,6,7
15,temporal (resident set used),180,28,64,6,7
15,temporal (resident set used),180,41,64,6,7
15,temporal (resident set used),180,42,64,6,7
15,temporal (resident set used),180,60,64,6,7
15,temporal (resident set used),181,26,64,6,7
15,temporal (resident set used),181,28,64,6,7
15,temporal (resident set used),181,41,64,6,7
15,temporal (resident set used),181,42,64,6,7
15,temporal (resident set used),181,52,64,6,7
15,temporal (resident set used),181,60,64,6,7
15,temporal (resident set used),182,26,64,6,7
15,temporal (resident set used),182,28,64,6,7
15,temporal (resident set used),182,41,64,6,7
15,temporal (resident set used),182,42,64,6,7
15,temporal (resident set used),182,56,64,6,7
15,temporal (resident set used),182,60,64,6,7
15,temporal (resident set used),183,26,64,6,7
15,temporal (resident set used),183,28,64,6,7
15,temporal (resident set used),183,35,64,6,7
15,temporal (resident set used),183,41,64,6,7
15,temporal (resident set used),183,56,64,6,7
15,temporal (resident set used),183,60,64,6,7
15,temporal (resident set used),184,26,64,6,7
15,temporal (resident set used),184,28,64,6,7
15,temporal (resident set used),184,32,64,6,7
15,temporal (resident set used),184,35,64,6,7
15,temporal (resident set used),184,41,64,6,7
15,temporal (resident set used),184,60,64,6,7
15,temporal (resident set used),185,26,64,6,7
15,temporal (resident set used),185,28,64,6,7
15,temporal (resident set used),185,32,64,6,7
15,temporal (resident set used),185,41,64,6,7
15,temporal (resident set used),185,46,64,6,7
15,temporal (resident set used),185,60,64,6,7
15,temporal (resident set used),186,4,64,6,7
15,temporal (resident set used),186,26,64,6,7
15,temporal (resident set used),186,28,64,6,7
15,temporal (resident set used),186,41,64,6,7
15,temporal (resident set used),186,46,64,6,7
15,temporal (resident set used),186,60,64,6,7
15,temporal (resident set used),187,20,64,6,7
15,temporal (resident set used),187,26,64,6,7
15,temporal (resident set used),187,28,64,6,7
15,temporal (resident set used),187,41,64,6,7
15,temporal (resident set used),187,46,64,6,7
15,temporal (resident set used),187,60,64,6,7
15,temporal (resident set used),188,20,64,6,7
15,temporal (resident set used),188,26,64,6,7
15,temporal (resident set used),188,28,64,6,7
15,temporal (resident set used),188,32,64,6,7
15,temporal (resident set used),188,41,64,6,7
15,temporal (resident set used),188,60,64,6,7
15,temporal (resident set used),189,13,64,6,7
15,temporal (resident set used),189,26,64,6,7
15,temporal (resident set used),189,28,64,6,7
15,temporal (resident set used),189,32,64,6,7
15,temporal (resident set used),189,41,64,6,7
15,temporal (resident set used),189,60,64,6,7
15,temporal (resident set used),190,13,64,6,7
15,temporal (resident set used),190,17,64,6,7
15,temporal (resident set used),190,26,64,6,7
15,temporal (resident set used),190,32,64,6,7
15,temporal (resident set used),190,41,64,6,7
15,temporal (resident set used),190,60,64,6,7
15,temporal (resident set used),191,13,64,6,7
15,temporal (resident set used),191,17,64,6,7
15,temporal (resident set used),191,26,64,6,7
15,temporal (resident set used),191,41,64,6,7
15,temporal (resident set used),191,42,64,6,7
15,temporal (resident set used),191,60,64,6,7
15,temporal (resident set used),192,3,64,6,7
15,temporal (resident set used),192,13,64,6,7
15,temporal (resident set used),192,26,64,6,7
15,temporal (resident set used),192,41,64,6,7
15,temporal (resident set used),192,42,64,6,7
15,temporal (resident set used),192,60,64,6,7
15,temporal (resident set used),193,3,64,6,7
15,temporal (resident set used),193,26,64,6,7
15,temporal (resident set used),193,41,64,6,7
15,temporal (resident set used),193,42,64,6,7
15,temporal (resident set used),193,52,64,6,7
15,temporal (resident set used),193,60,64,6,7
15,temporal (resident set used),194,3,64,6,7
15,temporal (resident set used),194,26,64,6,7
15,temporal (resident set used),194,41,64,6,7
15,temporal (resident set used),194,42,64,6,7
15,temporal (resident set used),194,46,64,6,7
15,temporal (resident set used),194,60,64,6,7
15,temporal (resident set used),195,3,64,6,7
15,temporal (resident set used),195,26,64,6,7
15,temporal (resident set used),195,35,64,6,7
15,temporal (resident set used),195,41,64,6,7
15,temporal (resident set used),195,46,64,6,7
15,temporal (resident set used),195,60,64,6,7
15,temporal (resident set used),196,3,64,6,7
15,temporal (resident set used),196,15,64,6,7
15,temporal (resident set used),196,26,64,6,7
15,temporal (resident set used),196,35,64,6,7
15,temporal (resident set used),196,41,64,6,7
15,temporal (resident set used),196,46,64,6,7
15,temporal (resident set used),197,0,64,6,7
15,temporal (resident set used),197,3,64,6,7
15,temporal (resident set used),197,15,64,6,7
15,temporal (resident set used),197,26,64,6,7
15,temporal (resident set used),197,41,64,6,7
15,temporal (resident set used),197,46,64,6,7
15,temporal (resident set used),198,0,64,6,7
15,temporal (resident set used),198,3,64,6,7
15,temporal (resident set used),198,15,64,6,7
15,temporal (resident set used),198,41,64,6,7
15,temporal (resident set used),198,46,64,6,7
15,temporal (resident set used),198,56,64,6,7
15,temporal (resident set used),199,3,64,6,7
15,temporal (resident set used),199,15,64,6,7
15,temporal (resident set used),199,28,64,6,7
15,temporal (resident set used),199,41,64,6,7
15,temporal (resident set used),199,46,64,6,7
15,temporal (resident set used),199,56,64,6,7
15,temporal (resident set used),200,15,64,6,7
15,temporal (resident set used),200,28,64,6,7
15,temporal (resident set used),200,32,64,6,7
15,temporal (resident set used),200,41,64,6,7
15,temporal (resident set used),200,46,64,6,7
15,temporal (resident set used),200,56,64,6,7
15,temporal (resident set used),201,15,64,6,7
15,temporal (resident set used),201,26,64,6,7
15,temporal (resident set used),201,28,64,6,7
15,temporal (resident set used),201,32,64,6,7
15,temporal (resident set used),201,41,64,6,7
15,temporal (resident set used),201,56,64,6,7
15,temporal (resident set used),202,15,64,6,7
15,temporal (resident set used),202,17,64,6,7
15,temporal (resident set used),202,26,64,6,7
15,temporal (resident set used),202,32,64,6,7
15,temporal (resident set used),202,41,64,6,7
15,temporal (resident set used),202,56,64,6,7
15,temporal (resident set used),203,15,64,6,7
15,temporal (resident set used),203,17,64,6,7
15,temporal (resident set used),203,26,64,6,7
15,temporal (resident set used),203,41,64,6,7
15,temporal (resident set used),203,52,64,6,7
15,temporal (resident set used),203,56,64,6,7
15,temporal (resident set used),204,15,64,6,7
15,temporal (resident set used),204,26,64,6,7
15,temporal (resident set used),204,28,64,6,7
15,temporal (resident set used),204,41,64,6,7
15,temporal (resident set used),204,52,64,6,7
15,temporal (resident set used),204,56,64,6,7
15,temporal (resident set used),205,15,64,6,7
15,temporal (resident set used),205,26,64,6,7
15,temporal (resident set used),205,28,64,6,7
15,temporal (resident set used),205,41,64,6,7
15,temporal (resident set used),205,56,64,6,7
15,temporal (resident set used),205,60,64,6,7
15,temporal (resident set used),206,15,64,6,7
15,temporal (resident set used),206,23,64,6,7
15,temporal (resident set used),206,28,64,6,7
15,temporal (resident set used),206,41,64,6,7
15,temporal (resident set used),206,56,64,6,7
15,temporal (resident set used),206,60,64,6,7
15,temporal (resident set used),207,15,64,6,7
15,temporal (resident set used),207,23,64,6,7
15,temporal (resident set used),207,26,64,6,7
15,temporal (resident set used),207,28,64,6,7
15,temporal (resident set used),207,41,64,6,7
15,temporal (resident set used),207,60,64,6,7
15,temporal (resident set used),208,23,64,6,7
15,temporal (resident set used),208,24,64,6,7
15,temporal (resident set used),208,26,64,6,7
15,temporal (resident set used),208,28,64,6,7
15,temporal (resident set used),208,41,64,6,7
15,temporal (resident set used),208,60,64,6,7
15,temporal (resident set used),209,23,64,6,7
15,temporal (resident set used),209,26,64,6,7
15,temporal (resident set used),209,28,64,6,7
15,temporal (resident set used),209,41,64,6,7
15,temporal (resident set used),209,46,64,6,7
15,temporal (resident set used),209,60,64,6,7
15,temporal (resident set used),210,23,64,6,7
15,temporal (resident set used),210,26,64,6,7
15,temporal (resident set used),210,41,64,6,7
15,temporal (resident set used),210,46,64,6,7
15,temporal (resident set used),210,56,64,6,7
15,temporal (resident set used),210,60,64,6,7
15,temporal (resident set used),211,5,64,6,7
15,temporal (resident set used),211,26,64,6,7
15,temporal (resident set used),211,41,64,6,7
15,temporal (resident set used),211,46,64,6,7
15,temporal (resident set used),211,56,64,6,7
15,temporal (resident set used),211,60,64,6,7
15,temporal (resident set used),212,5,64,6,7
15,temporal (resident set used),212,13,64,6,7
15,temporal (resident set used),212,26,64,6,7
15,temporal (resident set used),212,41,64,6,7
15,temporal (resident set used),212,56,64,6,7
15,temporal (resident set used),212,60,64,6,7
15,temporal (resident set used),213,13,64,6,7
15,temporal (resident set used),213,17,64,6,7
15,temporal (resident set used),213,26,64,6,7
15,temporal (resident set used),213,41,64,6,7
15,temporal (resident set used),213,56,64,6,7
15,temporal (resident set used),213,60,64,6,7
15,temporal (resident set used),214,13,64,6,7
15,temporal (resident set used),214,26,64,6,7
15,temporal (resident set used),214,41,64,6,7
15,temporal (resident set used),214,42,64,6,7
15,temporal (resident set used),214,56,64,6,7
15,temporal (resident set used),214,60,64,6,7
15,temporal (resident set used),215,24,64,6,7
15,temporal (resident set used),215,26,64,6,7
15,temporal (resident set used),215,41,64,6,7
15,temporal (resident set used),215,42,64,6,7
15,temporal (resident set used),215,56,64,6,7
15,temporal (resident set used),215,60,64,6,7
15,temporal (resident set used),216,15,64,6,7
15,temporal (resident set used),216,24,64,6,7
15,temporal (resident set used),216,41,64,6,7
15,temporal (resident set used),216,42,64,6,7
15,temporal (resident set used),216,56,64,6,7
15,temporal (resident set used),216,60,64,6,7
15,temporal (resident set used),217,15,64,6,7
15,temporal (resident set used),217,35,64,6,7
15,temporal (resident set used),217,41,64,6,7
15,temporal (resident set used),217,42,64,6,7
15,temporal (resident set used),217,56,64,6,7
15,temporal (resident set used),217,60,64,6,7
15,temporal (resident set used),218,15,64,6,7
15,temporal (resident set used),218,26,64,6,7
15,temporal (resident set used),218,35,64,6,7
15,temporal (resident set used),218,41,64,6,7
15,temporal (resident set used),218,56,64,6,7
15,temporal (resident set used),218,60,64,6,7
15,temporal (resident set used),219,15,64,6,7
15,temporal (resident set used),219,24,64,6,7
15,temporal (resident set used),219,26,64,6,7
15,temporal (resident set used),219,41,64,6,7
15,temporal (resident set used),219,56,64,6,7
15,temporal (resident set used),219,60,64,6,7
15,temporal (unconstrained preference),0,5,64,6,7
15,temporal (unconstrained preference),0,21,64,6,7
15,temporal (unconstrained preference),0,32,64,6,7
15,temporal (unconstrained preference),0,36,64,6,7
15,temporal (unconstrained preference),0,45,64,6,7
15,temporal (unconstrained preference),0,49,64,6,7
15,temporal (unconstrained preference),1,5,64,6,7
15,temporal (unconstrained preference),1,7,64,6,7
15,temporal (unconstrained preference),1,13,64,6,7
15,temporal (unconstrained preference),1,21,64,6,7
15,temporal (unconstrained preference),1,23,64,6,7
15,temporal (unconstrained preference),1,28,64,6,7
15,temporal (unconstrained preference),2,3,64,6,7
15,temporal (unconstrained preference),2,17,64,6,7
15,temporal (unconstrained preference),2,26,64,6,7
15,temporal (unconstrained preference),2,36,64,6,7
15,temporal (unconstrained preference),2,42,64,6,7
15,temporal (unconstrained preference),2,63,64,6,7
15,temporal (unconstrained preference),3,23,64,6,7
15,temporal (unconstrained preference),3,28,64,6,7
15,temporal (unconstrained preference),3,34,64,6,7
15,temporal (unconstrained preference),3,41,64,6,7
15,temporal (unconstrained preference),3,45,64,6,7
15,temporal (unconstrained preference),3,52,64,6,7
15,temporal (unconstrained preference),4,5,64,6,7
15,temporal (unconstrained preference),4,13,64,6,7
15,temporal (unconstrained preference),4,23,64,6,7
15,temporal (unconstrained preference),4,28,64,6,7
15,temporal (unconstrained preference),4,34,64,6,7
15,temporal (unconstrained preference),4,50,64,6,7
15,temporal (unconstrained preference),5,6,64,6,7
15,temporal (unconstrained preference),5,13,64,6,7
15,temporal (unconstrained preference),5,17,64,6,7
15,temporal (unconstrained preference),5,23,64,6,7
15,temporal (unconstrained preference),5,28,64,6,7
15,temporal (unconstrained preference),5,34,64,6,7
15,temporal (unconstrained preference),6,0,64,6,7
15,temporal (unconstrained preference),6,2,64,6,7
15,temporal (unconstrained preference),6,17,64,6,7
15,temporal (unconstrained preference),6,42,64,6,7
15,temporal (unconstrained preference),6,48,64,6,7
15,temporal (unconstrained preference),6,52,64,6,7
15,temporal (unconstrained preference),7,4,64,6,7
15,temporal (unconstrained preference),7,23,64,6,7
15,temporal (unconstrained preference),7,28,64,6,7
15,temporal (unconstrained preference),7,42,64,6,7
15,temporal (unconstrained preference),7,60,64,6,7
15,temporal (unconstrained preference),7,62,64,6,7
15,temporal (unconstrained preference),8,4,64,6,7
15,temporal (unconstrained preference),8,28,64,6,7
15,temporal (unconstrained preference),8,37,64,6,7
15,temporal (unconstrained preference),8,42,64,6,7
15,temporal (unconstrained preference),8,60,64,6,7
15,temporal (unconstrained preference),8,62,64,6,7
15,temporal (unconstrained preference),9,4,64,6,7
15,temporal (unconstrained preference),9,28,64,6,7
15,temporal (unconstrained preference),9,40,64,6,7
15,temporal (unconstrained preference),9,52,64,6,7
15,temporal (unconstrained preference),9,60,64,6,7
15,temporal (unconstrained preference),9,62,64,6,7
15,temporal (unconstrained preference),10,4,64,6,7
15,temporal (unconstrained preference),10,5,64,6,7
15,temporal (unconstrained preference),10,38,64,6,7
15,temporal (unconstrained preference),10,40,64,6,7
15,temporal (unconstrained preference),10,60,64,6,7
15,temporal (unconstrained preference),10,62,64,6,7
15,temporal (unconstrained preference),11,4,64,6,7
15,temporal (unconstrained preference),11,23,64,6,7
15,temporal (unconstrained preference),11,24,64,6,7
15,temporal (unconstrained preference),11,40,64,6,7
15,temporal (unconstrained preference),11,60,64,6,7
15,temporal (unconstrained preference),11,62,64,6,7
15,temporal (unconstrained preference),12,4,64,6,7
15,temporal (unconstrained preference),12,20,64,6,7
15,temporal (unconstrained preference),12,24,64,6,7
15,temporal (unconstrained preference),12,32,64,6,7
15,temporal (unconstrained preference),12,40,64,6,7
15,temporal (unconstrained preference),12,60,64,6,7
15,temporal (unconstrained preference),13,8,64,6,7
15,temporal (unconstrained preference),13,20,64,6,7
15,temporal (unconstrained preference),13,23,64,6,7
15,temporal (unconstrained preference),13,32,64,6,7
15,temporal (unconstrained preference),13,36,64,6,7
15,temporal (unconstrained preference),13,62,64,6,7
15,temporal (unconstrained preference),14,20,64,6,7
15,temporal (unconstrained preference),14,22,64,6,7
15,temporal (unconstrained preference),14,23,64,6,7
15,temporal (unconstrained preference),14,40,64,6,7
15,temporal (unconstrained preference),14,60,64,6,7
15,temporal (unconstrained preference),14,62,64,6,7
15,temporal (unconstrained preference),15,4,64,6,7
15,temporal (unconstrained preference),15,28,64,6,7
15,temporal (unconstrained preference),15,41,64,6,7
15,temporal (unconstrained preference),15,50,64,6,7
15,temporal (unconstrained preference),15,60,64,6,7
15,temporal (unconstrained preference),15,62,64,6,7
15,temporal (unconstrained preference),16,6,64,6,7
15,temporal (unconstrained preference),16,17,64,6,7
15,temporal (unconstrained preference),16,23,64,6,7
15,temporal (unconstrained preference),16,28,64,6,7
15,temporal (unconstrained preference),16,41,64,6,7
15,temporal (unconstrained preference),16,62,64,6,7
15,temporal (unconstrained preference),17,23,64,6,7
15,temporal (unconstrained preference),17,28,64,6,7
15,temporal (unconstrained preference),17,30,64,6,7
15,temporal (unconstrained preference),17,42,64,6,7
15,temporal (unconstrained preference),17,60,64,6,7
15,temporal (unconstrained preference),17,62,64,6,7
15,temporal (unconstrained preference),18,5,64,6,7
15,temporal (unconstrained preference),18,8,64,6,7
15,temporal (unconstrained preference),18,30,64,6,7
15,temporal (unconstrained preference),18,36,64,6,7
15,temporal (unconstrained preference),18,58,64,6,7
15,temporal (unconstrained preference),18,62,64,6,7
15,temporal (unconstrained preference),19,19,64,6,7
15,temporal (unconstrained preference),19,30,64,6,7
15,temporal (unconstrained preference),19,36,64,6,7
15,temporal (unconstrained preference),19,41,64,6,7
15,temporal (unconstrained preference),19,57,64,6,7
15,temporal (unconstrained preference),19,58,64,6,7
15,temporal (unconstrained preference),20,5,64,6,7
15,temporal (unconstrained preference),20,19,64,6,7
15,temporal (unconstrained preference),20,34,64,6,7
15,temporal (unconstrained preference),20,36,64,6,7
15,temporal (unconstrained preference),20,41,64,6,7
15,temporal (unconstrained preference),20,58,64,6,7
15,temporal (unconstrained preference),21,5,64,6,7
15,temporal (unconstrained preference),21,19,64,6,7
15,temporal (unconstrained preference),21,30,64,6,7
15,temporal (unconstrained preference),21,41,64,6,7
15,temporal (unconstrained preference),21,42,64,6,7
15,temporal (unconstrained preference),21,58,64,6,7
15,temporal (unconstrained preference),22,5,64,6,7
15,temporal (unconstrained preference),22,30,64,6,7
15,temporal (unconstrained preference),22,31,64,6,7
15,temporal (unconstrained preference),22,34,64,6,7
15,temporal (unconstrained preference),22,41,64,6,7
15,temporal (unconstrained preference),22,42,64,6,7
15,temporal (unconstrained preference),23,7,64,6,7
15,temporal (unconstrained preference),23,11,64,6,7
15,temporal (unconstrained preference),23,19,64,6,7
15,temporal (unconstrained preference),23,24,64,6,7
15,temporal (unconstrained preference),23,41,64,6,7
15,temporal (unconstrained preference),23,62,64,6,7
15,temporal (unconstrained preference),24,7,64,6,7
15,temporal (unconstrained preference),24,21,64,6,7
15,temporal (unconstrained preference),24,24,64,6,7
15,temporal (unconstrained preference),24,41,64,6,7
15,temporal (unconstrained preference),24,58,64,6,7
15,temporal (unconstrained preference),24,62,64,6,7
15,temporal (unconstrained preference),25,5,64,6,7
