run,layer,component,expert,matrix,l2,maxabs,kurtosis
temporal_coarse_1e19,1,router_row,46,router,0.670502,0.081543,-0.199942
temporal_coarse_1e19,1,router_row,47,router,0.662819,0.0742188,-0.14031
temporal_coarse_1e19,1,router_row,48,router,0.668213,0.0791016,-0.0275115
temporal_coarse_1e19,1,router_row,49,router,0.657907,0.0737305,-0.199729
temporal_coarse_1e19,1,router_row,50,router,0.712083,0.0830078,0.0266142
temporal_coarse_1e19,1,router_row,51,router,0.621508,0.0678711,-0.0118012
temporal_coarse_1e19,1,router_row,52,router,0.729536,0.0766602,-0.278651
temporal_coarse_1e19,1,router_row,53,router,0.755877,0.0922852,0.0948793
temporal_coarse_1e19,1,router_row,54,router,0.66939,0.0756836,-0.00715879
temporal_coarse_1e19,1,router_row,55,router,0.789987,0.0859375,-0.0256687
temporal_coarse_1e19,1,router_row,56,router,0.740439,0.0878906,-0.136976
temporal_coarse_1e19,1,router_row,57,router,0.687058,0.0844727,0.0925675
temporal_coarse_1e19,1,router_row,58,router,0.723352,0.0742188,-0.18996
temporal_coarse_1e19,1,router_row,59,router,0.72588,0.0751953,-0.10676
temporal_coarse_1e19,1,router_row,60,router,0.728643,0.0883789,-0.134268
temporal_coarse_1e19,1,router_row,61,router,0.722511,0.0830078,-0.0321168
temporal_coarse_1e19,1,router_row,62,router,0.677354,0.0678711,-0.111048
temporal_coarse_1e19,1,router_row,63,router,0.636999,0.0805664,0.0747057
temporal_coarse_1e19,1,shared,,fc1,27.3113,0.100586,0.00575523
temporal_coarse_1e19,1,shared,,fc2,7.94504,0.0522461,0.162532
temporal_coarse_1e19,2,routed,0,fc1,21.8929,0.122559,0.0455715
temporal_coarse_1e19,2,routed,1,fc1,21.8988,0.117188,0.0307859
temporal_coarse_1e19,2,routed,2,fc1,21.6992,0.119141,0.0331969
temporal_coarse_1e19,2,routed,3,fc1,21.3571,0.125,0.0386604
temporal_coarse_1e19,2,routed,4,fc1,23.0168,0.124512,0.0358499
temporal_coarse_1e19,2,routed,5,fc1,22.1179,0.122559,0.0320275
temporal_coarse_1e19,2,routed,6,fc1,22.9939,0.119629,0.0325136
temporal_coarse_1e19,2,routed,7,fc1,22.5572,0.118164,0.0239689
temporal_coarse_1e19,2,routed,8,fc1,23.6375,0.126953,0.0312376
temporal_coarse_1e19,2,routed,9,fc1,22.4734,0.121582,0.0267796
temporal_coarse_1e19,2,routed,10,fc1,21.098,0.109375,0.0241151
temporal_coarse_1e19,2,routed,11,fc1,22.8728,0.126953,0.0244142
temporal_coarse_1e19,2,routed,12,fc1,22.0922,0.119629,0.0339781
temporal_coarse_1e19,2,routed,13,fc1,21.574,0.115723,0.0364333
temporal_coarse_1e19,2,routed,14,fc1,22.0631,0.118652,0.0296743
temporal_coarse_1e19,2,routed,15,fc1,21.9834,0.121094,0.0262483
temporal_coarse_1e19,2,routed,16,fc1,21.726,0.121094,0.0293892
temporal_coarse_1e19,2,routed,17,fc1,23.7098,0.136719,0.0384639
temporal_coarse_1e19,2,routed,18,fc1,21.5926,0.112305,0.0250984
temporal_coarse_1e19,2,routed,19,fc1,22.3353,0.126953,0.0350758
temporal_coarse_1e19,2,routed,20,fc1,23.1535,0.12207,0.0362392
temporal_coarse_1e19,2,routed,21,fc1,22.6786,0.126953,0.0325227
temporal_coarse_1e19,2,routed,22,fc1,24.5924,0.137695,0.0259363
temporal_coarse_1e19,2,routed,23,fc1,22.3147,0.125,0.02609
temporal_coarse_1e19,2,routed,24,fc1,21.6282,0.115723,0.0310619
temporal_coarse_1e19,2,routed,25,fc1,22.4965,0.124512,0.039398
temporal_coarse_1e19,2,routed,26,fc1,21.7521,0.114258,0.0306256
temporal_coarse_1e19,2,routed,27,fc1,21.9735,0.116211,0.0193048
temporal_coarse_1e19,2,routed,28,fc1,21.5593,0.115234,0.0336916
temporal_coarse_1e19,2,routed,29,fc1,24.2137,0.135742,0.034983
temporal_coarse_1e19,2,routed,30,fc1,21.838,0.119629,0.0295158
temporal_coarse_1e19,2,routed,31,fc1,22.8258,0.125977,0.0304259
temporal_coarse_1e19,2,routed,32,fc1,21.9995,0.114258,0.0453988
temporal_coarse_1e19,2,routed,33,fc1,21.8285,0.114746,0.0398974
temporal_coarse_1e19,2,routed,34,fc1,21.8549,0.125977,0.0349351
temporal_coarse_1e19,2,routed,35,fc1,21.1928,0.10791,0.0323088
temporal_coarse_1e19,2,routed,36,fc1,22.5192,0.135742,0.0317098
temporal_coarse_1e19,2,routed,37,fc1,20.9507,0.11084,0.0326391
temporal_coarse_1e19,2,routed,38,fc1,23.1267,0.120605,0.0427613
temporal_coarse_1e19,2,routed,39,fc1,22.0488,0.122559,0.0335433
temporal_coarse_1e19,2,routed,40,fc1,22.3265,0.121582,0.0276667
temporal_coarse_1e19,2,routed,41,fc1,21.7243,0.161133,0.0519362
temporal_coarse_1e19,2,routed,42,fc1,22.7486,0.118652,0.0262317
temporal_coarse_1e19,2,routed,43,fc1,22.4525,0.119629,0.0289818
temporal_coarse_1e19,2,routed,44,fc1,20.8738,0.121094,0.0233496
temporal_coarse_1e19,2,routed,45,fc1,23.1288,0.128906,0.0370244
temporal_coarse_1e19,2,routed,46,fc1,23.1243,0.129883,0.0437506
temporal_coarse_1e19,2,routed,47,fc1,21.078,0.112793,0.022703
temporal_coarse_1e19,2,routed,48,fc1,21.6779,0.11377,0.0247536
temporal_coarse_1e19,2,routed,49,fc1,22.397,0.121582,0.0219278
temporal_coarse_1e19,2,routed,50,fc1,23.1597,0.118652,0.0269137
temporal_coarse_1e19,2,routed,51,fc1,21.9272,0.11377,0.0279003
temporal_coarse_1e19,2,routed,52,fc1,23.7091,0.125,0.0487431
temporal_coarse_1e19,2,routed,53,fc1,22.8219,0.119629,0.0239268
temporal_coarse_1e19,2,routed,54,fc1,22.4499,0.118164,0.0269528
temporal_coarse_1e19,2,routed,55,fc1,24.1111,0.124023,0.0422346
temporal_coarse_1e19,2,routed,56,fc1,22.5762,0.122559,0.0355831
temporal_coarse_1e19,2,routed,57,fc1,22.1066,0.124512,0.0232015
temporal_coarse_1e19,2,routed,58,fc1,23.8644,0.124512,0.0362343
temporal_coarse_1e19,2,routed,59,fc1,21.4878,0.118164,0.0238458
temporal_coarse_1e19,2,routed,60,fc1,22.0152,0.119141,0.0494247
temporal_coarse_1e19,2,routed,61,fc1,21.6593,0.115723,0.0295091
temporal_coarse_1e19,2,routed,62,fc1,23.8108,0.124023,0.0284613
temporal_coarse_1e19,2,routed,63,fc1,22.7048,0.123047,0.0299559
temporal_coarse_1e19,2,routed,0,fc2,9.1049,0.0839844,0.287595
temporal_coarse_1e19,2,routed,1,fc2,9.06565,0.0761719,0.234357
temporal_coarse_1e19,2,routed,2,fc2,9.10711,0.0922852,0.13698
temporal_coarse_1e19,2,routed,3,fc2,8.59046,0.0668945,0.224557
temporal_coarse_1e19,2,routed,4,fc2,10.2972,0.081543,0.0684225
temporal_coarse_1e19,2,routed,5,fc2,9.34794,0.0810547,0.184484
temporal_coarse_1e19,2,routed,6,fc2,10.2239,0.0859375,0.0691
temporal_coarse_1e19,2,routed,7,fc2,9.83121,0.0771484,0.0834927
temporal_coarse_1e19,2,routed,8,fc2,10.4313,0.0834961,0.0514604
temporal_coarse_1e19,2,routed,9,fc2,9.71407,0.0771484,0.101978
temporal_coarse_1e19,2,routed,10,fc2,8.31981,0.0664062,0.198739
temporal_coarse_1e19,2,routed,11,fc2,10.209,0.081543,0.0812785
temporal_coarse_1e19,2,routed,12,fc2,9.38348,0.0766602,0.133712
temporal_coarse_1e19,2,routed,13,fc2,9.04803,0.0776367,0.206566
temporal_coarse_1e19,2,routed,14,fc2,9.64498,0.0776367,0.119543
temporal_coarse_1e19,2,routed,15,fc2,9.50961,0.078125,0.115733
temporal_coarse_1e19,2,routed,16,fc2,8.96674,0.078125,0.239428
temporal_coarse_1e19,2,routed,17,fc2,10.5857,0.0825195,0.0941852
temporal_coarse_1e19,2,routed,18,fc2,8.93042,0.0722656,0.270756
temporal_coarse_1e19,2,routed,19,fc2,9.79198,0.0722656,0.0858942
temporal_coarse_1e19,2,routed,20,fc2,10.2089,0.0805664,0.0841817
temporal_coarse_1e19,2,routed,21,fc2,9.41695,0.0717773,0.141696
temporal_coarse_1e19,2,routed,22,fc2,11.1148,0.0800781,0.0484397
temporal_coarse_1e19,2,routed,23,fc2,9.68358,0.0737305,0.1062
temporal_coarse_1e19,2,routed,24,fc2,9.08304,0.0854492,0.227948
temporal_coarse_1e19,2,routed,25,fc2,9.62978,0.0737305,0.125848
temporal_coarse_1e19,2,routed,26,fc2,8.86156,0.0722656,0.287928
temporal_coarse_1e19,2,routed,27,fc2,9.40391,0.0771484,0.202379
temporal_coarse_1e19,2,routed,28,fc2,9.11221,0.0859375,0.240037
temporal_coarse_1e19,2,routed,29,fc2,10.8568,0.081543,0.0633849
temporal_coarse_1e19,2,routed,30,fc2,9.01463,0.0766602,0.173146
temporal_coarse_1e19,2,routed,31,fc2,10.2129,0.0732422,0.0865237
temporal_coarse_1e19,2,routed,32,fc2,9.50947,0.0717773,0.176874
temporal_coarse_1e19,2,routed,33,fc2,9.30115,0.0751953,0.152963
temporal_coarse_1e19,2,routed,34,fc2,9.30567,0.0756836,0.148362
temporal_coarse_1e19,2,routed,35,fc2,8.21257,0.0649414,0.193553
temporal_coarse_1e19,2,routed,36,fc2,9.98261,0.0737305,0.0696995
temporal_coarse_1e19,2,routed,37,fc2,7.96394,0.0732422,0.359638
temporal_coarse_1e19,2,routed,38,fc2,10.1907,0.0795898,0.0873512
temporal_coarse_1e19,2,routed,39,fc2,9.43089,0.0766602,0.139331
temporal_coarse_1e19,2,routed,40,fc2,9.48076,0.0771484,0.15723
temporal_coarse_1e19,2,routed,41,fc2,9.39384,0.0766602,0.139119
temporal_coarse_1e19,2,routed,42,fc2,10.2705,0.0800781,0.0525722
temporal_coarse_1e19,2,routed,43,fc2,10.2136,0.078125,0.0692233
temporal_coarse_1e19,2,routed,44,fc2,7.69111,0.0771484,0.46865
temporal_coarse_1e19,2,routed,45,fc2,10.1426,0.0751953,0.100958
temporal_coarse_1e19,2,routed,46,fc2,9.86178,0.0732422,0.149368
temporal_coarse_1e19,2,routed,47,fc2,8.20742,0.0761719,0.333896
temporal_coarse_1e19,2,routed,48,fc2,8.66123,0.0673828,0.196838
temporal_coarse_1e19,2,routed,49,fc2,10.0183,0.0805664,0.097168
temporal_coarse_1e19,2,routed,50,fc2,10.1923,0.0805664,0.056981
temporal_coarse_1e19,2,routed,51,fc2,9.38695,0.0810547,0.164272
temporal_coarse_1e19,2,routed,52,fc2,10.4978,0.0810547,0.0929898
temporal_coarse_1e19,2,routed,53,fc2,10.1549,0.0805664,0.0544697
temporal_coarse_1e19,2,routed,54,fc2,9.88728,0.0732422,0.088599
temporal_coarse_1e19,2,routed,55,fc2,10.6203,0.0791016,0.124027
temporal_coarse_1e19,2,routed,56,fc2,9.94747,0.074707,0.123706
temporal_coarse_1e19,2,routed,57,fc2,9.55455,0.0830078,0.0911316
temporal_coarse_1e19,2,routed,58,fc2,10.7742,0.078125,0.0648893
temporal_coarse_1e19,2,routed,59,fc2,8.82313,0.0751953,0.170826
temporal_coarse_1e19,2,routed,60,fc2,8.85764,0.0727539,0.275914
temporal_coarse_1e19,2,routed,61,fc2,9.112,0.0673828,0.148873
temporal_coarse_1e19,2,routed,62,fc2,10.5308,0.0839844,0.0713535
temporal_coarse_1e19,2,routed,63,fc2,10.0303,0.074707,0.0892239
temporal_coarse_1e19,2,router_row,0,router,0.758823,0.0830078,-0.319316
temporal_coarse_1e19,2,router_row,1,router,0.77546,0.0947266,-0.0519134
temporal_coarse_1e19,2,router_row,2,router,0.729074,0.0917969,-0.111306
temporal_coarse_1e19,2,router_row,3,router,0.703736,0.0859375,-0.00842065
temporal_coarse_1e19,2,router_row,4,router,0.90771,0.111816,0.12175
temporal_coarse_1e19,2,router_row,5,router,0.804538,0.116699,0.0462289
temporal_coarse_1e19,2,router_row,6,router,0.928033,0.107422,0.00615755
temporal_coarse_1e19,2,router_row,7,router,0.824962,0.0947266,-0.201159
temporal_coarse_1e19,2,router_row,8,router,0.964018,0.10498,-0.0229307
temporal_coarse_1e19,2,router_row,9,router,0.797007,0.0942383,-0.229068
temporal_coarse_1e19,2,router_row,10,router,0.681327,0.0805664,-0.213534
temporal_coarse_1e19,2,router_row,11,router,0.91996,0.102539,-0.0864708
temporal_coarse_1e19,2,router_row,12,router,0.818505,0.0947266,-0.211901
temporal_coarse_1e19,2,router_row,13,router,0.754458,0.078125,-0.31133
temporal_coarse_1e19,2,router_row,14,router,0.805328,0.0898438,-0.130422
temporal_coarse_1e19,2,router_row,15,router,0.8048,0.0922852,-0.265318
temporal_coarse_1e19,2,router_row,16,router,0.756464,0.0952148,-0.0535866
temporal_coarse_1e19,2,router_row,17,router,0.911796,0.0981445,-0.148597
temporal_coarse_1e19,2,router_row,18,router,0.761367,0.0922852,0.238365
temporal_coarse_1e19,2,router_row,19,router,0.826241,0.102539,-0.00514579
temporal_coarse_1e19,2,router_row,20,router,0.9006,0.0942383,-0.170613
temporal_coarse_1e19,2,router_row,21,router,0.772166,0.0961914,0.225931
temporal_coarse_1e19,2,router_row,22,router,0.969402,0.118652,0.132188
temporal_coarse_1e19,2,router_row,23,router,0.814313,0.106934,0.00788794
temporal_coarse_1e19,2,router_row,24,router,0.747387,0.0795898,-0.17591
temporal_coarse_1e19,2,router_row,25,router,0.812289,0.081543,-0.340097
temporal_coarse_1e19,2,router_row,26,router,0.740088,0.0869141,0.00126692
temporal_coarse_1e19,2,router_row,27,router,0.794996,0.0952148,-0.0144172
temporal_coarse_1e19,2,router_row,28,router,0.750767,0.0952148,0.11495
temporal_coarse_1e19,2,router_row,29,router,0.961051,0.118164,0.110931
temporal_coarse_1e19,2,router_row,30,router,0.758394,0.0859375,-0.134762
temporal_coarse_1e19,2,router_row,31,router,0.884967,0.0952148,0.0769374
temporal_coarse_1e19,2,router_row,32,router,0.749964,0.0947266,-0.11162
temporal_coarse_1e19,2,router_row,33,router,0.75857,0.0927734,-0.108413
temporal_coarse_1e19,2,router_row,34,router,0.75933,0.10498,-0.0595207
temporal_coarse_1e19,2,router_row,35,router,0.643166,0.0644531,-0.218874
temporal_coarse_1e19,2,router_row,36,router,0.842806,0.12793,-0.117076
temporal_coarse_1e19,2,router_row,37,router,0.683828,0.0771484,-0.105173
temporal_coarse_1e19,2,router_row,38,router,0.866793,0.115723,-0.132718
temporal_coarse_1e19,2,router_row,39,router,0.798107,0.0761719,-0.420523
temporal_coarse_1e19,2,router_row,40,router,0.821252,0.119141,-0.0594501
temporal_coarse_1e19,2,router_row,41,router,0.715485,0.074707,-0.232082
temporal_coarse_1e19,2,router_row,42,router,0.820882,0.0859375,-0.158853
temporal_coarse_1e19,2,router_row,43,router,0.844391,0.0898438,-0.208691
temporal_coarse_1e19,2,router_row,44,router,0.677717,0.0732422,-0.150134
temporal_coarse_1e19,2,router_row,45,router,0.875876,0.116211,0.0658093
temporal_coarse_1e19,2,router_row,46,router,0.799334,0.105469,0.179065
temporal_coarse_1e19,2,router_row,47,router,0.671094,0.0732422,-0.249299
temporal_coarse_1e19,2,router_row,48,router,0.704755,0.0786133,-0.000637599
temporal_coarse_1e19,2,router_row,49,router,0.818949,0.0996094,0.400805
temporal_coarse_1e19,2,router_row,50,router,0.891581,0.113281,0.0187813
temporal_coarse_1e19,2,router_row,51,router,0.795225,0.0825195,-0.19339
temporal_coarse_1e19,2,router_row,52,router,0.868923,0.122559,0.31612
temporal_coarse_1e19,2,router_row,53,router,0.858502,0.09375,0.117999
temporal_coarse_1e19,2,router_row,54,router,0.793748,0.118652,0.239508
temporal_coarse_1e19,2,router_row,55,router,0.945554,0.115234,0.0190485
temporal_coarse_1e19,2,router_row,56,router,0.844517,0.0976562,0.0163013
temporal_coarse_1e19,2,router_row,57,router,0.81716,0.0913086,-0.215973
temporal_coarse_1e19,2,router_row,58,router,0.981486,0.117188,-0.0148695
temporal_coarse_1e19,2,router_row,59,router,0.752212,0.0957031,0.163301
temporal_coarse_1e19,2,router_row,60,router,0.777797,0.0981445,0.271808
temporal_coarse_1e19,2,router_row,61,router,0.756356,0.0800781,-0.316038
temporal_coarse_1e19,2,router_row,62,router,0.940532,0.112793,-0.0136078
temporal_coarse_1e19,2,router_row,63,router,0.903191,0.100098,-0.0493486
temporal_coarse_1e19,2,shared,,fc1,26.9224,0.11084,0.00305339
temporal_coarse_1e19,2,shared,,fc2,7.82622,0.048584,0.142459
temporal_coarse_1e19,3,routed,0,fc1,21.9159,0.11377,0.0485674
temporal_coarse_1e19,3,routed,1,fc1,21.589,0.121094,0.0236188
temporal_coarse_1e19,3,routed,2,fc1,21.7976,0.120117,0.0326088
temporal_coarse_1e19,3,routed,3,fc1,22.8181,0.128906,0.0419851
temporal_coarse_1e19,3,routed,4,fc1,21.6411,0.114746,0.0388423
temporal_coarse_1e19,3,routed,5,fc1,22.9777,0.121094,0.051384
temporal_coarse_1e19,3,routed,6,fc1,22.3428,0.119141,0.0269954
temporal_coarse_1e19,3,routed,7,fc1,21.8289,0.111816,0.0386299
temporal_coarse_1e19,3,routed,8,fc1,22.3658,0.124023,0.0270128
temporal_coarse_1e19,3,routed,9,fc1,22.5285,0.129883,0.046599
temporal_coarse_1e19,3,routed,10,fc1,22.6572,0.124023,0.0347034
temporal_coarse_1e19,3,routed,11,fc1,21.7566,0.124512,0.0377218
temporal_coarse_1e19,3,routed,12,fc1,23.1181,0.12207,0.0350927
temporal_coarse_1e19,3,routed,13,fc1,21.8281,0.121094,0.0324837
temporal_coarse_1e19,3,routed,14,fc1,22.7263,0.125,0.0431991
temporal_coarse_1e19,3,routed,15,fc1,21.5705,0.122559,0.0384536
temporal_coarse_1e19,3,routed,16,fc1,22.3375,0.125,0.0386813
temporal_coarse_1e19,3,routed,17,fc1,22.1905,0.124512,0.0393339
temporal_coarse_1e19,3,routed,18,fc1,22.4112,0.136719,0.0379175
temporal_coarse_1e19,3,routed,19,fc1,22.854,0.123535,0.037408
temporal_coarse_1e19,3,routed,20,fc1,23.6537,0.125977,0.0444878
temporal_coarse_1e19,3,routed,21,fc1,22.639,0.126953,0.0318321
temporal_coarse_1e19,3,routed,22,fc1,22.8097,0.123535,0.0424449
temporal_coarse_1e19,3,routed,23,fc1,22.3707,0.116211,0.0351487
temporal_coarse_1e19,3,routed,24,fc1,23.5281,0.128906,0.0356312
temporal_coarse_1e19,3,routed,25,fc1,22.2971,0.112793,0.0346358
temporal_coarse_1e19,3,routed,26,fc1,22.4772,0.137695,0.0406966
temporal_coarse_1e19,3,routed,27,fc1,22.3115,0.11377,0.0383124
temporal_coarse_1e19,3,routed,28,fc1,22.1484,0.117188,0.0276974
temporal_coarse_1e19,3,routed,29,fc1,22.9099,0.145508,0.0292115
temporal_coarse_1e19,3,routed,30,fc1,22.0282,0.126953,0.0314528
temporal_coarse_1e19,3,routed,31,fc1,22.1977,0.117676,0.0436484
temporal_coarse_1e19,3,routed,32,fc1,22.1999,0.119141,0.0331136
temporal_coarse_1e19,3,routed,33,fc1,22.1479,0.119141,0.0209148
temporal_coarse_1e19,3,routed,34,fc1,21.6983,0.119629,0.0340233
temporal_coarse_1e19,3,routed,35,fc1,22.5621,0.12793,0.0338078
temporal_coarse_1e19,3,routed,36,fc1,23.9217,0.135742,0.0419381
temporal_coarse_1e19,3,routed,37,fc1,21.9834,0.132812,0.0498925
temporal_coarse_1e19,3,routed,38,fc1,22.3039,0.125977,0.0329991
temporal_coarse_1e19,3,routed,39,fc1,23.0804,0.125977,0.036957
temporal_coarse_1e19,3,routed,40,fc1,21.3932,0.115234,0.0267083
temporal_coarse_1e19,3,routed,41,fc1,23.3701,0.129883,0.0420776
temporal_coarse_1e19,3,routed,42,fc1,22.4839,0.128906,0.0402947
temporal_coarse_1e19,3,routed,43,fc1,22.5137,0.122559,0.0441117
temporal_coarse_1e19,3,routed,44,fc1,22.0571,0.119629,0.0302702
temporal_coarse_1e19,3,routed,45,fc1,23.1951,0.129883,0.0558567
temporal_coarse_1e19,3,routed,46,fc1,21.6684,0.125977,0.037645
temporal_coarse_1e19,3,routed,47,fc1,21.5886,0.11377,0.0331268
temporal_coarse_1e19,3,routed,48,fc1,21.8926,0.117188,0.0368697
temporal_coarse_1e19,3,routed,49,fc1,22.0659,0.123535,0.0366442
temporal_coarse_1e19,3,routed,50,fc1,22.0632,0.112793,0.0327485
temporal_coarse_1e19,3,routed,51,fc1,22.7109,0.118652,0.0402485
temporal_coarse_1e19,3,routed,52,fc1,24.6201,0.124023,0.040791
temporal_coarse_1e19,3,routed,53,fc1,21.8939,0.117676,0.0415228
temporal_coarse_1e19,3,routed,54,fc1,21.357,0.118652,0.0427694
temporal_coarse_1e19,3,routed,55,fc1,22.0771,0.131836,0.0357854
temporal_coarse_1e19,3,routed,56,fc1,22.2768,0.117676,0.0319508
temporal_coarse_1e19,3,routed,57,fc1,22.0665,0.12793,0.032174
temporal_coarse_1e19,3,routed,58,fc1,22.2994,0.12207,0.0409809
temporal_coarse_1e19,3,routed,59,fc1,22.5147,0.124023,0.045332
temporal_coarse_1e19,3,routed,60,fc1,22.5887,0.125,0.0349151
temporal_coarse_1e19,3,routed,61,fc1,21.8318,0.114746,0.0196591
temporal_coarse_1e19,3,routed,62,fc1,21.3427,0.124512,0.0305397
temporal_coarse_1e19,3,routed,63,fc1,23.2004,0.115723,0.0440702
temporal_coarse_1e19,3,routed,0,fc2,8.78524,0.0649414,0.1813
temporal_coarse_1e19,3,routed,1,fc2,8.12204,0.0649414,0.191591
temporal_coarse_1e19,3,routed,2,fc2,8.89143,0.0688477,0.205089
temporal_coarse_1e19,3,routed,3,fc2,9.61644,0.0722656,0.0767739
temporal_coarse_1e19,3,routed,4,fc2,8.41123,0.0634766,0.193318
temporal_coarse_1e19,3,routed,5,fc2,10.0684,0.0737305,0.0686996
temporal_coarse_1e19,3,routed,6,fc2,9.4155,0.0766602,0.112279
temporal_coarse_1e19,3,routed,7,fc2,8.87655,0.0683594,0.147448
temporal_coarse_1e19,3,routed,8,fc2,9.45579,0.0732422,0.090283
temporal_coarse_1e19,3,routed,9,fc2,9.45214,0.0810547,0.124989
temporal_coarse_1e19,3,routed,10,fc2,9.59448,0.078125,0.0845992
temporal_coarse_1e19,3,routed,11,fc2,8.40635,0.0717773,0.273683
temporal_coarse_1e19,3,routed,12,fc2,10.0832,0.0756836,0.0833382
temporal_coarse_1e19,3,routed,13,fc2,9.10797,0.0688477,0.175326
temporal_coarse_1e19,3,routed,14,fc2,9.94214,0.0732422,0.111005
temporal_coarse_1e19,3,routed,15,fc2,8.01414,0.0698242,0.359562
temporal_coarse_1e19,3,routed,16,fc2,9.3713,0.0722656,0.120767
temporal_coarse_1e19,3,routed,17,fc2,9.20957,0.0712891,0.124452
temporal_coarse_1e19,3,routed,18,fc2,9.76477,0.0761719,0.104389
temporal_coarse_1e19,3,routed,19,fc2,9.76182,0.0727539,0.0769394
temporal_coarse_1e19,3,routed,20,fc2,10.4971,0.0898438,0.0568347
temporal_coarse_1e19,3,routed,21,fc2,10.1624,0.0795898,0.0618114
temporal_coarse_1e19,3,routed,22,fc2,9.76013,0.081543,0.0857208
temporal_coarse_1e19,3,routed,23,fc2,9.35755,0.0693359,0.113348
temporal_coarse_1e19,3,routed,24,fc2,10.2695,0.0825195,0.0872987
temporal_coarse_1e19,3,routed,25,fc2,9.19646,0.0693359,0.152047
temporal_coarse_1e19,3,routed,26,fc2,9.69799,0.0756836,0.124215
temporal_coarse_1e19,3,routed,27,fc2,9.32656,0.0708008,0.119485
temporal_coarse_1e19,3,routed,28,fc2,9.45255,0.0717773,0.113426
temporal_coarse_1e19,3,routed,29,fc2,9.96126,0.0810547,0.0822678
temporal_coarse_1e19,3,routed,30,fc2,9.02132,0.0766602,0.112612
temporal_coarse_1e19,3,routed,31,fc2,9.25374,0.0800781,0.212777
temporal_coarse_1e19,3,routed,32,fc2,9.44377,0.0737305,0.124909
temporal_coarse_1e19,3,routed,33,fc2,9.28415,0.0722656,0.142635
temporal_coarse_1e19,3,routed,34,fc2,8.72635,0.0732422,0.158991
temporal_coarse_1e19,3,routed,35,fc2,9.8674,0.0839844,0.0993731
temporal_coarse_1e19,3,routed,36,fc2,10.6723,0.0732422,0.0359142
temporal_coarse_1e19,3,routed,37,fc2,9.17904,0.0786133,0.186238
temporal_coarse_1e19,3,routed,38,fc2,9.56332,0.0732422,0.104129
temporal_coarse_1e19,3,routed,39,fc2,9.87722,0.0800781,0.0644937
temporal_coarse_1e19,3,routed,40,fc2,8.63957,0.0727539,0.224919
temporal_coarse_1e19,3,routed,41,fc2,10.4208,0.0805664,0.0665225
temporal_coarse_1e19,3,routed,42,fc2,9.52502,0.0708008,0.104624
temporal_coarse_1e19,3,routed,43,fc2,9.04384,0.0698242,0.184397
temporal_coarse_1e19,3,routed,44,fc2,9.03955,0.0742188,0.225429
temporal_coarse_1e19,3,routed,45,fc2,10.4486,0.0751953,0.0596105
temporal_coarse_1e19,3,routed,46,fc2,8.58192,0.0629883,0.139348
temporal_coarse_1e19,3,routed,47,fc2,8.59328,0.0776367,0.179004
temporal_coarse_1e19,3,routed,48,fc2,9.07244,0.0737305,0.162001
temporal_coarse_1e19,3,routed,49,fc2,9.06461,0.0722656,0.122564
temporal_coarse_1e19,3,routed,50,fc2,9.28746,0.0712891,0.140299
temporal_coarse_1e19,3,routed,51,fc2,9.93752,0.0761719,0.0887627
temporal_coarse_1e19,3,routed,52,fc2,11.2429,0.0771484,0.0220138
temporal_coarse_1e19,3,routed,53,fc2,8.89078,0.0805664,0.182239
temporal_coarse_1e19,3,routed,54,fc2,8.2886,0.0664062,0.271138
temporal_coarse_1e19,3,routed,55,fc2,9.11807,0.0698242,0.102138
temporal_coarse_1e19,3,routed,56,fc2,9.23858,0.0800781,0.124677
temporal_coarse_1e19,3,routed,57,fc2,9.09962,0.0664062,0.0934367
temporal_coarse_1e19,3,routed,58,fc2,9.11585,0.065918,0.136715
temporal_coarse_1e19,3,routed,59,fc2,9.9167,0.0761719,0.0796122
temporal_coarse_1e19,3,routed,60,fc2,9.4891,0.0791016,0.123823
temporal_coarse_1e19,3,routed,61,fc2,8.78672,0.0654297,0.12396
temporal_coarse_1e19,3,routed,62,fc2,8.28741,0.0654297,0.191876
temporal_coarse_1e19,3,routed,63,fc2,10.0209,0.074707,0.0811324
temporal_coarse_1e19,3,router_row,0,router,0.731448,0.0869141,-0.114246
temporal_coarse_1e19,3,router_row,1,router,0.651295,0.0668945,-0.361988
temporal_coarse_1e19,3,router_row,2,router,0.710087,0.0820312,-0.143943
temporal_coarse_1e19,3,router_row,3,router,0.724523,0.0991211,0.0643465
temporal_coarse_1e19,3,router_row,4,router,0.620094,0.0888672,-0.0932888
temporal_coarse_1e19,3,router_row,5,router,0.817185,0.0966797,-0.246376
temporal_coarse_1e19,3,router_row,6,router,0.82505,0.0952148,0.0100357
temporal_coarse_1e19,3,router_row,7,router,0.684586,0.0830078,-0.0190078
temporal_coarse_1e19,3,router_row,8,router,0.764474,0.0996094,0.147554
temporal_coarse_1e19,3,router_row,9,router,0.772521,0.0996094,0.0431836
temporal_coarse_1e19,3,router_row,10,router,0.862887,0.0932617,0.000509827
temporal_coarse_1e19,3,router_row,11,router,0.709394,0.0932617,0.0640071
temporal_coarse_1e19,3,router_row,12,router,0.824495,0.0961914,-0.0254285
temporal_coarse_1e19,3,router_row,13,router,0.741068,0.0874023,0.0117961
temporal_coarse_1e19,3,router_row,14,router,0.820497,0.0932617,0.102491
temporal_coarse_1e19,3,router_row,15,router,0.661746,0.0776367,0.193792
temporal_coarse_1e19,3,router_row,16,router,0.753142,0.0869141,-0.233406
