label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_FULL,g3_moe_s0_1e16_sigmoid,3,107,static,13977,15990.6,0.8788
s0_FULL,g3_moe_s0_1e16_sigmoid,3,108,weighted,10388,15591.0,0.8902
s0_FULL,g3_moe_s0_1e16_sigmoid,3,108,static,10388,15988.6,0.8428
s0_FULL,g3_moe_s0_1e16_sigmoid,3,109,weighted,13562,15401.1,0.865
s0_FULL,g3_moe_s0_1e16_sigmoid,3,109,static,13562,15984.3,0.9088
s0_FULL,g3_moe_s0_1e16_sigmoid,3,110,weighted,12720,15279.2,0.9021
s0_FULL,g3_moe_s0_1e16_sigmoid,3,110,static,12720,15990.0,0.8698
s0_FULL,g3_moe_s0_1e16_sigmoid,3,111,weighted,11592,15094.3,0.8645
s0_FULL,g3_moe_s0_1e16_sigmoid,3,111,static,11592,15983.5,0.858
s0_FULL,g3_moe_s0_1e16_sigmoid,3,112,weighted,12740,13988.6,0.8509
s0_FULL,g3_moe_s0_1e16_sigmoid,3,112,static,12740,15991.8,0.8473
s0_FULL,g3_moe_s0_1e16_sigmoid,3,113,weighted,15155,15760.3,0.8947
s0_FULL,g3_moe_s0_1e16_sigmoid,3,113,static,15155,15984.1,0.8638
s0_FULL,g3_moe_s0_1e16_sigmoid,3,114,weighted,10750,15574.5,0.8703
s0_FULL,g3_moe_s0_1e16_sigmoid,3,114,static,10750,15985.9,0.8753
s0_FULL,g3_moe_s0_1e16_sigmoid,3,115,weighted,13132,15668.8,0.8833
s0_FULL,g3_moe_s0_1e16_sigmoid,3,115,static,13132,15988.9,0.881
s0_FULL,g3_moe_s0_1e16_sigmoid,3,116,weighted,14305,14770.1,0.8841
s0_FULL,g3_moe_s0_1e16_sigmoid,3,116,static,14305,15985.4,0.8878
s0_FULL,g3_moe_s0_1e16_sigmoid,3,117,weighted,12750,14942.4,0.9277
s0_FULL,g3_moe_s0_1e16_sigmoid,3,117,static,12750,15988.6,0.8996
s0_FULL,g3_moe_s0_1e16_sigmoid,3,118,weighted,15320,15188.9,0.9057
s0_FULL,g3_moe_s0_1e16_sigmoid,3,118,static,15320,15982.2,0.9139
s0_FULL,g3_moe_s0_1e16_sigmoid,3,119,weighted,11901,15763.3,0.9098
s0_FULL,g3_moe_s0_1e16_sigmoid,3,119,static,11901,15988.6,0.8704
s0_FULL,g3_moe_s0_1e16_sigmoid,3,120,weighted,12866,15066.0,0.8656
s0_FULL,g3_moe_s0_1e16_sigmoid,3,120,static,12866,15990.5,0.8707
s0_FULL,g3_moe_s0_1e16_sigmoid,3,121,weighted,12450,15869.5,0.8083
s0_FULL,g3_moe_s0_1e16_sigmoid,3,121,static,12450,15985.2,0.8536
s0_FULL,g3_moe_s0_1e16_sigmoid,3,122,weighted,12358,15488.5,0.9129
s0_FULL,g3_moe_s0_1e16_sigmoid,3,122,static,12358,15990.2,0.9103
s0_FULL,g3_moe_s0_1e16_sigmoid,3,123,weighted,12976,15596.6,0.8879
s0_FULL,g3_moe_s0_1e16_sigmoid,3,123,static,12976,15990.9,0.8909
s0_FULL,g3_moe_s0_1e16_sigmoid,3,124,weighted,12719,14733.1,0.9119
s0_FULL,g3_moe_s0_1e16_sigmoid,3,124,static,12719,15988.0,0.8329
s0_FULL,g3_moe_s0_1e16_sigmoid,3,125,weighted,12115,15498.4,0.8957
s0_FULL,g3_moe_s0_1e16_sigmoid,3,125,static,12115,15988.4,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,3,126,weighted,10962,15237.7,0.8889
s0_FULL,g3_moe_s0_1e16_sigmoid,3,126,static,10962,15987.3,0.881
s0_FULL,g3_moe_s0_1e16_sigmoid,3,127,weighted,12225,15413.1,0.8854
s0_FULL,g3_moe_s0_1e16_sigmoid,3,127,static,12225,15983.8,0.8762
s0_FULL,g3_moe_s0_1e16_sigmoid,3,128,weighted,13092,14430.2,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,3,128,static,13092,15987.3,0.9016
s0_FULL,g3_moe_s0_1e16_sigmoid,3,129,weighted,14151,15561.9,0.9286
s0_FULL,g3_moe_s0_1e16_sigmoid,3,129,static,14151,15988.2,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,3,130,weighted,18086,14900.1,0.8804
s0_FULL,g3_moe_s0_1e16_sigmoid,3,130,static,18086,15988.7,0.9051
s0_FULL,g3_moe_s0_1e16_sigmoid,3,131,weighted,12791,15454.0,0.9277
s0_FULL,g3_moe_s0_1e16_sigmoid,3,131,static,12791,15982.4,0.7709
s0_FULL,g3_moe_s0_1e16_sigmoid,3,132,weighted,11029,15527.4,0.8178
s0_FULL,g3_moe_s0_1e16_sigmoid,3,132,static,11029,15988.4,0.8901
s0_FULL,g3_moe_s0_1e16_sigmoid,3,133,weighted,14741,15037.5,0.8781
s0_FULL,g3_moe_s0_1e16_sigmoid,3,133,static,14741,15989.7,0.8535
s0_FULL,g3_moe_s0_1e16_sigmoid,3,134,weighted,14224,15324.4,0.9162
s0_FULL,g3_moe_s0_1e16_sigmoid,3,134,static,14224,15988.1,0.8616
s0_FULL,g3_moe_s0_1e16_sigmoid,3,135,weighted,11193,14628.8,0.7734
s0_FULL,g3_moe_s0_1e16_sigmoid,3,135,static,11193,15990.7,0.8724
s0_FULL,g3_moe_s0_1e16_sigmoid,3,136,weighted,12012,15573.9,0.8778
s0_FULL,g3_moe_s0_1e16_sigmoid,3,136,static,12012,15985.6,0.8547
s0_FULL,g3_moe_s0_1e16_sigmoid,3,137,weighted,11629,15757.0,0.845
s0_FULL,g3_moe_s0_1e16_sigmoid,3,137,static,11629,15987.9,0.8553
s0_FULL,g3_moe_s0_1e16_sigmoid,3,138,weighted,13153,15546.7,0.8456
s0_FULL,g3_moe_s0_1e16_sigmoid,3,138,static,13153,15988.3,0.9228
s0_FULL,g3_moe_s0_1e16_sigmoid,3,139,weighted,13168,15612.3,0.9114
s0_FULL,g3_moe_s0_1e16_sigmoid,3,139,static,13168,15989.1,0.8832
s0_FULL,g3_moe_s0_1e16_sigmoid,3,140,weighted,10187,15557.3,0.9188
s0_FULL,g3_moe_s0_1e16_sigmoid,3,140,static,10187,15989.6,0.9079
s0_FULL,g3_moe_s0_1e16_sigmoid,3,141,weighted,9958,15610.1,0.8552
s0_FULL,g3_moe_s0_1e16_sigmoid,3,141,static,9958,15979.4,0.8702
s0_FULL,g3_moe_s0_1e16_sigmoid,3,142,weighted,10698,15516.9,0.8446
s0_FULL,g3_moe_s0_1e16_sigmoid,3,142,static,10698,15988.0,0.891
s0_FULL,g3_moe_s0_1e16_sigmoid,3,143,weighted,10499,15834.9,0.9032
s0_FULL,g3_moe_s0_1e16_sigmoid,3,143,static,10499,15984.4,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,3,144,weighted,13472,15380.0,0.89
s0_FULL,g3_moe_s0_1e16_sigmoid,3,144,static,13472,15989.5,0.8665
s0_FULL,g3_moe_s0_1e16_sigmoid,3,145,weighted,16167,14854.7,0.8875
s0_FULL,g3_moe_s0_1e16_sigmoid,3,145,static,16167,15992.8,0.8454
s0_FULL,g3_moe_s0_1e16_sigmoid,3,146,weighted,15499,15706.6,0.8933
s0_FULL,g3_moe_s0_1e16_sigmoid,3,146,static,15499,15986.0,0.898
s0_FULL,g3_moe_s0_1e16_sigmoid,3,147,weighted,11745,15324.6,0.8848
s0_FULL,g3_moe_s0_1e16_sigmoid,3,147,static,11745,15990.4,0.8668
s0_FULL,g3_moe_s0_1e16_sigmoid,3,148,weighted,13327,15577.7,0.8774
s0_FULL,g3_moe_s0_1e16_sigmoid,3,148,static,13327,15983.6,0.8417
s0_FULL,g3_moe_s0_1e16_sigmoid,3,149,weighted,9314,15467.6,0.8467
s0_FULL,g3_moe_s0_1e16_sigmoid,3,149,static,9314,15986.6,0.8672
s0_FULL,g3_moe_s0_1e16_sigmoid,3,150,weighted,9138,15791.7,0.8852
s0_FULL,g3_moe_s0_1e16_sigmoid,3,150,static,9138,15985.3,0.8313
s0_FULL,g3_moe_s0_1e16_sigmoid,3,151,weighted,10681,15803.6,0.9005
s0_FULL,g3_moe_s0_1e16_sigmoid,3,151,static,10681,15987.4,0.8721
s0_FULL,g3_moe_s0_1e16_sigmoid,3,152,weighted,9589,15802.1,0.8551
s0_FULL,g3_moe_s0_1e16_sigmoid,3,152,static,9589,15985.4,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,3,153,weighted,12400,15763.5,0.8186
s0_FULL,g3_moe_s0_1e16_sigmoid,3,153,static,12400,15992.0,0.8711
s0_FULL,g3_moe_s0_1e16_sigmoid,3,154,weighted,13446,15455.2,0.9172
s0_FULL,g3_moe_s0_1e16_sigmoid,3,154,static,13446,15990.9,0.8995
s0_FULL,g3_moe_s0_1e16_sigmoid,3,155,weighted,10065,15545.3,0.9202
s0_FULL,g3_moe_s0_1e16_sigmoid,3,155,static,10065,15983.2,0.8612
s0_FULL,g3_moe_s0_1e16_sigmoid,3,156,weighted,19182,15271.9,0.9011
s0_FULL,g3_moe_s0_1e16_sigmoid,3,156,static,19182,15988.6,0.8291
s0_FULL,g3_moe_s0_1e16_sigmoid,3,157,weighted,13145,15767.4,0.8665
s0_FULL,g3_moe_s0_1e16_sigmoid,3,157,static,13145,15984.8,0.8278
s0_FULL,g3_moe_s0_1e16_sigmoid,3,158,weighted,13325,15101.0,0.867
s0_FULL,g3_moe_s0_1e16_sigmoid,3,158,static,13325,15990.6,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,3,159,weighted,11819,15601.5,0.9081
s0_FULL,g3_moe_s0_1e16_sigmoid,3,159,static,11819,15988.5,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,3,160,weighted,13057,15766.8,0.9058
s0_FULL,g3_moe_s0_1e16_sigmoid,3,160,static,13057,15989.6,0.8852
s0_FULL,g3_moe_s0_1e16_sigmoid,3,161,weighted,13604,15256.8,0.8771
s0_FULL,g3_moe_s0_1e16_sigmoid,3,161,static,13604,15992.1,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,3,162,weighted,14104,15590.5,0.8967
s0_FULL,g3_moe_s0_1e16_sigmoid,3,162,static,14104,15980.5,0.8288
s0_FULL,g3_moe_s0_1e16_sigmoid,3,163,weighted,8930,15665.8,0.8596
s0_FULL,g3_moe_s0_1e16_sigmoid,3,163,static,8930,15985.6,0.8917
s0_FULL,g3_moe_s0_1e16_sigmoid,3,164,weighted,14623,15570.5,0.8513
s0_FULL,g3_moe_s0_1e16_sigmoid,3,164,static,14623,15987.1,0.8617
s0_FULL,g3_moe_s0_1e16_sigmoid,3,165,weighted,12866,15386.6,0.9118
s0_FULL,g3_moe_s0_1e16_sigmoid,3,165,static,12866,15988.1,0.8794
s0_FULL,g3_moe_s0_1e16_sigmoid,3,166,weighted,14168,14604.6,0.9035
s0_FULL,g3_moe_s0_1e16_sigmoid,3,166,static,14168,15992.0,0.8694
s0_FULL,g3_moe_s0_1e16_sigmoid,3,167,weighted,10681,15363.1,0.8671
s0_FULL,g3_moe_s0_1e16_sigmoid,3,167,static,10681,15988.7,0.8314
s0_FULL,g3_moe_s0_1e16_sigmoid,3,168,weighted,11972,15528.4,0.89
s0_FULL,g3_moe_s0_1e16_sigmoid,3,168,static,11972,15992.4,0.8775
s0_FULL,g3_moe_s0_1e16_sigmoid,3,169,weighted,12788,15595.2,0.8729
s0_FULL,g3_moe_s0_1e16_sigmoid,3,169,static,12788,15987.6,0.903
s0_FULL,g3_moe_s0_1e16_sigmoid,3,170,weighted,15518,15187.6,0.9108
s0_FULL,g3_moe_s0_1e16_sigmoid,3,170,static,15518,15990.2,0.8274
s0_FULL,g3_moe_s0_1e16_sigmoid,3,171,weighted,11898,15531.3,0.8487
s0_FULL,g3_moe_s0_1e16_sigmoid,3,171,static,11898,15991.4,0.8698
s0_FULL,g3_moe_s0_1e16_sigmoid,3,172,weighted,11145,15586.4,0.9234
s0_FULL,g3_moe_s0_1e16_sigmoid,3,172,static,11145,15987.5,0.8345
s0_FULL,g3_moe_s0_1e16_sigmoid,3,173,weighted,13579,14852.5,0.9051
s0_FULL,g3_moe_s0_1e16_sigmoid,3,173,static,13579,15991.7,0.911
s0_FULL,g3_moe_s0_1e16_sigmoid,3,174,weighted,18615,15584.4,0.8784
s0_FULL,g3_moe_s0_1e16_sigmoid,3,174,static,18615,15982.3,0.8673
s0_FULL,g3_moe_s0_1e16_sigmoid,3,175,weighted,12530,15701.1,0.8749
s0_FULL,g3_moe_s0_1e16_sigmoid,3,175,static,12530,15987.7,0.8658
s0_FULL,g3_moe_s0_1e16_sigmoid,3,176,weighted,14011,15376.6,0.9071
s0_FULL,g3_moe_s0_1e16_sigmoid,3,176,static,14011,15990.5,0.9124
s0_FULL,g3_moe_s0_1e16_sigmoid,3,177,weighted,12447,15069.5,0.8871
s0_FULL,g3_moe_s0_1e16_sigmoid,3,177,static,12447,15988.1,0.8732
s0_FULL,g3_moe_s0_1e16_sigmoid,3,178,weighted,10978,14612.3,0.8238
s0_FULL,g3_moe_s0_1e16_sigmoid,3,178,static,10978,15988.3,0.8679
s0_FULL,g3_moe_s0_1e16_sigmoid,3,179,weighted,12442,14967.7,0.8568
s0_FULL,g3_moe_s0_1e16_sigmoid,3,179,static,12442,15987.3,0.8797
s0_FULL,g3_moe_s0_1e16_sigmoid,3,180,weighted,11991,15557.4,0.8919
s0_FULL,g3_moe_s0_1e16_sigmoid,3,180,static,11991,15985.4,0.824
s0_FULL,g3_moe_s0_1e16_sigmoid,3,181,weighted,12326,14939.8,0.9068
s0_FULL,g3_moe_s0_1e16_sigmoid,3,181,static,12326,15989.9,0.8643
s0_FULL,g3_moe_s0_1e16_sigmoid,3,182,weighted,11649,15624.0,0.9186
s0_FULL,g3_moe_s0_1e16_sigmoid,3,182,static,11649,15981.0,0.87
s0_FULL,g3_moe_s0_1e16_sigmoid,3,183,weighted,14550,15412.2,0.8639
s0_FULL,g3_moe_s0_1e16_sigmoid,3,183,static,14550,15993.6,0.8884
s0_FULL,g3_moe_s0_1e16_sigmoid,3,184,weighted,13615,15045.9,0.89
s0_FULL,g3_moe_s0_1e16_sigmoid,3,184,static,13615,15991.5,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,3,185,weighted,11967,15353.0,0.8764
s0_FULL,g3_moe_s0_1e16_sigmoid,3,185,static,11967,15992.3,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,3,186,weighted,7940,15687.9,0.8332
s0_FULL,g3_moe_s0_1e16_sigmoid,3,186,static,7940,15983.2,0.8993
s0_FULL,g3_moe_s0_1e16_sigmoid,3,187,weighted,12025,15643.0,0.8473
s0_FULL,g3_moe_s0_1e16_sigmoid,3,187,static,12025,15990.7,0.8262
s0_FULL,g3_moe_s0_1e16_sigmoid,3,188,weighted,14238,15569.4,0.9085
s0_FULL,g3_moe_s0_1e16_sigmoid,3,188,static,14238,15982.1,0.8577
s0_FULL,g3_moe_s0_1e16_sigmoid,3,189,weighted,11179,15605.2,0.9236
s0_FULL,g3_moe_s0_1e16_sigmoid,3,189,static,11179,15984.4,0.8877
s0_FULL,g3_moe_s0_1e16_sigmoid,3,190,weighted,10181,14906.4,0.8507
s0_FULL,g3_moe_s0_1e16_sigmoid,3,190,static,10181,15989.0,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,3,191,weighted,12520,15377.2,0.9124
s0_FULL,g3_moe_s0_1e16_sigmoid,3,191,static,12520,15989.6,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,4,0,weighted,12694,15455.4,0.8845
s0_FULL,g3_moe_s0_1e16_sigmoid,4,0,static,12694,15991.3,0.8931
s0_FULL,g3_moe_s0_1e16_sigmoid,4,1,weighted,10719,15029.6,0.879
s0_FULL,g3_moe_s0_1e16_sigmoid,4,1,static,10719,15987.4,0.8552
s0_FULL,g3_moe_s0_1e16_sigmoid,4,2,weighted,12355,13129.1,0.8744
s0_FULL,g3_moe_s0_1e16_sigmoid,4,2,static,12355,15988.1,0.8929
s0_FULL,g3_moe_s0_1e16_sigmoid,4,3,weighted,13878,15288.5,0.8457
s0_FULL,g3_moe_s0_1e16_sigmoid,4,3,static,13878,15987.2,0.8435
s0_FULL,g3_moe_s0_1e16_sigmoid,4,4,weighted,11992,13324.5,0.8578
s0_FULL,g3_moe_s0_1e16_sigmoid,4,4,static,11992,15982.3,0.8569
s0_FULL,g3_moe_s0_1e16_sigmoid,4,5,weighted,13630,12259.3,0.7845
s0_FULL,g3_moe_s0_1e16_sigmoid,4,5,static,13630,15982.9,0.8156
s0_FULL,g3_moe_s0_1e16_sigmoid,4,6,weighted,15061,14681.6,0.8789
s0_FULL,g3_moe_s0_1e16_sigmoid,4,6,static,15061,15992.5,0.8947
s0_FULL,g3_moe_s0_1e16_sigmoid,4,7,weighted,12576,12808.0,0.9187
s0_FULL,g3_moe_s0_1e16_sigmoid,4,7,static,12576,15983.4,0.9148
s0_FULL,g3_moe_s0_1e16_sigmoid,4,8,weighted,10650,15028.9,0.8619
s0_FULL,g3_moe_s0_1e16_sigmoid,4,8,static,10650,15988.5,0.8717
s0_FULL,g3_moe_s0_1e16_sigmoid,4,9,weighted,10590,15371.4,0.8825
s0_FULL,g3_moe_s0_1e16_sigmoid,4,9,static,10590,15981.9,0.8683
s0_FULL,g3_moe_s0_1e16_sigmoid,4,10,weighted,9991,14951.1,0.8707
s0_FULL,g3_moe_s0_1e16_sigmoid,4,10,static,9991,15990.3,0.879
s0_FULL,g3_moe_s0_1e16_sigmoid,4,11,weighted,12200,14836.9,0.9189
s0_FULL,g3_moe_s0_1e16_sigmoid,4,11,static,12200,15983.9,0.8301
s0_FULL,g3_moe_s0_1e16_sigmoid,4,12,weighted,10970,13483.8,0.8955
s0_FULL,g3_moe_s0_1e16_sigmoid,4,12,static,10970,15986.6,0.8514
s0_FULL,g3_moe_s0_1e16_sigmoid,4,13,weighted,11363,12862.2,0.8768
s0_FULL,g3_moe_s0_1e16_sigmoid,4,13,static,11363,15985.2,0.9324
s0_FULL,g3_moe_s0_1e16_sigmoid,4,14,weighted,11913,14455.5,0.7898
s0_FULL,g3_moe_s0_1e16_sigmoid,4,14,static,11913,15989.0,0.8833
s0_FULL,g3_moe_s0_1e16_sigmoid,4,15,weighted,8937,14988.3,0.8878
s0_FULL,g3_moe_s0_1e16_sigmoid,4,15,static,8937,15975.1,0.8711
s0_FULL,g3_moe_s0_1e16_sigmoid,4,16,weighted,11178,15436.0,0.86
s0_FULL,g3_moe_s0_1e16_sigmoid,4,16,static,11178,15992.8,0.8927
s0_FULL,g3_moe_s0_1e16_sigmoid,4,17,weighted,14257,15602.0,0.8816
s0_FULL,g3_moe_s0_1e16_sigmoid,4,17,static,14257,15985.7,0.8789
s0_FULL,g3_moe_s0_1e16_sigmoid,4,18,weighted,11288,13481.1,0.8508
s0_FULL,g3_moe_s0_1e16_sigmoid,4,18,static,11288,15989.0,0.8468
s0_FULL,g3_moe_s0_1e16_sigmoid,4,19,weighted,10272,1766.5,0.8267
s0_FULL,g3_moe_s0_1e16_sigmoid,4,19,static,10272,15976.7,0.8841
s0_FULL,g3_moe_s0_1e16_sigmoid,4,20,weighted,11011,3678.3,0.8824
s0_FULL,g3_moe_s0_1e16_sigmoid,4,20,static,11011,15980.3,0.8752
s0_FULL,g3_moe_s0_1e16_sigmoid,4,21,weighted,9800,14376.0,0.8639
s0_FULL,g3_moe_s0_1e16_sigmoid,4,21,static,9800,15980.4,0.8735
s0_FULL,g3_moe_s0_1e16_sigmoid,4,22,weighted,10732,15480.2,0.9354
s0_FULL,g3_moe_s0_1e16_sigmoid,4,22,static,10732,15984.6,0.8658
s0_FULL,g3_moe_s0_1e16_sigmoid,4,23,weighted,12218,15227.4,0.8544
s0_FULL,g3_moe_s0_1e16_sigmoid,4,23,static,12218,15989.4,0.877
s0_FULL,g3_moe_s0_1e16_sigmoid,4,24,weighted,12581,15667.2,0.8638
s0_FULL,g3_moe_s0_1e16_sigmoid,4,24,static,12581,15981.3,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,4,25,weighted,11583,15553.6,0.8712
s0_FULL,g3_moe_s0_1e16_sigmoid,4,25,static,11583,15990.5,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,4,26,weighted,13295,15707.6,0.7989
s0_FULL,g3_moe_s0_1e16_sigmoid,4,26,static,13295,15990.4,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,4,27,weighted,10294,15270.2,0.8565
s0_FULL,g3_moe_s0_1e16_sigmoid,4,27,static,10294,15985.0,0.8367
s0_FULL,g3_moe_s0_1e16_sigmoid,4,28,weighted,11826,14696.2,0.9046
s0_FULL,g3_moe_s0_1e16_sigmoid,4,28,static,11826,15987.5,0.8628
s0_FULL,g3_moe_s0_1e16_sigmoid,4,29,weighted,9744,15429.9,0.8605
s0_FULL,g3_moe_s0_1e16_sigmoid,4,29,static,9744,15988.8,0.8307
s0_FULL,g3_moe_s0_1e16_sigmoid,4,30,weighted,12374,7169.0,0.6705
s0_FULL,g3_moe_s0_1e16_sigmoid,4,30,static,12374,15996.4,0.8946
s0_FULL,g3_moe_s0_1e16_sigmoid,4,31,weighted,10877,10600.3,0.8667
s0_FULL,g3_moe_s0_1e16_sigmoid,4,31,static,10877,15986.0,0.8971
s0_FULL,g3_moe_s0_1e16_sigmoid,4,32,weighted,9223,14637.1,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,4,32,static,9223,15975.5,0.7957
s0_FULL,g3_moe_s0_1e16_sigmoid,4,33,weighted,10959,15392.2,0.8876
s0_FULL,g3_moe_s0_1e16_sigmoid,4,33,static,10959,15980.0,0.867
s0_FULL,g3_moe_s0_1e16_sigmoid,4,34,weighted,12470,15687.9,0.8894
s0_FULL,g3_moe_s0_1e16_sigmoid,4,34,static,12470,15988.0,0.8796
s0_FULL,g3_moe_s0_1e16_sigmoid,4,35,weighted,13499,13584.5,0.8634
s0_FULL,g3_moe_s0_1e16_sigmoid,4,35,static,13499,15992.5,0.9003
s0_FULL,g3_moe_s0_1e16_sigmoid,4,36,weighted,10600,13888.1,0.8998
s0_FULL,g3_moe_s0_1e16_sigmoid,4,36,static,10600,15989.3,0.8654
s0_FULL,g3_moe_s0_1e16_sigmoid,4,37,weighted,14050,13808.6,0.9105
s0_FULL,g3_moe_s0_1e16_sigmoid,4,37,static,14050,15989.0,0.9023
s0_FULL,g3_moe_s0_1e16_sigmoid,4,38,weighted,10233,14450.4,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,4,38,static,10233,15989.7,0.8855
s0_FULL,g3_moe_s0_1e16_sigmoid,4,39,weighted,11340,12914.5,0.8674
s0_FULL,g3_moe_s0_1e16_sigmoid,4,39,static,11340,15988.0,0.8888
s0_FULL,g3_moe_s0_1e16_sigmoid,4,40,weighted,15272,15270.1,0.8597
s0_FULL,g3_moe_s0_1e16_sigmoid,4,40,static,15272,15987.5,0.7971
s0_FULL,g3_moe_s0_1e16_sigmoid,4,41,weighted,10860,13484.9,0.8991
s0_FULL,g3_moe_s0_1e16_sigmoid,4,41,static,10860,15989.4,0.8892
s0_FULL,g3_moe_s0_1e16_sigmoid,4,42,weighted,11880,14592.9,0.8834
s0_FULL,g3_moe_s0_1e16_sigmoid,4,42,static,11880,15973.8,0.8518
s0_FULL,g3_moe_s0_1e16_sigmoid,4,43,weighted,10664,11168.4,0.852
s0_FULL,g3_moe_s0_1e16_sigmoid,4,43,static,10664,15989.4,0.884
s0_FULL,g3_moe_s0_1e16_sigmoid,4,44,weighted,14552,12460.2,0.8841
s0_FULL,g3_moe_s0_1e16_sigmoid,4,44,static,14552,15989.0,0.8747
s0_FULL,g3_moe_s0_1e16_sigmoid,4,45,weighted,15122,14820.3,0.8699
s0_FULL,g3_moe_s0_1e16_sigmoid,4,45,static,15122,15992.0,0.8622
s0_FULL,g3_moe_s0_1e16_sigmoid,4,46,weighted,11875,15519.1,0.8903
s0_FULL,g3_moe_s0_1e16_sigmoid,4,46,static,11875,15989.1,0.8768
s0_FULL,g3_moe_s0_1e16_sigmoid,4,47,weighted,11955,13720.2,0.9029
s0_FULL,g3_moe_s0_1e16_sigmoid,4,47,static,11955,15981.6,0.8814
s0_FULL,g3_moe_s0_1e16_sigmoid,4,48,weighted,11380,14873.0,0.8778
s0_FULL,g3_moe_s0_1e16_sigmoid,4,48,static,11380,15988.9,0.8766
s0_FULL,g3_moe_s0_1e16_sigmoid,4,49,weighted,12031,15784.8,0.874
s0_FULL,g3_moe_s0_1e16_sigmoid,4,49,static,12031,15985.9,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,4,50,weighted,13255,14822.7,0.9086
s0_FULL,g3_moe_s0_1e16_sigmoid,4,50,static,13255,15988.1,0.9227
s0_FULL,g3_moe_s0_1e16_sigmoid,4,51,weighted,14992,10789.6,0.8591
s0_FULL,g3_moe_s0_1e16_sigmoid,4,51,static,14992,15987.5,0.8753
s0_FULL,g3_moe_s0_1e16_sigmoid,4,52,weighted,14530,13486.3,0.8831
s0_FULL,g3_moe_s0_1e16_sigmoid,4,52,static,14530,15974.7,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,4,53,weighted,13770,13778.9,0.87
s0_FULL,g3_moe_s0_1e16_sigmoid,4,53,static,13770,15991.2,0.8951
s0_FULL,g3_moe_s0_1e16_sigmoid,4,54,weighted,8576,15409.9,0.873
s0_FULL,g3_moe_s0_1e16_sigmoid,4,54,static,8576,15983.5,0.806
s0_FULL,g3_moe_s0_1e16_sigmoid,4,55,weighted,15136,14840.1,0.8488
s0_FULL,g3_moe_s0_1e16_sigmoid,4,55,static,15136,15987.9,0.8723
s0_FULL,g3_moe_s0_1e16_sigmoid,4,56,weighted,11271,11325.6,0.8197
s0_FULL,g3_moe_s0_1e16_sigmoid,4,56,static,11271,15987.4,0.7782
s0_FULL,g3_moe_s0_1e16_sigmoid,4,57,weighted,11026,12661.5,0.8538
s0_FULL,g3_moe_s0_1e16_sigmoid,4,57,static,11026,15988.8,0.886
s0_FULL,g3_moe_s0_1e16_sigmoid,4,58,weighted,11524,15726.2,0.8962
s0_FULL,g3_moe_s0_1e16_sigmoid,4,58,static,11524,15990.0,0.8627
s0_FULL,g3_moe_s0_1e16_sigmoid,4,59,weighted,12943,14901.1,0.9148
s0_FULL,g3_moe_s0_1e16_sigmoid,4,59,static,12943,15982.4,0.8896
s0_FULL,g3_moe_s0_1e16_sigmoid,4,60,weighted,11385,13682.5,0.9204
s0_FULL,g3_moe_s0_1e16_sigmoid,4,60,static,11385,15986.9,0.8511
s0_FULL,g3_moe_s0_1e16_sigmoid,4,61,weighted,11557,14703.5,0.5773
s0_FULL,g3_moe_s0_1e16_sigmoid,4,61,static,11557,15985.1,0.868
s0_FULL,g3_moe_s0_1e16_sigmoid,4,62,weighted,11643,5003.6,0.8434
s0_FULL,g3_moe_s0_1e16_sigmoid,4,62,static,11643,15990.7,0.8593
s0_FULL,g3_moe_s0_1e16_sigmoid,4,63,weighted,11309,15294.9,0.8894
s0_FULL,g3_moe_s0_1e16_sigmoid,4,63,static,11309,15991.9,0.8814
s0_FULL,g3_moe_s0_1e16_sigmoid,4,64,weighted,11988,6889.6,0.8745
s0_FULL,g3_moe_s0_1e16_sigmoid,4,64,static,11988,15990.5,0.8634
s0_FULL,g3_moe_s0_1e16_sigmoid,4,65,weighted,10379,15529.3,0.8473
s0_FULL,g3_moe_s0_1e16_sigmoid,4,65,static,10379,15984.3,0.8703
s0_FULL,g3_moe_s0_1e16_sigmoid,4,66,weighted,10594,15092.3,0.8902
s0_FULL,g3_moe_s0_1e16_sigmoid,4,66,static,10594,15981.7,0.892
s0_FULL,g3_moe_s0_1e16_sigmoid,4,67,weighted,10842,14331.6,0.8837
