run,iteration,train_lm_loss,final_val_ce,final_test_ce,seed,train_lm_loss_bpb,final_val_ce_bpb,final_test_ce_bpb
flame38m_g1_temporal_s2,1320,4.154469E+00,,,2,1.3951,,
flame38m_g1_temporal_s2,1325,4.143828E+00,,,2,1.3915,,
flame38m_g1_temporal_s2,1330,4.152331E+00,,,2,1.3943,,
flame38m_g1_temporal_s2,1335,4.149544E+00,,,2,1.3934,,
flame38m_g1_temporal_s2,1340,4.152664E+00,,,2,1.3944,,
flame38m_g1_temporal_s2,1345,4.138837E+00,,,2,1.3898,,
flame38m_g1_temporal_s2,1350,4.137074E+00,,,2,1.3892,,
flame38m_g1_temporal_s2,1355,4.136691E+00,,,2,1.3891,,
flame38m_g1_temporal_s2,1360,4.131085E+00,,,2,1.3872,,
flame38m_g1_temporal_s2,1365,4.136454E+00,,,2,1.3890,,
flame38m_g1_temporal_s2,1370,4.127224E+00,,,2,1.3859,,
flame38m_g1_temporal_s2,1375,4.133545E+00,,,2,1.3880,,
flame38m_g1_temporal_s2,1380,4.142275E+00,,,2,1.3910,,
flame38m_g1_temporal_s2,1385,4.131095E+00,,,2,1.3872,,
flame38m_g1_temporal_s2,1390,4.120808E+00,,,2,1.3838,,
flame38m_g1_temporal_s2,1395,4.118048E+00,,,2,1.3828,,
flame38m_g1_temporal_s2,1400,4.113651E+00,,,2,1.3813,,
flame38m_g1_temporal_s2,1405,4.122989E+00,,,2,1.3845,,
flame38m_g1_temporal_s2,1410,4.107481E+00,,,2,1.3793,,
flame38m_g1_temporal_s2,1415,4.108354E+00,,,2,1.3796,,
flame38m_g1_temporal_s2,1420,4.104976E+00,,,2,1.3784,,
flame38m_g1_temporal_s2,1425,4.113619E+00,,,2,1.3813,,
flame38m_g1_temporal_s2,1430,4.113815E+00,,,2,1.3814,,
flame38m_g1_temporal_s2,1435,4.110106E+00,,,2,1.3802,,
flame38m_g1_temporal_s2,1440,4.097566E+00,,,2,1.3759,,
flame38m_g1_temporal_s2,1445,4.096675E+00,,,2,1.3756,,
flame38m_g1_temporal_s2,1450,4.097744E+00,,,2,1.3760,,
flame38m_g1_temporal_s2,1455,4.090856E+00,,,2,1.3737,,
flame38m_g1_temporal_s2,1460,4.093578E+00,,,2,1.3746,,
flame38m_g1_temporal_s2,1465,4.092941E+00,,,2,1.3744,,
flame38m_g1_temporal_s2,1470,4.086582E+00,,,2,1.3723,,
flame38m_g1_temporal_s2,1475,4.095048E+00,,,2,1.3751,,
flame38m_g1_temporal_s2,1480,4.080305E+00,,,2,1.3701,,
flame38m_g1_temporal_s2,1485,4.089518E+00,,,2,1.3732,,
flame38m_g1_temporal_s2,1490,4.076861E+00,,,2,1.3690,,
flame38m_g1_temporal_s2,1495,4.076854E+00,,,2,1.3690,,
flame38m_g1_temporal_s2,1500,4.075506E+00,,,2,1.3685,,
flame38m_g1_temporal_s2,1505,4.073358E+00,,,2,1.3678,,
flame38m_g1_temporal_s2,1510,4.078362E+00,,,2,1.3695,,
flame38m_g1_temporal_s2,1515,4.075370E+00,,,2,1.3685,,
flame38m_g1_temporal_s2,1520,4.066646E+00,,,2,1.3656,,
flame38m_g1_temporal_s2,1525,4.072058E+00,,,2,1.3674,,
flame38m_g1_temporal_s2,1530,4.075294E+00,,,2,1.3685,,
flame38m_g1_temporal_s2,1535,4.066314E+00,,,2,1.3655,,
flame38m_g1_temporal_s2,1540,4.069849E+00,,,2,1.3666,,
flame38m_g1_temporal_s2,1545,4.061315E+00,,,2,1.3638,,
flame38m_g1_temporal_s2,1550,4.066548E+00,,,2,1.3655,,
flame38m_g1_temporal_s2,1555,4.064653E+00,,,2,1.3649,,
flame38m_g1_temporal_s2,1560,4.063342E+00,,,2,1.3645,,
flame38m_g1_temporal_s2,1565,4.057645E+00,,,2,1.3625,,
flame38m_g1_temporal_s2,1570,4.056162E+00,,,2,1.3620,,
flame38m_g1_temporal_s2,1575,4.051679E+00,,,2,1.3605,,
flame38m_g1_temporal_s2,1580,4.053330E+00,,,2,1.3611,,
flame38m_g1_temporal_s2,1585,4.055216E+00,,,2,1.3617,,
flame38m_g1_temporal_s2,1590,4.056956E+00,,,2,1.3623,,
flame38m_g1_temporal_s2,1595,4.047015E+00,,,2,1.3590,,
flame38m_g1_temporal_s2,1600,4.043536E+00,,,2,1.3578,,
flame38m_g1_temporal_s2,1605,4.039544E+00,,,2,1.3565,,
flame38m_g1_temporal_s2,1610,4.048380E+00,,,2,1.3594,,
flame38m_g1_temporal_s2,1615,4.028196E+00,,,2,1.3527,,
flame38m_g1_temporal_s2,1620,4.047289E+00,,,2,1.3591,,
flame38m_g1_temporal_s2,1625,4.025972E+00,,,2,1.3519,,
flame38m_g1_temporal_s2,1630,4.036044E+00,,,2,1.3553,,
flame38m_g1_temporal_s2,1635,4.042140E+00,,,2,1.3573,,
flame38m_g1_temporal_s2,1640,4.033616E+00,,,2,1.3545,,
flame38m_g1_temporal_s2,1645,4.022305E+00,,,2,1.3507,,
flame38m_g1_temporal_s2,1650,4.021378E+00,,,2,1.3504,,
flame38m_g1_temporal_s2,1655,4.021456E+00,,,2,1.3504,,
flame38m_g1_temporal_s2,1660,4.031123E+00,,,2,1.3536,,
flame38m_g1_temporal_s2,1665,4.018488E+00,,,2,1.3494,,
flame38m_g1_temporal_s2,1670,4.018944E+00,,,2,1.3495,,
flame38m_g1_temporal_s2,1675,4.023122E+00,,,2,1.3509,,
flame38m_g1_temporal_s2,1680,4.013593E+00,,,2,1.3477,,
flame38m_g1_temporal_s2,1685,4.021600E+00,,,2,1.3504,,
flame38m_g1_temporal_s2,1690,4.012068E+00,,,2,1.3472,,
flame38m_g1_temporal_s2,1695,4.017460E+00,,,2,1.3490,,
flame38m_g1_temporal_s2,1700,4.017722E+00,,,2,1.3491,,
flame38m_g1_temporal_s2,1705,4.007605E+00,,,2,1.3457,,
flame38m_g1_temporal_s2,1710,4.012418E+00,,,2,1.3474,,
flame38m_g1_temporal_s2,1715,4.013465E+00,,,2,1.3477,,
flame38m_g1_temporal_s2,1720,4.003480E+00,,,2,1.3444,,
flame38m_g1_temporal_s2,1725,4.004127E+00,,,2,1.3446,,
flame38m_g1_temporal_s2,1730,4.006642E+00,,,2,1.3454,,
flame38m_g1_temporal_s2,1735,3.999812E+00,,,2,1.3431,,
flame38m_g1_temporal_s2,1740,3.998716E+00,,,2,1.3428,,
flame38m_g1_temporal_s2,1745,4.002863E+00,,,2,1.3441,,
flame38m_g1_temporal_s2,1750,4.008744E+00,,,2,1.3461,,
flame38m_g1_temporal_s2,1755,4.002332E+00,,,2,1.3440,,
flame38m_g1_temporal_s2,1760,3.989964E+00,,,2,1.3398,,
flame38m_g1_temporal_s2,1765,3.995127E+00,,,2,1.3415,,
flame38m_g1_temporal_s2,1770,3.997355E+00,,,2,1.3423,,
flame38m_g1_temporal_s2,1775,3.991750E+00,,,2,1.3404,,
flame38m_g1_temporal_s2,1780,3.989240E+00,,,2,1.3396,,
flame38m_g1_temporal_s2,1785,3.995084E+00,,,2,1.3415,,
flame38m_g1_temporal_s2,1790,3.983754E+00,,,2,1.3377,,
flame38m_g1_temporal_s2,1795,3.986591E+00,,,2,1.3387,,
flame38m_g1_temporal_s2,1800,3.984357E+00,,,2,1.3379,,
flame38m_g1_temporal_s2,1805,3.987335E+00,,,2,1.3389,,
flame38m_g1_temporal_s2,1810,3.986057E+00,,,2,1.3385,,
flame38m_g1_temporal_s2,1815,3.986308E+00,,,2,1.3386,,
flame38m_g1_temporal_s2,1820,3.984196E+00,,,2,1.3379,,
flame38m_g1_temporal_s2,1825,3.974126E+00,,,2,1.3345,,
flame38m_g1_temporal_s2,1830,3.977255E+00,,,2,1.3355,,
flame38m_g1_temporal_s2,1835,3.977287E+00,,,2,1.3356,,
flame38m_g1_temporal_s2,1840,3.976361E+00,,,2,1.3352,,
flame38m_g1_temporal_s2,1845,3.976027E+00,,,2,1.3351,,
flame38m_g1_temporal_s2,1850,3.976030E+00,,,2,1.3351,,
flame38m_g1_temporal_s2,1855,3.970235E+00,,,2,1.3332,,
flame38m_g1_temporal_s2,1860,3.968964E+00,,,2,1.3328,,
flame38m_g1_temporal_s2,1865,3.967476E+00,,,2,1.3323,,
flame38m_g1_temporal_s2,1870,3.974005E+00,,,2,1.3345,,
flame38m_g1_temporal_s2,1875,3.968530E+00,,,2,1.3326,,
flame38m_g1_temporal_s2,1880,3.959041E+00,,,2,1.3294,,
flame38m_g1_temporal_s2,1885,3.962660E+00,,,2,1.3306,,
flame38m_g1_temporal_s2,1890,3.969108E+00,,,2,1.3328,,
flame38m_g1_temporal_s2,1895,3.960076E+00,,,2,1.3298,,
flame38m_g1_temporal_s2,1900,3.953483E+00,,,2,1.3276,,
flame38m_g1_temporal_s2,1905,3.954026E+00,,,2,1.3277,,
flame38m_g1_temporal_s2,1910,3.960622E+00,,,2,1.3300,,
flame38m_g1_temporal_s2,1915,3.965538E+00,,,2,1.3316,,
flame38m_g1_temporal_s2,1920,3.952760E+00,,,2,1.3273,,
flame38m_g1_temporal_s2,1925,3.947947E+00,,,2,1.3257,,
flame38m_g1_temporal_s2,1930,3.948207E+00,,,2,1.3258,,
flame38m_g1_temporal_s2,1935,3.948425E+00,,,2,1.3259,,
flame38m_g1_temporal_s2,1940,3.951007E+00,,,2,1.3267,,
flame38m_g1_temporal_s2,1945,3.945823E+00,,,2,1.3250,,
flame38m_g1_temporal_s2,1950,3.936605E+00,,,2,1.3219,,
flame38m_g1_temporal_s2,1955,3.933481E+00,,,2,1.3208,,
flame38m_g1_temporal_s2,1960,3.939603E+00,,,2,1.3229,,
flame38m_g1_temporal_s2,1965,3.943128E+00,,,2,1.3241,,
flame38m_g1_temporal_s2,1970,3.929783E+00,,,2,1.3196,,
flame38m_g1_temporal_s2,1975,3.924682E+00,,,2,1.3179,,
flame38m_g1_temporal_s2,1980,3.934928E+00,,,2,1.3213,,
flame38m_g1_temporal_s2,1985,3.923690E+00,,,2,1.3176,,
flame38m_g1_temporal_s2,1990,3.928352E+00,,,2,1.3191,,
flame38m_g1_temporal_s2,1995,3.922192E+00,,,2,1.3171,,
flame38m_g1_temporal_s2,2000,3.924744E+00,,,2,1.3179,,
flame38m_g1_temporal_s2,2005,3.919509E+00,,,2,1.3162,,
flame38m_g1_temporal_s2,2010,3.915649E+00,,,2,1.3149,,
flame38m_g1_temporal_s2,2015,3.925229E+00,,,2,1.3181,,
flame38m_g1_temporal_s2,2020,3.924456E+00,,,2,1.3178,,
flame38m_g1_temporal_s2,2025,3.914878E+00,,,2,1.3146,,
flame38m_g1_temporal_s2,2030,3.910762E+00,,,2,1.3132,,
flame38m_g1_temporal_s2,2035,3.925357E+00,,,2,1.3181,,
flame38m_g1_temporal_s2,2040,3.908747E+00,,,2,1.3125,,
flame38m_g1_temporal_s2,2045,3.916906E+00,,,2,1.3153,,
flame38m_g1_temporal_s2,2050,3.905704E+00,,,2,1.3115,,
flame38m_g1_temporal_s2,2055,3.916612E+00,,,2,1.3152,,
flame38m_g1_temporal_s2,2060,3.923469E+00,,,2,1.3175,,
flame38m_g1_temporal_s2,2065,3.915831E+00,,,2,1.3149,,
flame38m_g1_temporal_s2,2070,3.907268E+00,,,2,1.3120,,
flame38m_g1_temporal_s2,2075,3.909734E+00,,,2,1.3129,,
flame38m_g1_temporal_s2,2080,3.907946E+00,,,2,1.3123,,
flame38m_g1_temporal_s2,2085,3.909175E+00,,,2,1.3127,,
flame38m_g1_temporal_s2,2090,3.902468E+00,,,2,1.3104,,
flame38m_g1_temporal_s2,2095,3.908527E+00,,,2,1.3125,,
flame38m_g1_temporal_s2,2100,3.906771E+00,,,2,1.3119,,
flame38m_g1_temporal_s2,2105,3.905878E+00,,,2,1.3116,,
flame38m_g1_temporal_s2,2110,3.905594E+00,,,2,1.3115,,
flame38m_g1_temporal_s2,2115,3.902049E+00,,,2,1.3103,,
flame38m_g1_temporal_s2,2120,3.901347E+00,,,2,1.3101,,
flame38m_g1_temporal_s2,2121,,3.906799,,2,,1.3119,
