label,run,budget,regime,layer,expert,split,usage_count,oracle_token_AUC,mi_over_H,n_token_ids,frac_score_rows_backoff
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,97,sequence,13241,0.605,0.1331,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,98,sequence,11732,0.5234,0.1188,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,99,sequence,12083,0.537,0.1126,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,100,sequence,13369,0.5583,0.0704,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,101,sequence,12495,0.5214,0.1037,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,102,sequence,16548,0.5471,0.1179,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,103,sequence,13080,0.5221,0.0697,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,104,sequence,10593,0.7546,0.2864,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,105,sequence,10905,0.5238,0.091,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,106,sequence,11609,0.5294,0.0852,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,107,sequence,11344,0.5763,0.1251,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,108,sequence,12950,0.5278,0.0915,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,109,sequence,12253,0.5293,0.0765,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,110,sequence,14708,0.5529,0.0736,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,111,sequence,10254,0.4911,0.0763,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,112,sequence,10106,0.5764,0.1335,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,113,sequence,13305,0.535,0.0802,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,114,sequence,13807,0.5667,0.0568,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,115,sequence,11467,0.5854,0.0909,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,116,sequence,11831,0.5324,0.0727,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,117,sequence,10734,0.5475,0.1105,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,118,sequence,10598,0.5363,0.082,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,119,sequence,13357,0.6349,0.1686,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,120,sequence,12454,0.5536,0.0937,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,121,sequence,12698,0.5347,0.0684,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,122,sequence,13542,0.5222,0.0888,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,123,sequence,11719,0.5373,0.0662,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,124,sequence,12115,0.5684,0.1479,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,125,sequence,12071,0.5957,0.0973,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,126,sequence,12806,0.529,0.084,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,127,sequence,12424,0.5153,0.0722,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,128,sequence,10611,0.5418,0.0912,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,129,sequence,12591,0.5152,0.0742,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,130,sequence,12212,0.615,0.1165,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,131,sequence,12170,0.5304,0.1145,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,132,sequence,11934,0.5379,0.084,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,133,sequence,13692,0.5104,0.0806,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,134,sequence,13251,0.5946,0.1187,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,135,sequence,13466,0.5766,0.1332,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,136,sequence,12299,0.517,0.0777,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,137,sequence,12672,0.5229,0.0727,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,138,sequence,14084,0.5467,0.0761,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,139,sequence,11447,0.5327,0.1041,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,140,sequence,10237,0.5187,0.0982,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,141,sequence,11664,0.5305,0.0946,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,142,sequence,12201,0.5309,0.0789,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,143,sequence,9991,0.5237,0.0916,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,144,sequence,12797,0.578,0.105,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,145,sequence,14977,0.5175,0.1035,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,146,sequence,12900,0.5325,0.1285,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,147,sequence,13439,0.6587,0.1666,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,148,sequence,14227,0.5643,0.0805,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,149,sequence,12680,0.5218,0.0807,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,150,sequence,14003,0.5657,0.0837,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,151,sequence,11308,0.5127,0.0828,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,152,sequence,12547,0.5861,0.1732,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,153,sequence,13164,0.5648,0.079,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,154,sequence,14416,0.5422,0.1041,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,155,sequence,13095,0.5314,0.0942,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,156,sequence,12272,0.5197,0.0726,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,157,sequence,13119,0.5372,0.0656,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,158,sequence,11581,0.553,0.0949,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,159,sequence,11606,0.5387,0.0897,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,160,sequence,14042,0.5288,0.0768,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,161,sequence,13178,0.5306,0.0675,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,162,sequence,11750,0.5262,0.1695,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,163,sequence,12019,0.5633,0.08,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,164,sequence,12530,0.5568,0.0964,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,165,sequence,10751,0.5251,0.085,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,166,sequence,12248,0.6734,0.139,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,167,sequence,12578,0.5209,0.077,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,168,sequence,13420,0.5772,0.1444,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,169,sequence,12395,0.5373,0.0881,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,170,sequence,13268,0.5501,0.0991,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,171,sequence,11063,0.5517,0.1453,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,172,sequence,13249,0.5325,0.0642,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,173,sequence,12513,0.5316,0.0806,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,174,sequence,11016,0.5077,0.0791,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,175,sequence,10657,0.5668,0.1502,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,176,sequence,13126,0.7266,0.2659,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,177,sequence,13238,0.5212,0.1152,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,178,sequence,10994,0.5479,0.0738,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,179,sequence,12335,0.5605,0.1119,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,180,sequence,13314,0.6349,0.1323,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,181,sequence,12992,0.5925,0.1418,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,182,sequence,9117,0.5455,0.0816,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,183,sequence,7974,0.5202,0.1045,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,184,sequence,11710,0.5118,0.0694,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,185,sequence,10856,0.5636,0.1097,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,186,sequence,11922,0.5781,0.098,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,187,sequence,9088,0.5286,0.1069,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,188,sequence,9647,0.5384,0.1391,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,189,sequence,12516,0.5629,0.0941,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,190,sequence,13398,0.5336,0.0609,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,4,191,sequence,12237,0.5707,0.0751,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,0,sequence,12482,0.5608,0.091,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,1,sequence,12225,0.5226,0.0833,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,2,sequence,10952,0.5285,0.0899,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,3,sequence,13582,0.5239,0.0785,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,4,sequence,11052,0.531,0.1214,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,5,sequence,12320,0.539,0.0774,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,6,sequence,13514,0.5325,0.096,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,7,sequence,13979,0.5483,0.0955,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,8,sequence,12044,0.5378,0.0789,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,9,sequence,13125,0.6052,0.1531,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,10,sequence,12792,0.5511,0.0844,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,11,sequence,12329,0.628,0.0843,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,12,sequence,12693,0.5486,0.0617,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,13,sequence,12514,0.5128,0.088,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,14,sequence,12230,0.5678,0.0831,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,15,sequence,12346,0.5168,0.1035,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,16,sequence,11044,0.5227,0.0701,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,17,sequence,13775,0.5532,0.0672,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,18,sequence,12054,0.5249,0.0845,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,19,sequence,12158,0.6082,0.1166,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,20,sequence,14306,0.5209,0.0891,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,21,sequence,13287,0.5314,0.1033,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,22,sequence,12811,0.5547,0.0822,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,23,sequence,12501,0.5823,0.1343,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,24,sequence,10444,0.5694,0.1403,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,25,sequence,11926,0.5146,0.089,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,26,sequence,12517,0.5353,0.1062,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,27,sequence,13013,0.6378,0.1758,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,28,sequence,12017,0.5471,0.0984,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,29,sequence,11426,0.5768,0.1015,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,30,sequence,11609,0.5366,0.1103,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,31,sequence,11370,0.5148,0.0871,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,32,sequence,11110,0.5454,0.0736,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,33,sequence,11791,0.5215,0.0691,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,34,sequence,14660,0.5545,0.1536,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,35,sequence,13368,0.5168,0.0695,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,36,sequence,12001,0.5476,0.0859,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,37,sequence,11839,0.5026,0.077,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,38,sequence,9052,0.5663,0.1559,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,39,sequence,12761,0.5483,0.0735,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,40,sequence,12645,0.5748,0.0806,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,41,sequence,11924,0.569,0.1201,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,42,sequence,12722,0.5365,0.0874,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,43,sequence,14268,0.5549,0.0937,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,44,sequence,13754,0.5393,0.0693,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,45,sequence,12921,0.5344,0.0697,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,46,sequence,12941,0.5733,0.0941,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,47,sequence,10327,0.5623,0.1569,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,48,sequence,11842,0.536,0.0974,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,49,sequence,11965,0.5178,0.0843,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,50,sequence,13913,0.527,0.1151,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,51,sequence,12570,0.5676,0.0711,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,52,sequence,12227,0.5453,0.0862,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,53,sequence,11531,0.5828,0.1014,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,54,sequence,11843,0.5498,0.0664,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,55,sequence,14355,0.574,0.1268,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,56,sequence,10678,0.5451,0.0807,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,57,sequence,11514,0.5063,0.066,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,58,sequence,11646,0.5072,0.13,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,59,sequence,11138,0.5459,0.1137,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,60,sequence,11579,0.5459,0.0707,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,61,sequence,11822,0.5644,0.0844,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,62,sequence,12408,0.5583,0.0901,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,63,sequence,10417,0.5178,0.112,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,64,sequence,13667,0.5902,0.0938,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,65,sequence,11313,0.5204,0.0811,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,66,sequence,9805,0.5466,0.1088,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,67,sequence,11111,0.561,0.0863,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,68,sequence,13310,0.5903,0.0614,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,69,sequence,13083,0.5656,0.1211,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,70,sequence,14205,0.5589,0.062,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,71,sequence,12857,0.5249,0.0811,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,72,sequence,12442,0.5451,0.0832,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,73,sequence,13467,0.6159,0.1333,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,74,sequence,11242,0.5613,0.1137,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,75,sequence,11261,0.5721,0.1433,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,76,sequence,11729,0.5075,0.084,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,77,sequence,11894,0.6125,0.1317,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,78,sequence,11150,0.5014,0.0814,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,79,sequence,11955,0.5572,0.1089,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,80,sequence,11257,0.609,0.0958,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,81,sequence,12467,0.6067,0.1286,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,82,sequence,16044,0.5249,0.1415,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,83,sequence,12122,0.5972,0.0865,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,84,sequence,12485,0.5273,0.0707,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,85,sequence,11991,0.6056,0.0795,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,86,sequence,9262,0.5144,0.0774,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,87,sequence,11517,0.5292,0.0897,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,88,sequence,12664,0.5655,0.0904,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,89,sequence,12832,0.5226,0.1193,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,90,sequence,13595,0.5435,0.0599,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,91,sequence,12620,0.549,0.0904,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,92,sequence,10864,0.5683,0.1233,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,93,sequence,11475,0.5479,0.0908,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,94,sequence,15471,0.5211,0.0634,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,95,sequence,13009,0.6554,0.1357,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,96,sequence,12261,0.5317,0.0799,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,97,sequence,12476,0.5275,0.0784,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,98,sequence,12800,0.5416,0.0707,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,99,sequence,12555,0.5835,0.105,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,100,sequence,13153,0.5234,0.0617,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,101,sequence,12917,0.5677,0.0615,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,102,sequence,13763,0.5643,0.1216,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,103,sequence,12790,0.5317,0.1981,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,104,sequence,12591,0.5767,0.0967,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,105,sequence,12201,0.5211,0.0855,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,106,sequence,14567,0.5011,0.0691,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,107,sequence,13277,0.5965,0.1356,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,108,sequence,11426,0.5579,0.0988,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,109,sequence,12340,0.5427,0.0882,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,110,sequence,12535,0.6475,0.1435,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,111,sequence,12176,0.5342,0.0964,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,112,sequence,12606,0.6089,0.1734,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,113,sequence,9314,0.5228,0.1245,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,114,sequence,11769,0.5169,0.1246,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,115,sequence,11384,0.5448,0.0809,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,116,sequence,11952,0.5316,0.1091,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,117,sequence,10772,0.5447,0.0834,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,118,sequence,12406,0.5425,0.1046,15781,0.2628
temporal_fine_g3_1e19,temporal_fine_g3_1e19,1e19,temporal,5,119,sequence,11439,0.5144,0.0821,15781,0.2628
