run,layer,expert,out_l2_mean,sel_count,interm_max,interm_kurt,rlogit_mean,rlogit_std,rlogit_mean_res,rlogit_mean_nonres,gate_mean,gate_std
g3_temporal,8,88,0.731501,4956,5.40625,0.412196,-3.60347,0.576862,-3.09735,-3.64488,0.0492498,0.042568
g3_temporal,8,89,0.736846,3911,4.5,0.278671,-3.51951,0.435939,-3.09363,-3.54654,0.0445197,0.0197418
g3_temporal,8,90,1.35501,5692,5.90625,0.732815,-3.63616,0.584075,-2.89467,-3.70668,0.0544661,0.0260395
g3_temporal,8,91,1.06332,5752,5.1875,0.357461,-3.64619,0.551468,-3.00852,-3.70755,0.059384,0.0589812
g3_temporal,8,92,1.00178,7008,6.5,1.06836,-3.73785,0.692801,-2.91377,-3.83652,0.0644419,0.0599084
g3_temporal,8,93,1.22949,5900,5.28125,0.905781,-3.60909,0.628567,-2.67956,-3.70105,0.0657183,0.0494261
g3_temporal,8,94,1.07727,4401,5.84375,0.891788,-3.88727,0.660243,-2.96116,-3.95394,0.0588628,0.0469183
g3_temporal,8,95,0.736754,4318,4.0625,0.399432,-3.44094,0.456528,-2.98133,-3.47336,0.0424722,0.016199
g3_temporal,8,96,1.43133,5985,5.25,0.525788,-3.50353,0.511876,-2.86356,-3.56784,0.0570937,0.0249689
g3_temporal,8,97,1.15149,5992,5.3125,0.753118,-3.40281,0.393073,-3.12432,-3.43083,0.0451476,0.0191931
g3_temporal,8,98,1.28467,5484,5.71875,0.333393,-3.6425,0.549445,-2.92043,-3.70844,0.060894,0.0336798
g3_temporal,8,99,0.849942,7211,4.46875,0.378885,-3.45162,0.454988,-2.96629,-3.51162,0.0496579,0.0205733
g3_temporal,8,100,0.970117,6322,4.9375,0.787127,-3.60685,0.527519,-3.04729,-3.6666,0.0490343,0.024574
g3_temporal,8,101,0.80488,7541,5.3125,1.11972,-3.53244,0.481281,-3.24541,-3.56976,0.0452119,0.0366297
g3_temporal,8,102,0.802041,5442,4.75,0.700046,-3.43408,0.449044,-2.98572,-3.47468,0.0462826,0.0177464
g3_temporal,8,103,1.33459,6074,4.90625,0.329514,-3.53576,0.493042,-2.98564,-3.59195,0.0485814,0.0286996
g3_temporal,8,104,0.639766,4739,3.95312,0.373084,-3.42228,0.402912,-3.17686,-3.44141,0.0423958,0.0193329
g3_temporal,8,105,0.647512,3661,4.5625,0.517548,-3.42785,0.421489,-3.14617,-3.44452,0.0469206,0.0225128
g3_temporal,8,106,1.23735,6419,6.21875,1.34226,-3.75968,0.766167,-2.73249,-3.87122,0.0866207,0.106823
g3_temporal,8,107,0.919661,4582,6.09375,1.59465,-3.49571,0.420295,-3.1716,-3.52007,0.0452131,0.032932
g3_temporal,8,108,1.7115,6074,5.8125,1.21783,-3.63043,0.609873,-2.73251,-3.72216,0.0584197,0.0298102
g3_temporal,8,109,1.27993,6430,6.71875,0.475909,-3.41932,0.518258,-2.54942,-3.51396,0.078088,0.0433215
g3_temporal,8,110,0.50153,6759,4.375,0.266139,-3.29005,0.433754,-3.06966,-3.31539,0.0424378,0.0170898
g3_temporal,8,111,1.35822,6416,6.21875,1.35199,-3.72721,0.714393,-2.91676,-3.81517,0.0788236,0.0862285
g3_temporal,8,112,1.54274,7168,6.53125,1.18556,-3.71717,0.724114,-2.51016,-3.8654,0.0826136,0.0504382
g3_temporal,8,113,1.31241,5999,5.5625,0.734967,-3.62893,0.625667,-2.73441,-3.71906,0.061634,0.0338372
g3_temporal,8,114,1.2922,3659,5.125,0.511264,-3.62393,0.485513,-2.8736,-3.6683,0.0441495,0.0180793
g3_temporal,8,115,1.50272,4858,5.96875,0.829886,-3.75718,0.658196,-2.72452,-3.83986,0.0643791,0.0381135
g3_temporal,8,116,0.567646,7354,4.40625,0.673392,-3.30141,0.388964,-3.10461,-3.32629,0.0425092,0.015306
g3_temporal,8,117,1.05261,5171,5.125,1.03632,-3.7638,0.759895,-2.65651,-3.85866,0.0909728,0.116692
g3_temporal,8,118,1.19573,6991,5.25,0.653982,-3.60343,0.605228,-2.77019,-3.70293,0.0597078,0.0390577
g3_temporal,8,119,0.88135,7237,5.03125,0.368272,-3.48395,0.520017,-2.94797,-3.55049,0.0511509,0.0316506
g3_temporal,8,120,1.20232,5990,4.90625,0.561495,-3.70092,0.638994,-2.80495,-3.79105,0.0636489,0.0436294
g3_temporal,8,121,0.658176,5085,4.84375,0.430317,-3.50275,0.490911,-3.15479,-3.53202,0.0470988,0.046823
g3_temporal,8,122,1.00981,5162,5.15625,0.835269,-3.42704,0.446204,-3.00164,-3.46341,0.0447854,0.0160118
g3_temporal,8,123,0.661581,7480,3.98438,0.588133,-3.38987,0.387781,-3.19097,-3.41549,0.0418094,0.0173428
g3_temporal,8,124,0.814988,9132,4.75,0.570417,-3.50671,0.585014,-2.964,-3.59457,0.0447686,0.0228639
g3_temporal,8,125,0.931432,6901,6,0.624669,-3.61093,0.610986,-3.02854,-3.67947,0.065075,0.0762405
g3_temporal,8,126,0.930404,6259,5.4375,0.372936,-3.6372,0.562912,-3.07974,-3.69606,0.0526742,0.0345211
g3_temporal,8,127,0.943153,10295,6.59375,0.306544,-3.47811,0.591617,-2.81559,-3.60158,0.0532207,0.0319935
g3_temporal,8,128,1.11166,9468,4.875,0.495118,-3.86146,0.843704,-2.65996,-4.06436,0.0644898,0.0434754
g3_temporal,8,129,1.11071,7201,5.09375,0.426718,-3.55015,0.519326,-2.98222,-3.62026,0.0536352,0.027015
g3_temporal,8,130,1.68577,7010,5.625,0.661183,-3.57981,0.588075,-2.69133,-3.68622,0.0671282,0.035337
g3_temporal,8,131,0.61319,5878,4.5,0.911836,-3.46554,0.435067,-3.17074,-3.49458,0.0460034,0.0213482
g3_temporal,8,132,0.701715,5005,5.3125,0.544937,-3.45456,0.419143,-3.17933,-3.47731,0.0399684,0.0202382
g3_temporal,8,133,0.754861,6455,4.75,0.412203,-3.46198,0.448491,-3.19845,-3.49077,0.0450746,0.0264241
g3_temporal,8,134,0.995317,4244,5.25,1.54454,-3.40226,0.4061,-2.90402,-3.43676,0.0519536,0.0194924
g3_temporal,8,135,1.05244,4990,5.46875,0.988835,-3.83082,0.685029,-2.94078,-3.90417,0.0599563,0.0566792
g3_temporal,8,136,0.883394,6149,5.84375,0.720819,-3.45962,0.465934,-3.01654,-3.5055,0.0457221,0.01792
g3_temporal,8,137,1.14821,8867,5.40625,1.0263,-3.46876,0.547465,-2.8511,-3.56541,0.0531066,0.0227654
g3_temporal,8,138,0.540231,8165,4.40625,0.746871,-3.40152,0.426703,-3.21061,-3.4287,0.0415748,0.0266505
g3_temporal,8,139,0.638543,7061,5.875,0.572583,-3.44471,0.445062,-3.16641,-3.47831,0.0450746,0.0259367
g3_temporal,8,140,1.00256,6413,6.1875,0.661804,-3.60741,0.574978,-3.0963,-3.66285,0.0540787,0.0474258
g3_temporal,8,141,1.0067,2950,4.1875,0.527578,-3.46421,0.388363,-3.13853,-3.47956,0.0393566,0.0182061
g3_temporal,8,142,0.671705,6820,4.8125,1.37922,-3.7002,0.680381,-2.98565,-3.7832,0.0745249,0.0729636
g3_temporal,8,143,1.26331,7871,4.875,0.758025,-3.71599,0.64517,-2.92372,-3.82414,0.0473991,0.0247244
g3_temporal,8,144,1.03099,3586,4.96875,0.757067,-3.58767,0.485447,-3.08159,-3.61697,0.0470572,0.0218525
g3_temporal,8,145,1.07718,6030,5.78125,0.768237,-3.83284,0.747244,-2.86356,-3.93107,0.0606187,0.0668162
g3_temporal,8,146,1.18055,3990,5.53125,0.987938,-3.93662,0.756629,-2.7906,-4.01091,0.0637694,0.0511857
g3_temporal,8,147,1.03857,6200,5.59375,0.455785,-3.68789,0.652878,-2.96134,-3.7638,0.0556481,0.0495953
g3_temporal,8,148,0.744785,8540,5.09375,0.241454,-3.57212,0.566069,-3.13324,-3.63788,0.0466647,0.0421235
g3_temporal,8,149,1.3123,6097,5.125,0.836777,-3.56042,0.552575,-2.87714,-3.6305,0.0551945,0.0315055
g3_temporal,8,150,0.704311,6132,4.0625,0.190866,-3.29956,0.391304,-3.10316,-3.31984,0.0433091,0.016039
g3_temporal,8,151,1.39207,3862,5.75,0.564649,-3.93343,0.701534,-2.79448,-4.00475,0.0591607,0.038049
g3_temporal,8,152,1.24561,3227,5.78125,1.3278,-4.13654,0.803057,-2.82788,-4.20432,0.0534308,0.0358899
g3_temporal,8,153,1.0679,6494,5,0.572981,-4.0295,0.797537,-2.86952,-4.15709,0.0657607,0.0539492
g3_temporal,8,154,1.08786,8279,4.84375,0.416121,-3.51429,0.499593,-2.91635,-3.60075,0.047455,0.0167259
g3_temporal,8,155,1.60311,4384,8,1.23613,-3.67054,0.543605,-2.75419,-3.73623,0.0563071,0.0274431
g3_temporal,8,156,1.40711,5468,6.125,0.534264,-3.5923,0.509839,-2.77944,-3.6663,0.0548332,0.0233144
g3_temporal,8,157,1.37184,8533,5.71875,0.710056,-3.70148,0.699713,-2.78268,-3.83902,0.0630916,0.0423347
g3_temporal,8,158,1.17319,5482,6.375,0.790763,-3.82074,0.698748,-2.85865,-3.90857,0.058495,0.0389354
g3_temporal,8,159,0.897357,6334,6.4375,0.98526,-3.62399,0.600247,-3.10137,-3.6799,0.0564487,0.0514095
g3_temporal,8,160,0.734203,6526,4.5625,0.455177,-3.37729,0.432786,-3.12873,-3.40478,0.0433288,0.0226575
g3_temporal,8,161,0.937158,7126,4.6875,0.772263,-3.68672,0.5548,-3.05376,-3.76394,0.0480236,0.0296511
g3_temporal,8,162,0.920786,9203,5.53125,0.518634,-3.57894,0.647226,-2.89093,-3.69134,0.0543407,0.0390468
g3_temporal,8,163,0.749031,9331,4.5625,0.583167,-3.50843,0.47752,-3.22572,-3.55537,0.0468077,0.0467358
g3_temporal,8,164,0.778882,7017,6.0625,2.7402,-3.3201,0.382122,-3.20155,-3.33431,0.0415324,0.0336825
g3_temporal,8,165,0.893708,6706,5.375,0.569569,-3.55797,0.510021,-3.12698,-3.60709,0.0461425,0.0257129
g3_temporal,8,166,0.635834,6313,5.65625,0.324193,-3.35936,0.413802,-3.11825,-3.38506,0.0421214,0.0182134
g3_temporal,8,167,0.885829,6318,6.25,0.851574,-3.48782,0.510025,-3.04684,-3.53487,0.0505877,0.0375948
g3_temporal,8,168,1.2191,3808,4.90625,0.771527,-3.52121,0.426191,-3.07482,-3.54875,0.0517825,0.024958
g3_temporal,8,169,0.91747,6538,6.21875,1.1023,-3.56753,0.561419,-3.11025,-3.6182,0.0551245,0.051672
g3_temporal,8,170,0.728756,8121,7.3125,0.890763,-3.49412,0.50447,-3.16353,-3.54088,0.0468403,0.0495566
g3_temporal,8,171,1.39269,5706,6.34375,0.740578,-3.69711,0.604417,-2.78514,-3.78409,0.0566932,0.0227905
g3_temporal,8,172,0.526348,4451,4.15625,0.344495,-3.29274,0.362188,-3.133,-3.30438,0.0416582,0.0141562
g3_temporal,8,173,0.884623,8953,5.21875,0.874194,-3.43331,0.465576,-3.05071,-3.49385,0.0456987,0.016891
g3_temporal,8,174,0.727508,5659,4.5625,0.225679,-3.80491,0.755776,-2.87611,-3.89269,0.0612824,0.0661153
g3_temporal,8,175,1.19034,3964,6.03125,0.93368,-3.76354,0.55984,-2.9607,-3.81522,0.0550761,0.0357093
g3_temporal,8,176,0.395379,5558,3.35938,0.182516,-3.26223,0.340769,-3.11889,-3.27552,0.0421831,0.0136698
g3_temporal,8,177,0.808639,3652,5.5,0.686982,-3.4,0.367126,-3.15081,-3.4147,0.0433852,0.0185933
g3_temporal,8,178,1.12656,4136,4.78125,0.476071,-3.55554,0.461342,-2.9876,-3.59379,0.0438394,0.0188416
g3_temporal,8,179,0.860327,5837,4.53125,0.228633,-3.45743,0.411286,-3.04413,-3.49784,0.0462529,0.0166866
g3_temporal,8,180,1.15881,6309,6,1.09335,-3.76112,0.656435,-2.88984,-3.85393,0.0576207,0.0411483
g3_temporal,8,181,1.02798,5912,5,0.36632,-3.5839,0.646742,-2.94864,-3.64689,0.0750337,0.0900341
g3_temporal,8,182,0.930735,4382,5.71875,1.37669,-3.90379,0.760385,-2.77281,-3.98483,0.0728181,0.0763083
g3_temporal,8,183,1.30683,5837,6.9375,1.95728,-3.92974,0.711262,-2.77875,-4.04228,0.0648891,0.0442783
g3_temporal,8,184,1.00972,6833,4.34375,0.477483,-3.67529,0.610578,-2.94054,-3.76082,0.0545787,0.0324511
g3_temporal,8,185,0.819562,3889,5.40625,1.12448,-3.65824,0.512242,-3.16784,-3.68918,0.0455632,0.0252404
g3_temporal,8,186,0.921507,6910,5.5,0.760657,-3.5328,0.535495,-2.87125,-3.61078,0.0482288,0.0212778
g3_temporal,8,187,1.37171,7685,4.84375,0.307083,-3.6372,0.643507,-2.62397,-3.7718,0.0728037,0.0377097
g3_temporal,8,188,0.567506,5451,4.59375,0.735408,-3.3965,0.427245,-3.18924,-3.41531,0.040656,0.033106
g3_temporal,8,189,1.21783,6535,5.1875,1.21392,-3.61084,0.548633,-2.93546,-3.68564,0.0554636,0.0255915
g3_temporal,8,190,1.22197,3551,5.6875,1.20022,-3.86938,0.602133,-2.96442,-3.92122,0.0513321,0.030867
g3_temporal,8,191,0.788365,5722,5.9375,0.739701,-3.56669,0.613357,-2.94079,-3.62657,0.0650261,0.0703702
moe_coarse_1e19,1,0,3.87495,1554,8.9375,1.19129,-4.16928,0.287616,,,0.163673,0.0311938
moe_coarse_1e19,1,1,7.1635,1513,8.8125,0.975571,-4.18797,0.372405,,,0.180561,0.0596577
moe_coarse_1e19,1,2,4.92679,1824,6.9375,0.498842,-4.30652,0.470491,,,0.182664,0.06096
moe_coarse_1e19,1,3,6.3232,1571,7.5,0.656619,-4.34778,0.501933,,,0.176861,0.0588721
moe_coarse_1e19,1,4,4.96624,1562,8.75,1.4128,-4.20946,0.327725,,,0.16861,0.036688
moe_coarse_1e19,1,5,2.77707,1654,8.25,0.707123,-4.14229,0.277713,,,0.163024,0.0348204
moe_coarse_1e19,1,6,2.47064,1519,7.125,0.677367,-4.16586,0.28428,,,0.158856,0.0195808
moe_coarse_1e19,1,7,6.24385,1492,7.90625,0.612753,-4.36772,0.493055,,,0.172959,0.0528259
moe_coarse_1e19,1,8,2.64398,1627,7.0625,2.24258,-4.17206,0.278443,,,0.158233,0.0211278
moe_coarse_1e19,1,9,4.06142,1526,12,3.25567,-4.2306,0.33531,,,0.163183,0.0338584
moe_coarse_1e19,1,10,3.261,1696,8.3125,1.04101,-4.14169,0.266758,,,0.161291,0.0252341
moe_coarse_1e19,1,11,4.86871,1512,6.71875,3.00882,-4.26312,0.450404,,,0.212712,0.108642
moe_coarse_1e19,1,12,5.33849,1604,9.3125,1.11761,-4.21721,0.360916,,,0.166897,0.036766
moe_coarse_1e19,1,13,4.50621,1481,8.25,0.860511,-4.20441,0.351202,,,0.164115,0.0385214
moe_coarse_1e19,1,14,2.39659,1346,8.3125,1.24214,-4.1485,0.269337,,,0.158252,0.0197478
moe_coarse_1e19,1,15,6.0293,1331,8.1875,0.707182,-4.32425,0.483676,,,0.178501,0.0712599
moe_coarse_1e19,1,16,3.77164,1640,7.46875,0.588154,-4.18427,0.314849,,,0.163109,0.0335142
moe_coarse_1e19,1,17,2.23128,1672,9.9375,3.00277,-4.17354,0.289467,,,0.160008,0.0145827
moe_coarse_1e19,1,18,4.40684,1430,8.5,0.65365,-4.34874,0.435752,,,0.166956,0.0401245
moe_coarse_1e19,1,19,3.97569,1537,8.8125,0.937494,-4.153,0.288371,,,0.158782,0.0353069
moe_coarse_1e19,1,20,5.20116,1667,12.25,3.24732,-4.17091,0.338072,,,0.171744,0.0458634
moe_coarse_1e19,1,21,5.10873,1420,8.25,1.05792,-4.19361,0.311405,,,0.169289,0.0384587
moe_coarse_1e19,1,22,4.71863,1377,8.6875,0.90581,-4.2231,0.349215,,,0.163902,0.0348425
moe_coarse_1e19,1,23,2.73635,1545,9.375,2.70325,-4.15971,0.280993,,,0.160401,0.0236976
moe_coarse_1e19,1,24,4.46657,1403,12.0625,2.71167,-4.17673,0.313681,,,0.169892,0.0754734
moe_coarse_1e19,1,25,6.08021,1738,8.0625,0.63164,-4.27558,0.439107,,,0.178383,0.0549556
moe_coarse_1e19,1,26,4.04875,1352,8,1.42907,-4.20259,0.294686,,,0.161743,0.0269122
moe_coarse_1e19,1,27,2.84247,1449,7.25,0.864752,-4.14174,0.263566,,,0.160023,0.023911
moe_coarse_1e19,1,28,4.60744,1589,9.5,0.559279,-4.1553,0.319949,,,0.167954,0.0420393
moe_coarse_1e19,1,29,2.75589,1447,10.875,1.20298,-4.17255,0.289791,,,0.159855,0.0230644
moe_coarse_1e19,1,30,2.4622,1855,10.0625,1.17507,-4.15411,0.292488,,,0.160445,0.0189461
moe_coarse_1e19,1,31,2.83026,1461,9.5625,1.3041,-4.14457,0.268349,,,0.1549,0.0224519
moe_coarse_1e19,1,32,1.75579,1441,6.125,1.82117,-4.15998,0.291626,,,0.156814,0.0200607
moe_coarse_1e19,1,33,5.55954,1704,8.75,0.892363,-4.16757,0.340357,,,0.171172,0.0515456
moe_coarse_1e19,1,34,5.2737,1392,7.875,0.541361,-4.23473,0.368278,,,0.176077,0.0535989
moe_coarse_1e19,1,35,3.61929,1686,9,1.01276,-4.25473,0.388473,,,0.166539,0.0411487
moe_coarse_1e19,1,36,3.137,1641,7.5625,0.80708,-4.13879,0.284027,,,0.161959,0.0278313
moe_coarse_1e19,1,37,3.98221,1378,8.4375,0.853287,-4.23743,0.352707,,,0.163443,0.0369888
moe_coarse_1e19,1,38,6.31114,1548,8.875,0.849177,-4.32699,0.453239,,,0.172577,0.0508274
moe_coarse_1e19,1,39,3.23968,1688,7.78125,0.789694,-4.14003,0.283312,,,0.159006,0.0247998
moe_coarse_1e19,1,40,3.65072,1407,10,3.50363,-4.14449,0.270669,,,0.161848,0.0233516
moe_coarse_1e19,1,41,4.00288,1436,12.1875,1.46593,-4.14827,0.280223,,,0.161921,0.0308115
moe_coarse_1e19,1,42,4.73341,1523,8.75,0.652517,-4.18679,0.337489,,,0.165029,0.0417527
moe_coarse_1e19,1,43,2.38716,1313,9.25,2.86843,-4.17249,0.286994,,,0.159722,0.0223214
moe_coarse_1e19,1,44,2.97564,1872,13.375,22.2448,-4.18234,0.298393,,,0.166801,0.0313775
moe_coarse_1e19,1,45,3.34467,1384,8,0.869208,-4.16807,0.296554,,,0.160166,0.0228668
moe_coarse_1e19,1,46,1.69814,1428,6.625,0.768035,-4.16037,0.278371,,,0.157205,0.0180573
moe_coarse_1e19,1,47,3.9448,1327,8.4375,1.43976,-4.21416,0.322633,,,0.158584,0.0310753
moe_coarse_1e19,1,48,4.86221,1331,9,0.801552,-4.2465,0.372484,,,0.16389,0.0441625
moe_coarse_1e19,1,49,4.76568,1161,8.375,0.746345,-4.16117,0.292429,,,0.162434,0.0316185
moe_coarse_1e19,1,50,3.71806,1535,8.125,0.699792,-4.17239,0.304055,,,0.164011,0.0268691
moe_coarse_1e19,1,51,2.57944,1491,7.96875,1.30994,-4.15723,0.281639,,,0.165506,0.0451929
moe_coarse_1e19,1,52,3.92664,1655,8.9375,1.21319,-4.1807,0.325503,,,0.165408,0.0298495
moe_coarse_1e19,1,53,3.39021,1581,8.4375,0.946336,-4.16999,0.293743,,,0.162656,0.0266633
moe_coarse_1e19,1,54,6.25704,1613,8.5625,0.743421,-4.2103,0.36755,,,0.173709,0.0449102
moe_coarse_1e19,1,55,4.47702,1412,8.5625,0.506108,-4.22813,0.369276,,,0.162166,0.0382151
moe_coarse_1e19,1,56,3.54674,1532,9.125,0.931528,-4.188,0.355175,,,0.169258,0.0684178
moe_coarse_1e19,1,57,5.28283,1300,6.9375,0.366082,-4.29153,0.410625,,,0.191525,0.0803212
moe_coarse_1e19,1,58,5.49079,1850,8.25,0.828951,-4.16116,0.348022,,,0.175891,0.0537927
moe_coarse_1e19,1,59,5.56293,1479,8.5,0.671337,-4.2534,0.422299,,,0.178966,0.059069
moe_coarse_1e19,1,60,3.44859,1910,8.625,0.674718,-4.22422,0.357701,,,0.159818,0.0254449
moe_coarse_1e19,1,61,2.1751,1471,7.90625,0.962689,-4.15117,0.269219,,,0.159362,0.0152987
moe_coarse_1e19,1,62,3.01953,1913,7.03125,0.770838,-4.14418,0.292358,,,0.161826,0.0302888
moe_coarse_1e19,1,63,2.88649,1508,6.6875,1.61027,-4.21212,0.330893,,,0.170968,0.0426529
moe_coarse_1e19,2,0,4.02987,1535,9.25,1.6047,-4.31651,0.486306,,,0.163848,0.0322229
moe_coarse_1e19,2,1,5.22925,1380,6.34375,0.340924,-4.36228,0.602959,,,0.178009,0.0856517
moe_coarse_1e19,2,2,5.1036,1416,7.09375,0.349059,-4.3141,0.511612,,,0.172549,0.0598186
moe_coarse_1e19,2,3,4.8602,1737,6.71875,0.327039,-4.2199,0.489535,,,0.164216,0.0624473
moe_coarse_1e19,2,4,3.30911,1709,13.5,13.7443,-4.27197,0.47382,,,0.161598,0.0238737
moe_coarse_1e19,2,5,3.76743,1312,5.875,0.324918,-4.40707,0.530827,,,0.162551,0.0327842
moe_coarse_1e19,2,6,4.38004,1647,6.90625,0.238572,-4.26085,0.508936,,,0.164659,0.0470103
moe_coarse_1e19,2,7,4.35775,1712,6,0.460233,-4.25967,0.488034,,,0.173323,0.051332
moe_coarse_1e19,2,8,3.73246,1537,6.75,0.672092,-4.24275,0.459729,,,0.160334,0.0393222
moe_coarse_1e19,2,9,4.88008,1602,6.15625,0.327833,-4.21241,0.499599,,,0.166505,0.0602455
moe_coarse_1e19,2,10,3.21179,1431,7.40625,0.517089,-4.26756,0.435799,,,0.157841,0.027083
moe_coarse_1e19,2,11,4.4366,1435,7.40625,0.34388,-4.38886,0.595292,,,0.177378,0.0811564
moe_coarse_1e19,2,12,3.544,1619,7.5,0.349057,-4.27967,0.482331,,,0.16215,0.0347117
moe_coarse_1e19,2,13,4.88449,1551,6.25,0.24744,-4.35612,0.599581,,,0.177968,0.0743602
moe_coarse_1e19,2,14,5.21764,1883,5.84375,0.202192,-4.35257,0.62252,,,0.168693,0.049338
moe_coarse_1e19,2,15,4.71032,1683,7.375,0.417039,-4.40258,0.590184,,,0.171971,0.0542515
moe_coarse_1e19,2,16,2.71385,1669,6.71875,0.749598,-4.23166,0.423282,,,0.156972,0.0226938
moe_coarse_1e19,2,17,5.95357,1495,7.8125,0.451932,-4.27128,0.532329,,,0.174421,0.0729122
moe_coarse_1e19,2,18,2.37971,1559,7.625,0.690935,-4.22609,0.443406,,,0.156034,0.0203185
moe_coarse_1e19,2,19,5.4374,1769,6.8125,0.916121,-4.18984,0.430478,,,0.170138,0.0462391
moe_coarse_1e19,2,20,3.38468,1516,6.75,0.442254,-4.21975,0.448621,,,0.155215,0.0288483
moe_coarse_1e19,2,21,5.3084,1549,6.625,0.246969,-4.33509,0.565063,,,0.170953,0.0586086
moe_coarse_1e19,2,22,4.20547,1551,8.75,0.512278,-4.27698,0.513602,,,0.161208,0.0460996
moe_coarse_1e19,2,23,4.79125,1625,6.71875,0.338104,-4.2631,0.524158,,,0.168198,0.0618472
moe_coarse_1e19,2,24,3.84066,1710,6.78125,0.907588,-4.2598,0.5181,,,0.164884,0.0452679
moe_coarse_1e19,2,25,3.6099,1542,10.3125,2.44101,-4.2742,0.462101,,,0.16217,0.0279561
moe_coarse_1e19,2,26,4.80841,1645,7.1875,1.80503,-4.40538,0.586178,,,0.175952,0.0513476
moe_coarse_1e19,2,27,4.69356,1104,6.28125,0.376833,-4.37016,0.491118,,,0.153127,0.0436145
moe_coarse_1e19,2,28,3.45367,1546,10.5,0.702289,-4.22091,0.438747,,,0.157684,0.0287829
moe_coarse_1e19,2,29,5.55441,1738,5.84375,0.302646,-4.26147,0.556477,,,0.170211,0.0628205
moe_coarse_1e19,2,30,5.24783,1365,8.875,1.26487,-4.38898,0.580253,,,0.17039,0.0617687
moe_coarse_1e19,2,31,4.91876,1189,6.375,0.31798,-4.26674,0.498225,,,0.167325,0.0619627
moe_coarse_1e19,2,32,5.51089,1286,9.8125,0.716439,-4.30561,0.489717,,,0.166069,0.046396
moe_coarse_1e19,2,33,4.91076,1615,9.5,1.28208,-4.25633,0.549743,,,0.173875,0.0707203
moe_coarse_1e19,2,34,5.19097,1639,6.875,0.303293,-4.4429,0.647951,,,0.176391,0.0673114
moe_coarse_1e19,2,35,4.42907,1609,8.625,0.67378,-4.22556,0.464345,,,0.163331,0.0416656
moe_coarse_1e19,2,36,4.93285,1585,8.875,0.265507,-4.41232,0.601961,,,0.172557,0.0581176
moe_coarse_1e19,2,37,4.50461,1820,6.75,0.377146,-4.29455,0.555741,,,0.1629,0.0479654
moe_coarse_1e19,2,38,5.38713,1515,10.8125,1.86103,-4.32575,0.491146,,,0.164882,0.0367699
moe_coarse_1e19,2,39,5.05828,1372,9.375,1.00931,-4.37258,0.507544,,,0.165867,0.0386374
moe_coarse_1e19,2,40,3.43877,1558,8,1.78834,-4.25843,0.459784,,,0.166263,0.0332212
moe_coarse_1e19,2,41,4.86152,1308,9.1875,1.2589,-4.2774,0.472106,,,0.170838,0.0525918
moe_coarse_1e19,2,42,4.56014,1535,7.21875,0.419371,-4.19038,0.443404,,,0.161055,0.0466725
moe_coarse_1e19,2,43,5.59691,1705,6.9375,0.308673,-4.17146,0.506108,,,0.169972,0.0693939
moe_coarse_1e19,2,44,4.43644,1543,7.375,0.315202,-4.23339,0.484914,,,0.159961,0.0491162
moe_coarse_1e19,2,45,4.9545,1578,6.84375,0.28766,-4.40065,0.571778,,,0.173781,0.0562
moe_coarse_1e19,2,46,5.65373,1618,7.125,0.510264,-4.15758,0.453403,,,0.164171,0.0522591
moe_coarse_1e19,2,47,4.73558,1411,5.9375,0.410634,-4.31246,0.510915,,,0.161436,0.049936
moe_coarse_1e19,2,48,4.82727,1340,7.1875,0.412645,-4.35945,0.570324,,,0.179701,0.0802499
moe_coarse_1e19,2,49,4.97291,1614,7.90625,1.14762,-4.24007,0.513237,,,0.165198,0.0484508
moe_coarse_1e19,2,50,4.73489,1586,8.6875,1.10447,-4.25502,0.489287,,,0.168036,0.0523484
moe_coarse_1e19,2,51,4.2004,1645,7.5625,0.592917,-4.1668,0.413536,,,0.157668,0.0325994
moe_coarse_1e19,2,52,4.93104,1454,7.71875,0.56929,-4.22114,0.469342,,,0.170102,0.0544768
moe_coarse_1e19,2,53,4.27952,1514,7.09375,0.711233,-4.35712,0.569333,,,0.162823,0.0399444
moe_coarse_1e19,2,54,4.73332,1530,9.5,0.426962,-4.24268,0.50117,,,0.161883,0.0509504
moe_coarse_1e19,2,55,4.34382,1459,6.6875,0.411298,-4.25744,0.499748,,,0.163822,0.0501186
moe_coarse_1e19,2,56,4.42015,1504,7.78125,0.764631,-4.22309,0.475581,,,0.160954,0.046587
moe_coarse_1e19,2,57,5.81435,1526,6.125,0.284699,-4.28809,0.543432,,,0.171291,0.0680844
moe_coarse_1e19,2,58,3.01144,1483,10.75,0.788465,-4.24043,0.443151,,,0.158583,0.0285392
moe_coarse_1e19,2,59,5.42698,1580,6.53125,0.369226,-4.41943,0.593902,,,0.174612,0.0527884
moe_coarse_1e19,2,60,4.19765,1459,7.09375,0.900945,-4.22647,0.412903,,,0.159295,0.0348385
moe_coarse_1e19,2,61,4.65727,1333,9.0625,0.698005,-4.30113,0.473221,,,0.172126,0.0506537
moe_coarse_1e19,2,62,4.78815,1430,6.21875,0.418689,-4.27651,0.518961,,,0.169832,0.0536274
moe_coarse_1e19,2,63,5.96174,1389,7.59375,0.665268,-4.23751,0.496927,,,0.17849,0.0705026
moe_coarse_1e19,3,0,5.59106,1675,5.5625,0.210785,-4.53468,0.815044,,,0.173648,0.0582636
moe_coarse_1e19,3,1,4.71253,1454,8.5,1.18429,-4.59306,0.753936,,,0.175965,0.0537545
