label,run,budget,regime,layer,expert,variant,n_tokens,eff_vocab,dispersion
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,188,static,12456,14583.2,0.8856
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,189,weighted,12796,22224.6,0.9245
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,189,static,12796,12402.4,0.8707
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,190,weighted,13704,18182.2,0.906
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,190,static,13704,10765.8,0.8576
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,191,weighted,13093,6780.7,0.8149
flame38m_g3_moe,flame38m_g3_moe,1e18,full,4,191,static,13093,9672.3,0.8477
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,0,weighted,13906,11418.8,0.863
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,0,static,13906,10413.2,0.8545
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,1,weighted,11618,15708.0,0.8925
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,1,static,11618,10934.3,0.859
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,2,weighted,12179,16433.9,0.8967
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,2,static,12179,6444.3,0.8102
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,3,weighted,13880,9497.8,0.846
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,3,static,13880,17719.6,0.9036
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,4,weighted,11337,7660.6,0.8262
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,4,static,11337,8220.3,0.8327
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,5,weighted,11934,3984.0,0.7658
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,5,static,11934,6576.9,0.8121
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,6,weighted,11559,7131.1,0.8195
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,6,static,11559,15979.4,0.8941
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,7,weighted,11321,5688.6,0.7987
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,7,static,11321,11943.6,0.8672
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,8,weighted,12433,8832.9,0.8393
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,8,static,12433,20439.6,0.9168
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,9,weighted,11799,1584.3,0.6806
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,9,static,11799,20302.3,0.9162
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,10,weighted,13137,21760.4,0.9226
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,10,static,13137,17888.8,0.9045
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,11,weighted,11340,8531.1,0.8361
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,11,static,11340,11886.9,0.8667
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,12,weighted,11479,13889.5,0.8811
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,12,static,11479,16714.7,0.8982
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,13,weighted,13639,11731.9,0.8655
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,13,static,13639,18021.5,0.9052
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,14,weighted,11856,4232.9,0.7714
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,14,static,11856,5367.4,0.7933
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,15,weighted,11565,7076.0,0.8188
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,15,static,11565,21596.9,0.9219
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,16,weighted,11330,8283.1,0.8334
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,16,static,11330,15127.0,0.889
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,17,weighted,11792,8916.4,0.8402
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,17,static,11792,3698.6,0.7589
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,18,weighted,13285,11997.5,0.8676
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,18,static,13285,21522.6,0.9216
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,19,weighted,11794,12320.4,0.87
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,19,static,11794,17084.8,0.9002
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,20,weighted,11280,11457.4,0.8633
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,20,static,11280,6290.5,0.808
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,21,weighted,11955,15635.4,0.8921
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,21,static,11955,17435.4,0.9021
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,22,weighted,11705,14253.2,0.8835
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,22,static,11705,17146.6,0.9006
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,23,weighted,11478,16275.0,0.8958
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,23,static,11478,4745.8,0.7819
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,24,weighted,11676,7364.3,0.8225
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,24,static,11676,20129.9,0.9154
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,25,weighted,11834,6897.7,0.8165
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,25,static,11834,16626.4,0.8977
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,26,weighted,12511,18028.9,0.9052
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,26,static,12511,17620.3,0.9031
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,27,weighted,13219,2988.7,0.7392
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,27,static,13219,15884.2,0.8935
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,28,weighted,12125,9432.5,0.8454
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,28,static,12125,13637.2,0.8794
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,29,weighted,12212,13750.6,0.8802
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,29,static,12212,18762.7,0.9089
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,30,weighted,11819,17333.1,0.9016
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,30,static,11819,3478.4,0.7532
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,31,weighted,12700,12198.2,0.8691
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,31,static,12700,23500.3,0.9297
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,32,weighted,13552,12188.1,0.8691
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,32,static,13552,11462.5,0.8634
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,33,weighted,12134,8537.1,0.8362
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,33,static,12134,9850.4,0.8494
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,34,weighted,12812,6829.2,0.8155
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,34,static,12812,19227.3,0.9112
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,35,weighted,13235,4191.9,0.7705
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,35,static,13235,19065.2,0.9104
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,36,weighted,12570,15667.2,0.8922
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,36,static,12570,5654.5,0.7981
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,37,weighted,13304,5050.0,0.7877
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,37,static,13304,8627.2,0.8371
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,38,weighted,13551,822.3,0.62
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,38,static,13551,5867.2,0.8015
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,39,weighted,12895,11674.9,0.8651
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,39,static,12895,17402.1,0.9019
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,40,weighted,14433,3826.3,0.762
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,40,static,14433,5510.1,0.7957
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,41,weighted,12835,11504.7,0.8637
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,41,static,12835,16765.0,0.8985
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,42,weighted,10980,10180.1,0.8524
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,42,static,10980,19237.2,0.9112
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,43,weighted,11902,9592.8,0.8469
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,43,static,11902,16917.6,0.8993
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,44,weighted,12227,15935.4,0.8938
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,44,static,12227,8494.4,0.8357
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,45,weighted,12084,11846.9,0.8664
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,45,static,12084,17976.5,0.9049
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,46,weighted,12107,11665.7,0.865
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,46,static,12107,20386.3,0.9166
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,47,weighted,13698,5804.9,0.8005
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,47,static,13698,9420.6,0.8453
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,48,weighted,12282,17551.2,0.9027
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,48,static,12282,5896.2,0.802
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,49,weighted,11247,7095.1,0.8191
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,49,static,11247,19407.5,0.912
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,50,weighted,13038,8163.7,0.832
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,50,static,13038,18666.7,0.9084
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,51,weighted,13145,287.7,0.523
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,51,static,13145,18306.2,0.9066
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,52,weighted,13224,6062.2,0.8045
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,52,static,13224,21374.1,0.9209
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,53,weighted,11391,6079.3,0.8048
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,53,static,11391,11756.4,0.8657
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,54,weighted,12688,15286.4,0.89
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,54,static,12688,11829.7,0.8663
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,55,weighted,10057,12329.5,0.8701
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,55,static,10057,15460.8,0.891
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,56,weighted,12160,10326.4,0.8537
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,56,static,12160,17243.0,0.9011
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,57,weighted,12058,11912.0,0.8669
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,57,static,12058,11467.4,0.8634
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,58,weighted,11124,15753.3,0.8928
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,58,static,11124,13203.3,0.8764
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,59,weighted,12845,4210.4,0.7709
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,59,static,12845,9336.4,0.8444
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,60,weighted,13000,15509.8,0.8913
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,60,static,13000,14126.6,0.8827
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,61,weighted,13199,18329.5,0.9067
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,61,static,13199,20713.1,0.918
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,62,weighted,12462,4992.5,0.7866
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,62,static,12462,13227.4,0.8766
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,63,weighted,12118,9272.8,0.8438
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,63,static,12118,14197.3,0.8831
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,64,weighted,12269,6540.0,0.8115
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,64,static,12269,7816.8,0.828
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,65,weighted,11956,1711.4,0.6877
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,65,static,11956,18944.8,0.9098
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,66,weighted,11179,8966.7,0.8407
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,66,static,11179,18106.4,0.9056
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,67,weighted,11411,12707.2,0.8729
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,67,static,11411,12689.4,0.8728
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,68,weighted,10968,10750.3,0.8575
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,68,static,10968,12763.6,0.8733
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,69,weighted,12626,11107.5,0.8605
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,69,static,12626,13702.6,0.8799
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,70,weighted,11840,5468.2,0.795
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,70,static,11840,14998.0,0.8882
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,71,weighted,12684,11522.2,0.8639
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,71,static,12684,21580.3,0.9218
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,72,weighted,11983,13177.6,0.8763
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,72,static,11983,11311.6,0.8622
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,73,weighted,11140,1770.6,0.6909
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,73,static,11140,15809.8,0.8931
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,74,weighted,12907,10109.5,0.8518
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,74,static,12907,13251.5,0.8768
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,75,weighted,9929,4755.3,0.7821
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,75,static,9929,15288.6,0.89
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,76,weighted,11441,3490.4,0.7535
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,76,static,11441,13503.4,0.8785
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,77,weighted,12547,11243.9,0.8616
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,77,static,12547,16747.4,0.8984
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,78,weighted,12442,16078.1,0.8946
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,78,static,12442,3222.1,0.7462
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,79,weighted,12043,5209.7,0.7905
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,79,static,12043,10701.1,0.857
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,80,weighted,12903,9906.9,0.8499
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,80,static,12903,13509.0,0.8786
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,81,weighted,12705,9405.2,0.8451
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,81,static,12705,13745.1,0.8802
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,82,weighted,11501,14586.7,0.8856
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,82,static,11501,17154.1,0.9006
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,83,weighted,12127,14884.6,0.8875
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,83,static,12127,19654.8,0.9132
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,84,weighted,12111,2802.0,0.7333
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,84,static,12111,8580.1,0.8366
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,85,weighted,12592,11223.8,0.8614
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,85,static,12592,11985.4,0.8675
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,86,weighted,11656,9588.5,0.8469
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,86,static,11656,16110.2,0.8948
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,87,weighted,12405,6587.2,0.8122
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,87,static,12405,19286.5,0.9114
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,88,weighted,11246,7754.0,0.8273
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,88,static,11246,9695.2,0.8479
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,89,weighted,11650,16918.0,0.8993
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,89,static,11650,4037.3,0.767
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,90,weighted,12831,9197.3,0.843
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,90,static,12831,12532.5,0.8716
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,91,weighted,11758,1947.3,0.6996
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,91,static,11758,6361.6,0.809
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,92,weighted,10516,5765.6,0.7999
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,92,static,10516,13375.0,0.8776
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,93,weighted,13060,11804.7,0.8661
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,93,static,13060,13807.2,0.8806
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,94,weighted,12353,6258.1,0.8075
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,94,static,12353,20731.7,0.9181
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,95,weighted,12088,5514.8,0.7958
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,95,static,12088,22292.6,0.9248
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,96,weighted,11677,9781.3,0.8487
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,96,static,11677,14627.6,0.8859
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,97,weighted,11289,3355.0,0.7499
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,97,static,11289,23826.5,0.931
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,98,weighted,11849,21378.9,0.921
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,98,static,11849,19659.0,0.9132
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,99,weighted,11489,1664.4,0.6851
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,99,static,11489,19782.0,0.9138
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,100,weighted,13484,5268.0,0.7916
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,100,static,13484,12928.4,0.8745
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,101,weighted,12209,4065.2,0.7676
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,101,static,12209,10352.1,0.854
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,102,weighted,11304,15393.3,0.8906
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,102,static,11304,18244.7,0.9063
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,103,weighted,10976,629.2,0.5953
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,103,static,10976,12069.6,0.8681
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,104,weighted,12317,10066.1,0.8514
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,104,static,12317,23978.3,0.9316
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,105,weighted,12905,19554.6,0.9127
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,105,static,12905,23975.4,0.9315
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,106,weighted,12464,5362.5,0.7932
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,106,static,12464,9857.0,0.8494
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,107,weighted,12442,15439.7,0.8909
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,107,static,12442,10390.4,0.8543
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,108,weighted,13070,12639.5,0.8724
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,108,static,13070,18411.7,0.9072
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,109,weighted,12859,4553.0,0.7781
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,109,static,12859,14947.5,0.8879
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,110,weighted,13939,14716.8,0.8865
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,110,static,13939,17340.2,0.9016
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,111,weighted,11418,6745.8,0.8144
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,111,static,11418,7358.7,0.8224
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,112,weighted,13000,6599.1,0.8124
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,112,static,13000,10483.7,0.8551
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,113,weighted,12789,13403.5,0.8778
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,113,static,12789,18409.9,0.9071
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,114,weighted,11677,9500.8,0.846
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,114,static,11677,14947.4,0.8879
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,115,weighted,12172,3787.8,0.7611
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,115,static,12172,7724.7,0.8269
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,116,weighted,11658,7116.9,0.8194
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,116,static,11658,18108.6,0.9056
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,117,weighted,11115,12480.4,0.8712
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,117,static,11115,17173.2,0.9007
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,118,weighted,11888,16249.7,0.8956
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,118,static,11888,15434.0,0.8909
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,119,weighted,12439,12099.6,0.8684
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,119,static,12439,22332.5,0.925
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,120,weighted,12665,9613.6,0.8471
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,120,static,12665,18152.3,0.9058
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,121,weighted,11846,20728.2,0.9181
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,121,static,11846,10592.8,0.8561
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,122,weighted,13430,12642.4,0.8724
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,122,static,13430,11315.5,0.8622
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,123,weighted,12394,11912.8,0.8669
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,123,static,12394,11776.7,0.8659
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,124,weighted,12578,10908.4,0.8588
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,124,static,12578,20553.5,0.9173
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,125,weighted,13748,9397.7,0.845
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,125,static,13748,26492.5,0.9408
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,126,weighted,11348,4416.2,0.7753
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,126,static,11348,17109.2,0.9004
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,127,weighted,11831,5145.9,0.7894
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,127,static,11831,13360.4,0.8775
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,128,weighted,12706,16280.9,0.8958
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,128,static,12706,13525.3,0.8787
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,129,weighted,12731,8260.5,0.8331
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,129,static,12731,17112.6,0.9004
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,130,weighted,12654,8247.0,0.833
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,130,static,12654,11661.4,0.865
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,131,weighted,11679,17159.0,0.9006
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,131,static,11679,14641.5,0.886
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,132,weighted,10674,18014.3,0.9051
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,132,static,10674,21532.4,0.9216
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,133,weighted,13006,10218.3,0.8528
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,133,static,13006,9200.2,0.8431
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,134,weighted,13103,6056.3,0.8045
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,134,static,13103,12637.4,0.8724
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,135,weighted,12781,12604.8,0.8722
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,135,static,12781,17095.0,0.9003
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,136,weighted,12264,5925.3,0.8024
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,136,static,12264,2972.9,0.7387
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,137,weighted,12966,7073.6,0.8188
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,137,static,12966,21091.8,0.9197
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,138,weighted,11883,10781.0,0.8577
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,138,static,11883,19159.9,0.9108
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,139,weighted,13066,7171.6,0.8201
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,139,static,13066,22146.0,0.9242
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,140,weighted,13292,3314.9,0.7488
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,140,static,13292,1926.3,0.6986
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,141,weighted,12430,12708.2,0.8729
flame38m_g3_moe,flame38m_g3_moe,1e18,full,5,141,static,12430,18258.5,0.9064
