label,run,budget,layer,variant,split,feature,null_type,median_AUC_floor,n_experts
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,4,kfull,sequence,context,circular,0.4971,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,kfull,sequence,token,iid,0.5003,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,kfull,sequence,token,circular,0.5008,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,kfull,sequence,context,iid,0.5,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,kfull,sequence,context,circular,0.5007,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,kfull,sequence,token,iid,0.4994,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,kfull,sequence,token,circular,0.5003,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,kfull,sequence,context,iid,0.4997,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,kfull,sequence,context,circular,0.5011,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,kfull,sequence,token,iid,0.5004,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,kfull,sequence,token,circular,0.5015,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,kfull,sequence,context,iid,0.5005,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,kfull,sequence,context,circular,0.5,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,2,base,sequence,token,iid,0.5005,182
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,2,base,sequence,token,circular,0.5005,182
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,2,base,sequence,context,iid,0.5,182
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,2,base,sequence,context,circular,0.5006,182
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,3,base,sequence,token,iid,0.5006,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,3,base,sequence,token,circular,0.5002,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,3,base,sequence,context,iid,0.4998,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,3,base,sequence,context,circular,0.4995,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,4,base,sequence,token,iid,0.5007,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,4,base,sequence,token,circular,0.5001,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,4,base,sequence,context,iid,0.4993,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,4,base,sequence,context,circular,0.4971,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,base,sequence,token,iid,0.5,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,base,sequence,token,circular,0.5008,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,base,sequence,context,iid,0.4997,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,5,base,sequence,context,circular,0.4987,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,base,sequence,token,iid,0.5002,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,base,sequence,token,circular,0.5003,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,base,sequence,context,iid,0.5001,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,6,base,sequence,context,circular,0.4995,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,base,sequence,token,iid,0.4997,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,base,sequence,token,circular,0.5015,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,base,sequence,context,iid,0.5009,192
g3_tmoe_s3_1e17,g3_tmoe_s3_1e17,1e17,7,base,sequence,context,circular,0.5004,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kwin,sequence,token,iid,0.4997,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kwin,sequence,token,circular,0.5003,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kwin,sequence,context,iid,0.4999,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kwin,sequence,context,circular,0.5022,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kwin,sequence,token,iid,0.5011,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kwin,sequence,token,circular,0.4996,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kwin,sequence,context,iid,0.5008,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kwin,sequence,context,circular,0.4984,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kwin,sequence,token,iid,0.5006,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kwin,sequence,token,circular,0.5011,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kwin,sequence,context,iid,0.4991,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kwin,sequence,context,circular,0.5014,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kfull,sequence,token,iid,0.5004,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kfull,sequence,token,circular,0.5003,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kfull,sequence,context,iid,0.4996,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,kfull,sequence,context,circular,0.5017,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kfull,sequence,token,iid,0.5009,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kfull,sequence,token,circular,0.4996,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kfull,sequence,context,iid,0.4996,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,kfull,sequence,context,circular,0.4977,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kfull,sequence,token,iid,0.5005,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kfull,sequence,token,circular,0.5011,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kfull,sequence,context,iid,0.5001,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,kfull,sequence,context,circular,0.5017,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,base,sequence,token,iid,0.5007,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,base,sequence,token,circular,0.5003,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,base,sequence,context,iid,0.4997,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,2,base,sequence,context,circular,0.5015,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,base,sequence,token,iid,0.4999,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,base,sequence,token,circular,0.4996,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,base,sequence,context,iid,0.4986,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,3,base,sequence,context,circular,0.4986,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,base,sequence,token,iid,0.5011,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,base,sequence,token,circular,0.5011,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,base,sequence,context,iid,0.4999,192
g3_tmoe_sm1_1e16,g3_tmoe_sm1_1e16,1e16,4,base,sequence,context,circular,0.5044,192
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kwin,sequence,token,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kwin,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kwin,sequence,context,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kwin,sequence,context,circular,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kwin,sequence,token,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kwin,sequence,token,circular,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kwin,sequence,context,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kwin,sequence,context,circular,0.4991,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kwin,sequence,token,iid,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kwin,sequence,token,circular,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kwin,sequence,context,iid,0.5009,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kwin,sequence,context,circular,0.4991,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kwin,sequence,token,iid,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kwin,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kwin,sequence,context,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kwin,sequence,context,circular,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kwin,sequence,token,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kwin,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kwin,sequence,context,iid,0.4993,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kwin,sequence,context,circular,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kwin,sequence,token,iid,0.5008,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kwin,sequence,token,circular,0.4994,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kwin,sequence,context,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kwin,sequence,context,circular,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kwin,sequence,token,iid,0.5014,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kwin,sequence,token,circular,0.5002,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kwin,sequence,context,iid,0.5014,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kwin,sequence,context,circular,0.499,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kwin,sequence,token,iid,0.5004,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kwin,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kwin,sequence,context,iid,0.5012,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kwin,sequence,context,circular,0.4985,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kwin,sequence,token,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kwin,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kwin,sequence,context,iid,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kwin,sequence,context,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kwin,sequence,token,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kwin,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kwin,sequence,context,iid,0.5015,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kwin,sequence,context,circular,0.4993,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kwin,sequence,token,iid,0.5012,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kwin,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kwin,sequence,context,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kwin,sequence,context,circular,0.4991,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kwin,sequence,token,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kwin,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kwin,sequence,context,iid,0.4997,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kwin,sequence,context,circular,0.5002,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kwin,sequence,token,iid,0.5003,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kwin,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kwin,sequence,context,iid,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kwin,sequence,context,circular,0.5012,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kfull,sequence,token,iid,0.5015,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kfull,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kfull,sequence,context,iid,0.5009,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,kfull,sequence,context,circular,0.4985,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kfull,sequence,token,iid,0.5004,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kfull,sequence,token,circular,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kfull,sequence,context,iid,0.4996,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,kfull,sequence,context,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kfull,sequence,token,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kfull,sequence,token,circular,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kfull,sequence,context,iid,0.5007,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,kfull,sequence,context,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kfull,sequence,token,iid,0.4997,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kfull,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kfull,sequence,context,iid,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,kfull,sequence,context,circular,0.4991,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kfull,sequence,token,iid,0.4991,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kfull,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kfull,sequence,context,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,kfull,sequence,context,circular,0.5004,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kfull,sequence,token,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kfull,sequence,token,circular,0.4994,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kfull,sequence,context,iid,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,kfull,sequence,context,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kfull,sequence,token,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kfull,sequence,token,circular,0.5002,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kfull,sequence,context,iid,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,kfull,sequence,context,circular,0.4992,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kfull,sequence,token,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kfull,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kfull,sequence,context,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,kfull,sequence,context,circular,0.4987,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kfull,sequence,token,iid,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kfull,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kfull,sequence,context,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,kfull,sequence,context,circular,0.4989,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kfull,sequence,token,iid,0.5013,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kfull,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kfull,sequence,context,iid,0.5011,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,kfull,sequence,context,circular,0.499,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kfull,sequence,token,iid,0.5004,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kfull,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kfull,sequence,context,iid,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,kfull,sequence,context,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kfull,sequence,token,iid,0.4988,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kfull,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kfull,sequence,context,iid,0.5003,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,kfull,sequence,context,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kfull,sequence,token,iid,0.4997,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kfull,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kfull,sequence,context,iid,0.4993,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,kfull,sequence,context,circular,0.5009,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,base,sequence,token,iid,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,base,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,base,sequence,context,iid,0.5004,64
moe_coarse_1e19,moe_coarse_1e19,1e19,2,base,sequence,context,circular,0.5009,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,base,sequence,token,iid,0.4989,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,base,sequence,token,circular,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,base,sequence,context,iid,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,3,base,sequence,context,circular,0.5011,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,base,sequence,token,iid,0.4985,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,base,sequence,token,circular,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,base,sequence,context,iid,0.4984,64
moe_coarse_1e19,moe_coarse_1e19,1e19,4,base,sequence,context,circular,0.4985,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,base,sequence,token,iid,0.5014,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,base,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,base,sequence,context,iid,0.5008,64
moe_coarse_1e19,moe_coarse_1e19,1e19,5,base,sequence,context,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,base,sequence,token,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,base,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,base,sequence,context,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,6,base,sequence,context,circular,0.4988,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,base,sequence,token,iid,0.5006,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,base,sequence,token,circular,0.4994,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,base,sequence,context,iid,0.5016,64
moe_coarse_1e19,moe_coarse_1e19,1e19,7,base,sequence,context,circular,0.4993,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,base,sequence,token,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,base,sequence,token,circular,0.5002,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,base,sequence,context,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,8,base,sequence,context,circular,0.5017,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,base,sequence,token,iid,0.5003,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,base,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,base,sequence,context,iid,0.5007,64
moe_coarse_1e19,moe_coarse_1e19,1e19,9,base,sequence,context,circular,0.5011,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,base,sequence,token,iid,0.5,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,base,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,base,sequence,context,iid,0.5005,64
moe_coarse_1e19,moe_coarse_1e19,1e19,10,base,sequence,context,circular,0.5007,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,base,sequence,token,iid,0.4981,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,base,sequence,token,circular,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,base,sequence,context,iid,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,11,base,sequence,context,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,base,sequence,token,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,base,sequence,token,circular,0.4995,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,base,sequence,context,iid,0.4989,64
moe_coarse_1e19,moe_coarse_1e19,1e19,12,base,sequence,context,circular,0.4994,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,base,sequence,token,iid,0.4997,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,base,sequence,token,circular,0.4999,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,base,sequence,context,iid,0.4998,64
moe_coarse_1e19,moe_coarse_1e19,1e19,13,base,sequence,context,circular,0.502,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,base,sequence,token,iid,0.4997,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,base,sequence,token,circular,0.5001,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,base,sequence,context,iid,0.4996,64
moe_coarse_1e19,moe_coarse_1e19,1e19,14,base,sequence,context,circular,0.5007,64
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kwin,sequence,token,iid,0.4999,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kwin,sequence,token,circular,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kwin,sequence,context,iid,0.5001,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kwin,sequence,context,circular,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kwin,sequence,token,iid,0.5,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kwin,sequence,token,circular,0.5011,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kwin,sequence,context,iid,0.4998,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kwin,sequence,context,circular,0.5012,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kwin,sequence,token,iid,0.5,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kwin,sequence,token,circular,0.5012,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kwin,sequence,context,iid,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kwin,sequence,context,circular,0.5015,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kfull,sequence,token,iid,0.4999,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kfull,sequence,token,circular,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kfull,sequence,context,iid,0.5001,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,kfull,sequence,context,circular,0.5025,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kfull,sequence,token,iid,0.5004,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kfull,sequence,token,circular,0.5011,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kfull,sequence,context,iid,0.5007,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,kfull,sequence,context,circular,0.5017,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kfull,sequence,token,iid,0.4999,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kfull,sequence,token,circular,0.5012,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kfull,sequence,context,iid,0.5005,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,kfull,sequence,context,circular,0.5028,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,base,sequence,token,iid,0.4982,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,base,sequence,token,circular,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,base,sequence,context,iid,0.5011,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,2,base,sequence,context,circular,0.5025,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,base,sequence,token,iid,0.501,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,base,sequence,token,circular,0.5011,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,base,sequence,context,iid,0.4997,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,3,base,sequence,context,circular,0.5001,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,base,sequence,token,iid,0.5001,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,base,sequence,token,circular,0.5012,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,base,sequence,context,iid,0.4999,192
t1_A0_s0_1e16_seed1234,t1_A0_s0_1e16_seed1234,1e16,4,base,sequence,context,circular,0.5015,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kwin,sequence,token,iid,0.5015,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kwin,sequence,token,circular,0.5008,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kwin,sequence,context,iid,0.4997,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kwin,sequence,context,circular,0.5005,191
