label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,81,static,13337,15984.2,0.8861
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,82,weighted,12478,14778.6,0.9064
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,82,static,12478,15981.7,0.8759
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,83,weighted,12582,10095.8,0.9161
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,83,static,12582,15980.1,0.9052
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,84,weighted,11674,13632.4,0.9
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,84,static,11674,15982.7,0.8939
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,85,weighted,12283,14971.3,0.9358
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,85,static,12283,15985.8,0.9
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,86,weighted,11087,15107.9,0.89
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,86,static,11087,15976.5,0.8855
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,87,weighted,14381,15058.0,0.9288
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,87,static,14381,15982.3,0.9059
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,88,weighted,13347,14608.6,0.9119
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,88,static,13347,15987.9,0.8926
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,89,weighted,10491,15442.3,0.9205
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,89,static,10491,15984.3,0.9256
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,90,weighted,13763,13799.0,0.8861
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,90,static,13763,15982.3,0.8985
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,91,weighted,10962,13129.4,0.8908
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,91,static,10962,15986.3,0.8878
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,92,weighted,11509,15443.7,0.9247
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,92,static,11509,15978.0,0.8761
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,93,weighted,12762,15542.8,0.9052
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,93,static,12762,15987.5,0.8923
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,94,weighted,13034,15128.2,0.889
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,94,static,13034,15980.9,0.8455
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,95,weighted,15118,14451.0,0.8981
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,95,static,15118,15987.8,0.9236
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,96,weighted,11999,15398.4,0.9384
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,96,static,11999,15984.7,0.9171
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,97,weighted,10586,13818.8,0.8937
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,97,static,10586,15983.4,0.8964
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,98,weighted,12878,15237.9,0.9461
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,98,static,12878,15987.3,0.8999
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,99,weighted,12254,15005.2,0.936
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,99,static,12254,15980.7,0.8742
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,100,weighted,9866,15620.5,0.8939
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,100,static,9866,15982.9,0.8935
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,101,weighted,12564,14857.4,0.9261
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,101,static,12564,15983.6,0.8926
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,102,weighted,12870,13960.6,0.9348
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,102,static,12870,15970.2,0.9419
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,103,weighted,12065,15622.9,0.9378
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,103,static,12065,15980.5,0.9108
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,104,weighted,12305,14223.5,0.9413
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,104,static,12305,15984.3,0.8926
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,105,weighted,13350,15269.6,0.893
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,105,static,13350,15979.3,0.9202
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,106,weighted,12660,15065.3,0.9086
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,106,static,12660,15982.4,0.9254
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,107,weighted,10900,15471.2,0.9317
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,107,static,10900,15970.7,0.8864
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,108,weighted,12719,14112.8,0.9082
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,108,static,12719,15978.7,0.9043
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,109,weighted,15141,15410.0,0.8748
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,109,static,15141,15984.3,0.8757
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,110,weighted,11024,13276.9,0.9417
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,110,static,11024,15974.1,0.8916
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,111,weighted,13889,12269.6,0.9057
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,111,static,13889,15987.8,0.886
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,112,weighted,11190,8275.0,0.9074
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,112,static,11190,15983.8,0.8864
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,113,weighted,10705,15518.7,0.9107
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,113,static,10705,15985.4,0.9146
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,114,weighted,11660,14802.1,0.9376
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,114,static,11660,15982.5,0.9066
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,115,weighted,13518,14005.2,0.9204
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,115,static,13518,15978.5,0.8736
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,116,weighted,10164,15375.6,0.8992
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,116,static,10164,15971.2,0.9298
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,117,weighted,10636,13504.1,0.9054
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,117,static,10636,15984.6,0.9051
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,118,weighted,9263,15232.2,0.8917
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,118,static,9263,15978.9,0.9136
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,119,weighted,12251,14321.5,0.877
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,119,static,12251,15982.9,0.9143
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,120,weighted,12844,14276.5,0.9151
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,120,static,12844,15982.1,0.9038
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,121,weighted,14404,14461.7,0.9119
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,121,static,14404,15983.4,0.8972
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,122,weighted,11335,15501.0,0.8943
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,122,static,11335,15979.1,0.9007
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,123,weighted,13020,15070.5,0.954
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,123,static,13020,15983.7,0.9205
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,124,weighted,13459,14916.2,0.9252
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,124,static,13459,15984.4,0.8832
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,125,weighted,10702,15140.3,0.8738
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,125,static,10702,15971.7,0.8947
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,126,weighted,11515,14866.5,0.8747
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,126,static,11515,15982.1,0.8789
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,127,weighted,12225,14474.7,0.8755
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,127,static,12225,15977.0,0.9079
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,128,weighted,13078,13985.3,0.8597
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,128,static,13078,15983.1,0.85
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,129,weighted,12860,13539.5,0.9122
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,129,static,12860,15986.6,0.9048
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,130,weighted,14632,15212.7,0.8657
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,130,static,14632,15982.3,0.9226
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,131,weighted,10922,14087.2,0.9328
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,131,static,10922,15987.8,0.899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,132,weighted,11338,15617.1,0.9333
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,132,static,11338,15984.1,0.918
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,133,weighted,13191,14393.4,0.9147
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,133,static,13191,15988.0,0.8948
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,134,weighted,11941,15123.6,0.8506
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,134,static,11941,15984.0,0.8953
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,135,weighted,12189,13189.9,0.8909
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,135,static,12189,15989.7,0.8921
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,136,weighted,13516,15449.6,0.9053
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,136,static,13516,15981.1,0.8861
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,137,weighted,10562,14526.2,0.9023
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,137,static,10562,15983.7,0.8484
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,138,weighted,11093,14933.3,0.9333
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,138,static,11093,15979.2,0.8946
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,139,weighted,12314,14885.1,0.8943
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,139,static,12314,15989.7,0.8766
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,140,weighted,10822,13847.0,0.9503
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,140,static,10822,15982.6,0.8983
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,141,weighted,10224,15341.2,0.9048
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,141,static,10224,15984.9,0.9203
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,142,weighted,11575,15485.3,0.9245
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,142,static,11575,15988.4,0.8864
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,143,weighted,11731,14514.0,0.9443
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,143,static,11731,15982.8,0.9127
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,144,weighted,12825,15242.9,0.9377
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,144,static,12825,15980.6,0.8785
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,145,weighted,12186,15379.7,0.901
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,145,static,12186,15984.5,0.9074
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,146,weighted,13164,14325.9,0.8143
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,146,static,13164,15983.3,0.9144
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,147,weighted,14117,8522.5,0.8476
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,147,static,14117,15988.5,0.9139
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,148,weighted,11455,14634.8,0.8851
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,148,static,11455,15979.9,0.883
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,149,weighted,11120,14940.0,0.9123
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,149,static,11120,15978.2,0.8831
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,150,weighted,11699,14896.5,0.8663
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,150,static,11699,15978.6,0.8911
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,151,weighted,13474,14759.3,0.8993
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,151,static,13474,15988.3,0.8865
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,152,weighted,13248,15314.0,0.9361
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,152,static,13248,15980.7,0.8768
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,153,weighted,12362,12548.6,0.9436
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,153,static,12362,15989.7,0.9283
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,154,weighted,12258,14721.5,0.9082
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,154,static,12258,15985.7,0.8866
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,155,weighted,11553,14861.3,0.9155
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,155,static,11553,15977.7,0.8907
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,156,weighted,15768,14825.0,0.9279
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,156,static,15768,15988.7,0.8912
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,157,weighted,11590,15586.9,0.9291
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,157,static,11590,15984.6,0.8977
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,158,weighted,12876,12345.3,0.9229
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,158,static,12876,15991.1,0.9044
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,159,weighted,9752,15303.7,0.9077
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,159,static,9752,15983.8,0.9027
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,160,weighted,11379,15091.6,0.8717
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,160,static,11379,15980.6,0.864
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,161,weighted,12718,13278.1,0.9331
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,161,static,12718,15983.3,0.8819
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,162,weighted,12841,14964.0,0.8889
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,162,static,12841,15985.9,0.8522
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,163,weighted,11769,15336.3,0.9097
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,163,static,11769,15984.4,0.9193
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,164,weighted,15068,14512.2,0.8919
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,164,static,15068,15987.3,0.9148
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,165,weighted,9670,14433.2,0.876
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,165,static,9670,15987.8,0.8935
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,166,weighted,11990,13947.0,0.885
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,166,static,11990,15982.0,0.9193
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,167,weighted,11499,14850.6,0.8964
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,167,static,11499,15981.6,0.9013
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,168,weighted,12488,15431.7,0.9424
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,168,static,12488,15986.8,0.8911
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,169,weighted,11576,13006.1,0.9153
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,169,static,11576,15985.4,0.8645
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,170,weighted,11999,14260.7,0.8845
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,170,static,11999,15971.3,0.867
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,171,weighted,14057,14464.2,0.839
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,171,static,14057,15989.7,0.8937
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,172,weighted,12495,12991.1,0.9163
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,172,static,12495,15983.9,0.8963
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,173,weighted,12039,15165.6,0.9026
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,173,static,12039,15985.5,0.9084
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,174,weighted,15296,14375.0,0.8126
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,174,static,15296,15982.8,0.9217
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,175,weighted,12333,14455.5,0.925
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,175,static,12333,15986.9,0.9036
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,176,weighted,13481,14782.2,0.9474
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,176,static,13481,15988.9,0.8754
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,177,weighted,12652,14995.6,0.876
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,177,static,12652,15984.4,0.863
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,178,weighted,10834,14488.5,0.8871
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,178,static,10834,15983.8,0.9022
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,179,weighted,11941,15636.1,0.9202
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,179,static,11941,15980.3,0.9052
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,180,weighted,11736,14797.2,0.9076
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,180,static,11736,15982.5,0.9113
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,181,weighted,13399,12783.9,0.8899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,181,static,13399,15985.4,0.9037
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,182,weighted,13661,15295.4,0.871
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,182,static,13661,15982.1,0.9122
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,183,weighted,11622,14370.5,0.8875
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,183,static,11622,15983.5,0.9173
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,184,weighted,11581,14936.9,0.8747
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,184,static,11581,15972.8,0.8973
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,185,weighted,12339,14528.7,0.9136
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,185,static,12339,15984.9,0.8662
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,186,weighted,13365,14827.0,0.9278
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,186,static,13365,15983.9,0.9075
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,187,weighted,12374,14558.8,0.9142
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,187,static,12374,15986.4,0.8663
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,188,weighted,10693,15110.0,0.9194
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,188,static,10693,15976.8,0.8759
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,189,weighted,11124,14519.1,0.8754
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,189,static,11124,15984.0,0.883
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,190,weighted,10590,15027.8,0.878
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,190,static,10590,15981.5,0.8835
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,191,weighted,11644,15220.8,0.9099
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,191,static,11644,15983.3,0.9191
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,0,weighted,13046,11634.4,0.9007
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,0,static,13046,15974.6,0.9302
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,1,weighted,12592,12371.1,0.8762
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,1,static,12592,15984.2,0.888
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,2,weighted,11949,13297.4,0.9213
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,2,static,11949,15975.6,0.9028
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,3,weighted,11076,14696.8,0.9089
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,3,static,11076,15979.9,0.8605
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,4,weighted,11485,12898.6,0.9471
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,4,static,11485,15987.1,0.9067
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,5,weighted,12905,2446.6,0.8956
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,5,static,12905,15980.7,0.8928
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,6,weighted,14730,13052.3,0.8641
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,6,static,14730,15975.1,0.9024
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,7,weighted,11749,13737.6,0.8545
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,7,static,11749,15982.4,0.8879
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,8,weighted,11965,3132.9,0.8645
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,8,static,11965,15981.5,0.9024
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,9,weighted,12282,6998.8,0.909
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,9,static,12282,15972.9,0.8232
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,10,weighted,11495,7959.9,0.9052
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,10,static,11495,15974.9,0.9056
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,11,weighted,13266,10576.2,0.9333
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,11,static,13266,15980.5,0.8823
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,12,weighted,10865,3248.4,0.8861
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,12,static,10865,15977.6,0.8863
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,13,weighted,11365,6153.9,0.9348
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,13,static,11365,15953.4,0.8957
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,14,weighted,13651,11737.3,0.9308
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,14,static,13651,15964.3,0.8872
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,15,weighted,10387,13836.4,0.9061
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,15,static,10387,15983.5,0.8949
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,16,weighted,13410,10015.5,0.9382
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,16,static,13410,15977.7,0.9061
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,17,weighted,12014,11443.8,0.9299
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,17,static,12014,15982.7,0.8671
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,18,weighted,11067,14387.8,0.911
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,18,static,11067,15976.9,0.8888
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,19,weighted,13444,6851.3,0.908
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,19,static,13444,15989.3,0.9166
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,20,weighted,10877,13472.4,0.8646
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,20,static,10877,15975.5,0.8819
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,21,weighted,12660,11236.7,0.9232
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,21,static,12660,15989.0,0.9135
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,22,weighted,12055,11048.6,0.9171
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,22,static,12055,15987.3,0.8955
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,23,weighted,14523,11666.3,0.9309
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,23,static,14523,15984.4,0.9172
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,24,weighted,12297,6503.8,0.906
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,24,static,12297,15964.1,0.877
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,25,weighted,11303,13773.4,0.9022
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,25,static,11303,15982.8,0.9265
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,26,weighted,12101,9575.5,0.9192
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,26,static,12101,15984.7,0.8786
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,27,weighted,13696,12887.1,0.9348
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,27,static,13696,15989.3,0.9278
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,28,weighted,11170,8747.9,0.9046
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,28,static,11170,15982.3,0.8989
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,29,weighted,10264,12160.7,0.9019
