run,iteration,train_lm_loss,final_val_ce,seed
moe_coarse_1e19,1530,3.476901E+00,,1234
moe_coarse_1e19,1540,3.485474E+00,,1234
moe_coarse_1e19,1550,3.477148E+00,,1234
moe_coarse_1e19,1560,3.472027E+00,,1234
moe_coarse_1e19,1570,3.470877E+00,,1234
moe_coarse_1e19,1580,3.470447E+00,,1234
moe_coarse_1e19,1590,3.468614E+00,,1234
moe_coarse_1e19,1600,3.464022E+00,,1234
moe_coarse_1e19,1610,3.461617E+00,,1234
moe_coarse_1e19,1620,3.454329E+00,,1234
moe_coarse_1e19,1630,3.456002E+00,,1234
moe_coarse_1e19,1640,3.446436E+00,,1234
moe_coarse_1e19,1650,3.450415E+00,,1234
moe_coarse_1e19,1660,3.451124E+00,,1234
moe_coarse_1e19,1670,3.450379E+00,,1234
moe_coarse_1e19,1680,3.440614E+00,,1234
moe_coarse_1e19,1690,3.440411E+00,,1234
moe_coarse_1e19,1700,3.439190E+00,,1234
moe_coarse_1e19,1710,3.437447E+00,,1234
moe_coarse_1e19,1720,3.436557E+00,,1234
moe_coarse_1e19,1730,3.428877E+00,,1234
moe_coarse_1e19,1740,3.432407E+00,,1234
moe_coarse_1e19,1750,3.431856E+00,,1234
moe_coarse_1e19,1760,3.423080E+00,,1234
moe_coarse_1e19,1770,3.422032E+00,,1234
moe_coarse_1e19,1780,3.432433E+00,,1234
moe_coarse_1e19,1790,3.421234E+00,,1234
moe_coarse_1e19,1800,3.413499E+00,,1234
moe_coarse_1e19,1810,3.414147E+00,,1234
moe_coarse_1e19,1820,3.417914E+00,,1234
moe_coarse_1e19,1830,3.416639E+00,,1234
moe_coarse_1e19,1840,3.408652E+00,,1234
moe_coarse_1e19,1850,3.407390E+00,,1234
moe_coarse_1e19,1860,3.406558E+00,,1234
moe_coarse_1e19,1870,3.413365E+00,,1234
moe_coarse_1e19,1880,3.407172E+00,,1234
moe_coarse_1e19,1890,3.397885E+00,,1234
moe_coarse_1e19,1900,3.401387E+00,,1234
moe_coarse_1e19,1910,3.393513E+00,,1234
moe_coarse_1e19,1920,3.403883E+00,,1234
moe_coarse_1e19,1930,3.397219E+00,,1234
moe_coarse_1e19,1940,3.394318E+00,,1234
moe_coarse_1e19,1950,3.394551E+00,,1234
moe_coarse_1e19,1960,3.389192E+00,,1234
moe_coarse_1e19,1970,3.388063E+00,,1234
moe_coarse_1e19,1980,3.387152E+00,,1234
moe_coarse_1e19,1990,3.385154E+00,,1234
moe_coarse_1e19,2000,3.381425E+00,,1234
moe_coarse_1e19,2010,3.387654E+00,,1234
moe_coarse_1e19,2020,3.382792E+00,,1234
moe_coarse_1e19,2030,3.379432E+00,,1234
moe_coarse_1e19,2040,3.375639E+00,,1234
moe_coarse_1e19,2050,3.379463E+00,,1234
moe_coarse_1e19,2060,3.372235E+00,,1234
moe_coarse_1e19,2070,3.369555E+00,,1234
moe_coarse_1e19,2080,3.370968E+00,,1234
moe_coarse_1e19,2090,3.374598E+00,,1234
moe_coarse_1e19,2100,3.362135E+00,,1234
moe_coarse_1e19,2110,3.360565E+00,,1234
moe_coarse_1e19,2120,3.368534E+00,,1234
moe_coarse_1e19,2130,3.363699E+00,,1234
moe_coarse_1e19,2140,3.356302E+00,,1234
moe_coarse_1e19,2150,3.355285E+00,,1234
moe_coarse_1e19,2160,3.357618E+00,,1234
moe_coarse_1e19,2170,3.353549E+00,,1234
moe_coarse_1e19,2180,3.353726E+00,,1234
moe_coarse_1e19,2190,3.347543E+00,,1234
moe_coarse_1e19,2200,3.347396E+00,,1234
moe_coarse_1e19,2210,3.348050E+00,,1234
moe_coarse_1e19,2220,3.352893E+00,,1234
moe_coarse_1e19,2230,3.354045E+00,,1234
moe_coarse_1e19,2240,3.350288E+00,,1234
moe_coarse_1e19,2250,3.350937E+00,,1234
moe_coarse_1e19,2260,3.344667E+00,,1234
moe_coarse_1e19,2270,3.338273E+00,,1234
moe_coarse_1e19,2280,3.346233E+00,,1234
moe_coarse_1e19,2290,3.333961E+00,,1234
moe_coarse_1e19,2300,3.339320E+00,,1234
moe_coarse_1e19,2310,3.335062E+00,,1234
moe_coarse_1e19,2320,3.329123E+00,,1234
moe_coarse_1e19,2330,3.331810E+00,,1234
moe_coarse_1e19,2340,3.326619E+00,,1234
moe_coarse_1e19,2350,3.334750E+00,,1234
moe_coarse_1e19,2360,3.330505E+00,,1234
moe_coarse_1e19,2370,3.333848E+00,,1234
moe_coarse_1e19,2380,3.328617E+00,,1234
moe_coarse_1e19,2390,3.325513E+00,,1234
moe_coarse_1e19,2400,3.321651E+00,,1234
moe_coarse_1e19,2410,3.319296E+00,,1234
moe_coarse_1e19,2420,3.320910E+00,,1234
moe_coarse_1e19,2430,3.322874E+00,,1234
moe_coarse_1e19,2440,3.318886E+00,,1234
moe_coarse_1e19,2450,3.318874E+00,,1234
moe_coarse_1e19,2460,3.316046E+00,,1234
moe_coarse_1e19,2470,3.310786E+00,,1234
moe_coarse_1e19,2480,3.318177E+00,,1234
moe_coarse_1e19,2490,3.319260E+00,,1234
moe_coarse_1e19,2500,3.316528E+00,,1234
moe_coarse_1e19,2510,3.311061E+00,,1234
moe_coarse_1e19,2520,3.307381E+00,,1234
moe_coarse_1e19,2530,3.312006E+00,,1234
moe_coarse_1e19,2540,3.314563E+00,,1234
moe_coarse_1e19,2550,3.304888E+00,,1234
moe_coarse_1e19,2560,3.307255E+00,,1234
moe_coarse_1e19,2570,3.308315E+00,,1234
moe_coarse_1e19,2580,3.303323E+00,,1234
moe_coarse_1e19,2590,3.304850E+00,,1234
moe_coarse_1e19,2600,3.303203E+00,,1234
moe_coarse_1e19,2610,3.305720E+00,,1234
moe_coarse_1e19,2620,3.297004E+00,,1234
moe_coarse_1e19,2630,3.290595E+00,,1234
moe_coarse_1e19,2640,3.296112E+00,,1234
moe_coarse_1e19,2650,3.299029E+00,,1234
moe_coarse_1e19,2660,3.293941E+00,,1234
moe_coarse_1e19,2670,3.296620E+00,,1234
moe_coarse_1e19,2680,3.299080E+00,,1234
moe_coarse_1e19,2690,3.294046E+00,,1234
moe_coarse_1e19,2700,3.290213E+00,,1234
moe_coarse_1e19,2710,3.286800E+00,,1234
moe_coarse_1e19,2720,3.289458E+00,,1234
moe_coarse_1e19,2730,3.281231E+00,,1234
moe_coarse_1e19,2740,3.287794E+00,,1234
moe_coarse_1e19,2750,3.290406E+00,,1234
moe_coarse_1e19,2760,3.294048E+00,,1234
moe_coarse_1e19,2770,3.289763E+00,,1234
moe_coarse_1e19,2780,3.280118E+00,,1234
moe_coarse_1e19,2790,3.281228E+00,,1234
moe_coarse_1e19,2800,3.276278E+00,,1234
moe_coarse_1e19,2810,3.282635E+00,,1234
moe_coarse_1e19,2820,3.289657E+00,,1234
moe_coarse_1e19,2830,3.280071E+00,,1234
moe_coarse_1e19,2840,3.272242E+00,,1234
moe_coarse_1e19,2850,3.274685E+00,,1234
moe_coarse_1e19,2860,3.273085E+00,,1234
moe_coarse_1e19,2870,3.272193E+00,,1234
moe_coarse_1e19,2880,3.272375E+00,,1234
moe_coarse_1e19,2890,3.275862E+00,,1234
moe_coarse_1e19,2900,3.270234E+00,,1234
moe_coarse_1e19,2910,3.272573E+00,,1234
moe_coarse_1e19,2920,3.263118E+00,,1234
moe_coarse_1e19,2930,3.265452E+00,,1234
moe_coarse_1e19,2940,3.261761E+00,,1234
moe_coarse_1e19,2950,3.269778E+00,,1234
moe_coarse_1e19,2960,3.267995E+00,,1234
moe_coarse_1e19,2970,3.259777E+00,,1234
moe_coarse_1e19,2980,3.258303E+00,,1234
moe_coarse_1e19,2990,3.261934E+00,,1234
moe_coarse_1e19,3000,3.260035E+00,,1234
moe_coarse_1e19,3010,3.261710E+00,,1234
moe_coarse_1e19,3020,3.258134E+00,,1234
moe_coarse_1e19,3030,3.256666E+00,,1234
moe_coarse_1e19,3040,3.263208E+00,,1234
moe_coarse_1e19,3050,3.254100E+00,,1234
moe_coarse_1e19,3060,3.255203E+00,,1234
moe_coarse_1e19,3070,3.252939E+00,,1234
moe_coarse_1e19,3080,3.253656E+00,,1234
moe_coarse_1e19,3090,3.252991E+00,,1234
moe_coarse_1e19,3100,3.252380E+00,,1234
moe_coarse_1e19,3110,3.246729E+00,,1234
moe_coarse_1e19,3120,3.249425E+00,,1234
moe_coarse_1e19,3130,3.252075E+00,,1234
moe_coarse_1e19,3140,3.243932E+00,,1234
moe_coarse_1e19,3150,3.248536E+00,,1234
moe_coarse_1e19,3160,3.247300E+00,,1234
moe_coarse_1e19,3170,3.246137E+00,,1234
moe_coarse_1e19,3180,3.244137E+00,,1234
moe_coarse_1e19,3190,3.246000E+00,,1234
moe_coarse_1e19,3200,3.248912E+00,,1234
moe_coarse_1e19,3210,3.239006E+00,,1234
moe_coarse_1e19,3220,3.239239E+00,,1234
moe_coarse_1e19,3230,3.247445E+00,,1234
