label,run,layer,expert,eff_vocab,semantic_dispersion
s0_FULL,g3_moe_s0_1e16_sigmoid,1,120,15973.43,0.8805
s0_FULL,g3_moe_s0_1e16_sigmoid,1,121,15977.06,0.8269
s0_FULL,g3_moe_s0_1e16_sigmoid,1,122,15987.18,0.8819
s0_FULL,g3_moe_s0_1e16_sigmoid,1,123,15993.42,0.8333
s0_FULL,g3_moe_s0_1e16_sigmoid,1,124,15987.5,0.8879
s0_FULL,g3_moe_s0_1e16_sigmoid,1,125,15987.46,0.9193
s0_FULL,g3_moe_s0_1e16_sigmoid,1,126,15988.43,0.84
s0_FULL,g3_moe_s0_1e16_sigmoid,1,127,15988.45,0.866
s0_FULL,g3_moe_s0_1e16_sigmoid,1,128,15985.23,0.8035
s0_FULL,g3_moe_s0_1e16_sigmoid,1,129,15988.2,0.8857
s0_FULL,g3_moe_s0_1e16_sigmoid,1,130,15985.93,0.8426
s0_FULL,g3_moe_s0_1e16_sigmoid,1,131,15986.88,0.8568
s0_FULL,g3_moe_s0_1e16_sigmoid,1,132,15985.05,0.8535
s0_FULL,g3_moe_s0_1e16_sigmoid,1,133,15989.1,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,1,134,15977.43,0.8551
s0_FULL,g3_moe_s0_1e16_sigmoid,1,135,15987.06,0.8856
s0_FULL,g3_moe_s0_1e16_sigmoid,1,136,15992.06,0.8948
s0_FULL,g3_moe_s0_1e16_sigmoid,1,137,15985.44,0.8824
s0_FULL,g3_moe_s0_1e16_sigmoid,1,138,15984.71,0.8911
s0_FULL,g3_moe_s0_1e16_sigmoid,1,139,15990.55,0.9042
s0_FULL,g3_moe_s0_1e16_sigmoid,1,140,15990.83,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,1,141,15987.82,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,1,142,15982.23,0.8769
s0_FULL,g3_moe_s0_1e16_sigmoid,1,143,15990.5,0.828
s0_FULL,g3_moe_s0_1e16_sigmoid,1,144,15973.62,0.8793
s0_FULL,g3_moe_s0_1e16_sigmoid,1,145,15979.5,0.83
s0_FULL,g3_moe_s0_1e16_sigmoid,1,146,15984.29,0.8259
s0_FULL,g3_moe_s0_1e16_sigmoid,1,147,15977.87,0.9135
s0_FULL,g3_moe_s0_1e16_sigmoid,1,148,15990.57,0.8935
s0_FULL,g3_moe_s0_1e16_sigmoid,1,149,15990.81,0.849
s0_FULL,g3_moe_s0_1e16_sigmoid,1,150,15980.58,0.9091
s0_FULL,g3_moe_s0_1e16_sigmoid,1,151,15986.18,0.8691
s0_FULL,g3_moe_s0_1e16_sigmoid,1,152,15983.22,0.8531
s0_FULL,g3_moe_s0_1e16_sigmoid,1,153,15992.49,0.8904
s0_FULL,g3_moe_s0_1e16_sigmoid,1,154,15987.88,0.8618
s0_FULL,g3_moe_s0_1e16_sigmoid,1,155,15990.6,0.8641
s0_FULL,g3_moe_s0_1e16_sigmoid,1,156,15987.5,0.8956
s0_FULL,g3_moe_s0_1e16_sigmoid,1,157,15989.1,0.8325
s0_FULL,g3_moe_s0_1e16_sigmoid,1,158,15988.58,0.8881
s0_FULL,g3_moe_s0_1e16_sigmoid,1,159,15989.96,0.8531
s0_FULL,g3_moe_s0_1e16_sigmoid,1,160,15988.34,0.895
s0_FULL,g3_moe_s0_1e16_sigmoid,1,161,15985.18,0.8624
s0_FULL,g3_moe_s0_1e16_sigmoid,1,162,15985.03,0.8182
s0_FULL,g3_moe_s0_1e16_sigmoid,1,163,15988.46,0.883
s0_FULL,g3_moe_s0_1e16_sigmoid,1,164,15990.11,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,1,165,15991.94,0.8866
s0_FULL,g3_moe_s0_1e16_sigmoid,1,166,15988.74,0.9102
s0_FULL,g3_moe_s0_1e16_sigmoid,1,167,15991.3,0.8671
s0_FULL,g3_moe_s0_1e16_sigmoid,1,168,15992.95,0.8739
s0_FULL,g3_moe_s0_1e16_sigmoid,1,169,15984.67,0.8625
s0_FULL,g3_moe_s0_1e16_sigmoid,1,170,15993.19,0.8828
s0_FULL,g3_moe_s0_1e16_sigmoid,1,171,15991.3,0.8947
s0_FULL,g3_moe_s0_1e16_sigmoid,1,172,15985.85,0.8664
s0_FULL,g3_moe_s0_1e16_sigmoid,1,173,15992.43,0.8562
s0_FULL,g3_moe_s0_1e16_sigmoid,1,174,15981.28,0.9019
s0_FULL,g3_moe_s0_1e16_sigmoid,1,175,15989.39,0.8249
s0_FULL,g3_moe_s0_1e16_sigmoid,1,176,15984.09,0.8614
s0_FULL,g3_moe_s0_1e16_sigmoid,1,177,15990.57,0.8901
s0_FULL,g3_moe_s0_1e16_sigmoid,1,178,15986.45,0.8832
s0_FULL,g3_moe_s0_1e16_sigmoid,1,179,15976.42,0.8642
s0_FULL,g3_moe_s0_1e16_sigmoid,1,180,15979.19,0.818
s0_FULL,g3_moe_s0_1e16_sigmoid,1,181,15990.11,0.8308
s0_FULL,g3_moe_s0_1e16_sigmoid,1,182,15982.39,0.8571
s0_FULL,g3_moe_s0_1e16_sigmoid,1,183,15989.16,0.8894
s0_FULL,g3_moe_s0_1e16_sigmoid,1,184,15993.13,0.9163
s0_FULL,g3_moe_s0_1e16_sigmoid,1,185,15993.37,0.8656
s0_FULL,g3_moe_s0_1e16_sigmoid,1,186,15985.17,0.8619
s0_FULL,g3_moe_s0_1e16_sigmoid,1,187,15986.6,0.8999
s0_FULL,g3_moe_s0_1e16_sigmoid,1,188,15987.59,0.884
s0_FULL,g3_moe_s0_1e16_sigmoid,1,189,15986.5,0.8703
s0_FULL,g3_moe_s0_1e16_sigmoid,1,190,15967.15,0.8808
s0_FULL,g3_moe_s0_1e16_sigmoid,1,191,15988.77,0.8917
s0_FULL,g3_moe_s0_1e16_sigmoid,2,0,15987.42,0.8862
s0_FULL,g3_moe_s0_1e16_sigmoid,2,1,15987.36,0.8638
s0_FULL,g3_moe_s0_1e16_sigmoid,2,2,15989.22,0.8952
s0_FULL,g3_moe_s0_1e16_sigmoid,2,3,15988.37,0.8933
s0_FULL,g3_moe_s0_1e16_sigmoid,2,4,15984.57,0.8598
s0_FULL,g3_moe_s0_1e16_sigmoid,2,5,15987.94,0.8715
s0_FULL,g3_moe_s0_1e16_sigmoid,2,6,15981.34,0.7986
s0_FULL,g3_moe_s0_1e16_sigmoid,2,7,15986.24,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,2,8,15989.26,0.9121
s0_FULL,g3_moe_s0_1e16_sigmoid,2,9,15986.91,0.8813
s0_FULL,g3_moe_s0_1e16_sigmoid,2,10,15985.9,0.8761
s0_FULL,g3_moe_s0_1e16_sigmoid,2,11,15988.16,0.8565
s0_FULL,g3_moe_s0_1e16_sigmoid,2,12,15983.37,0.8864
s0_FULL,g3_moe_s0_1e16_sigmoid,2,13,15986.71,0.8968
s0_FULL,g3_moe_s0_1e16_sigmoid,2,14,15986.85,0.8459
s0_FULL,g3_moe_s0_1e16_sigmoid,2,15,15990.32,0.8654
s0_FULL,g3_moe_s0_1e16_sigmoid,2,16,15963.9,0.9272
s0_FULL,g3_moe_s0_1e16_sigmoid,2,17,15992.03,0.8807
s0_FULL,g3_moe_s0_1e16_sigmoid,2,18,15988.28,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,2,19,15987.09,0.8219
s0_FULL,g3_moe_s0_1e16_sigmoid,2,20,15987.21,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,2,21,15993.07,0.8909
s0_FULL,g3_moe_s0_1e16_sigmoid,2,22,15990.57,0.8518
s0_FULL,g3_moe_s0_1e16_sigmoid,2,23,15988.33,0.8701
s0_FULL,g3_moe_s0_1e16_sigmoid,2,24,15988.19,0.8538
s0_FULL,g3_moe_s0_1e16_sigmoid,2,25,15979.44,0.7906
s0_FULL,g3_moe_s0_1e16_sigmoid,2,26,15987.73,0.8619
s0_FULL,g3_moe_s0_1e16_sigmoid,2,27,15991.42,0.8606
s0_FULL,g3_moe_s0_1e16_sigmoid,2,28,15990.89,0.8211
s0_FULL,g3_moe_s0_1e16_sigmoid,2,29,15988.58,0.8583
s0_FULL,g3_moe_s0_1e16_sigmoid,2,30,15983.4,0.8277
s0_FULL,g3_moe_s0_1e16_sigmoid,2,31,15984.22,0.8527
s0_FULL,g3_moe_s0_1e16_sigmoid,2,32,15990.72,0.8533
s0_FULL,g3_moe_s0_1e16_sigmoid,2,33,15991.66,0.8824
s0_FULL,g3_moe_s0_1e16_sigmoid,2,34,15981.83,0.7335
s0_FULL,g3_moe_s0_1e16_sigmoid,2,35,15981.94,0.8726
s0_FULL,g3_moe_s0_1e16_sigmoid,2,36,15988.34,0.8402
s0_FULL,g3_moe_s0_1e16_sigmoid,2,37,15989.19,0.9068
s0_FULL,g3_moe_s0_1e16_sigmoid,2,38,15986.95,0.8983
s0_FULL,g3_moe_s0_1e16_sigmoid,2,39,15986.14,0.8606
s0_FULL,g3_moe_s0_1e16_sigmoid,2,40,15983.11,0.9142
s0_FULL,g3_moe_s0_1e16_sigmoid,2,41,15988.02,0.8807
s0_FULL,g3_moe_s0_1e16_sigmoid,2,42,15989.97,0.8888
s0_FULL,g3_moe_s0_1e16_sigmoid,2,43,15984.82,0.8407
s0_FULL,g3_moe_s0_1e16_sigmoid,2,44,15984.04,0.8624
s0_FULL,g3_moe_s0_1e16_sigmoid,2,45,15990.79,0.8793
s0_FULL,g3_moe_s0_1e16_sigmoid,2,46,15986.85,0.8471
s0_FULL,g3_moe_s0_1e16_sigmoid,2,47,15989.22,0.8239
s0_FULL,g3_moe_s0_1e16_sigmoid,2,48,15986.4,0.8799
s0_FULL,g3_moe_s0_1e16_sigmoid,2,49,15992.12,0.8791
s0_FULL,g3_moe_s0_1e16_sigmoid,2,50,15992.17,0.8556
s0_FULL,g3_moe_s0_1e16_sigmoid,2,51,15984.86,0.8909
s0_FULL,g3_moe_s0_1e16_sigmoid,2,52,15989.38,0.8652
s0_FULL,g3_moe_s0_1e16_sigmoid,2,53,15990.44,0.8283
s0_FULL,g3_moe_s0_1e16_sigmoid,2,54,15983.04,0.9077
s0_FULL,g3_moe_s0_1e16_sigmoid,2,55,15986.74,0.8631
s0_FULL,g3_moe_s0_1e16_sigmoid,2,56,15988.62,0.8876
s0_FULL,g3_moe_s0_1e16_sigmoid,2,57,15987.0,0.8515
s0_FULL,g3_moe_s0_1e16_sigmoid,2,58,15988.6,0.8919
s0_FULL,g3_moe_s0_1e16_sigmoid,2,59,15983.49,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,2,60,15986.24,0.897
s0_FULL,g3_moe_s0_1e16_sigmoid,2,61,15994.64,0.9099
s0_FULL,g3_moe_s0_1e16_sigmoid,2,62,15983.71,0.8197
s0_FULL,g3_moe_s0_1e16_sigmoid,2,63,15985.82,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,2,64,15991.48,0.9075
s0_FULL,g3_moe_s0_1e16_sigmoid,2,65,15991.07,0.8739
s0_FULL,g3_moe_s0_1e16_sigmoid,2,66,15989.04,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,2,67,15983.25,0.8585
s0_FULL,g3_moe_s0_1e16_sigmoid,2,68,15988.92,0.8745
s0_FULL,g3_moe_s0_1e16_sigmoid,2,69,15991.51,0.8388
s0_FULL,g3_moe_s0_1e16_sigmoid,2,70,15982.24,0.8325
s0_FULL,g3_moe_s0_1e16_sigmoid,2,71,15989.07,0.9146
s0_FULL,g3_moe_s0_1e16_sigmoid,2,72,15991.51,0.8788
s0_FULL,g3_moe_s0_1e16_sigmoid,2,73,15983.19,0.8675
s0_FULL,g3_moe_s0_1e16_sigmoid,2,74,15985.2,0.7818
s0_FULL,g3_moe_s0_1e16_sigmoid,2,75,15989.26,0.8518
s0_FULL,g3_moe_s0_1e16_sigmoid,2,76,15985.72,0.879
s0_FULL,g3_moe_s0_1e16_sigmoid,2,77,15986.95,0.8657
s0_FULL,g3_moe_s0_1e16_sigmoid,2,78,15990.42,0.8842
s0_FULL,g3_moe_s0_1e16_sigmoid,2,79,15990.57,0.8714
s0_FULL,g3_moe_s0_1e16_sigmoid,2,80,15981.73,0.8699
s0_FULL,g3_moe_s0_1e16_sigmoid,2,81,15984.53,0.8564
s0_FULL,g3_moe_s0_1e16_sigmoid,2,82,15986.72,0.8741
s0_FULL,g3_moe_s0_1e16_sigmoid,2,83,15974.65,0.8421
s0_FULL,g3_moe_s0_1e16_sigmoid,2,84,15981.57,0.8632
s0_FULL,g3_moe_s0_1e16_sigmoid,2,85,15986.42,0.9159
s0_FULL,g3_moe_s0_1e16_sigmoid,2,86,15985.14,0.8616
s0_FULL,g3_moe_s0_1e16_sigmoid,2,87,15979.65,0.8137
s0_FULL,g3_moe_s0_1e16_sigmoid,2,88,15990.5,0.872
s0_FULL,g3_moe_s0_1e16_sigmoid,2,89,15984.91,0.8513
s0_FULL,g3_moe_s0_1e16_sigmoid,2,90,15985.17,0.857
s0_FULL,g3_moe_s0_1e16_sigmoid,2,91,15982.64,0.8504
s0_FULL,g3_moe_s0_1e16_sigmoid,2,92,15990.87,0.8806
s0_FULL,g3_moe_s0_1e16_sigmoid,2,93,15989.92,0.8633
s0_FULL,g3_moe_s0_1e16_sigmoid,2,94,15983.74,0.8303
s0_FULL,g3_moe_s0_1e16_sigmoid,2,95,15987.17,0.8683
s0_FULL,g3_moe_s0_1e16_sigmoid,2,96,15988.64,0.878
s0_FULL,g3_moe_s0_1e16_sigmoid,2,97,15987.15,0.9034
s0_FULL,g3_moe_s0_1e16_sigmoid,2,98,15985.41,0.8625
s0_FULL,g3_moe_s0_1e16_sigmoid,2,99,15979.5,0.899
s0_FULL,g3_moe_s0_1e16_sigmoid,2,100,15989.97,0.8769
s0_FULL,g3_moe_s0_1e16_sigmoid,2,101,15990.23,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,2,102,15989.27,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,2,103,15985.58,0.8582
s0_FULL,g3_moe_s0_1e16_sigmoid,2,104,15991.07,0.8722
s0_FULL,g3_moe_s0_1e16_sigmoid,2,105,15984.13,0.8519
s0_FULL,g3_moe_s0_1e16_sigmoid,2,106,15981.48,0.8364
s0_FULL,g3_moe_s0_1e16_sigmoid,2,107,15990.58,0.8788
s0_FULL,g3_moe_s0_1e16_sigmoid,2,108,15988.57,0.8428
s0_FULL,g3_moe_s0_1e16_sigmoid,2,109,15984.27,0.9088
s0_FULL,g3_moe_s0_1e16_sigmoid,2,110,15990.02,0.8698
s0_FULL,g3_moe_s0_1e16_sigmoid,2,111,15983.52,0.858
s0_FULL,g3_moe_s0_1e16_sigmoid,2,112,15991.76,0.8473
s0_FULL,g3_moe_s0_1e16_sigmoid,2,113,15984.13,0.8638
s0_FULL,g3_moe_s0_1e16_sigmoid,2,114,15985.95,0.8753
s0_FULL,g3_moe_s0_1e16_sigmoid,2,115,15988.95,0.881
s0_FULL,g3_moe_s0_1e16_sigmoid,2,116,15985.41,0.8878
s0_FULL,g3_moe_s0_1e16_sigmoid,2,117,15988.64,0.8996
s0_FULL,g3_moe_s0_1e16_sigmoid,2,118,15982.2,0.9139
s0_FULL,g3_moe_s0_1e16_sigmoid,2,119,15988.55,0.8704
s0_FULL,g3_moe_s0_1e16_sigmoid,2,120,15990.52,0.8707
s0_FULL,g3_moe_s0_1e16_sigmoid,2,121,15985.17,0.8536
s0_FULL,g3_moe_s0_1e16_sigmoid,2,122,15990.2,0.9103
s0_FULL,g3_moe_s0_1e16_sigmoid,2,123,15990.87,0.8909
s0_FULL,g3_moe_s0_1e16_sigmoid,2,124,15988.02,0.8329
s0_FULL,g3_moe_s0_1e16_sigmoid,2,125,15988.4,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,2,126,15987.27,0.881
s0_FULL,g3_moe_s0_1e16_sigmoid,2,127,15983.77,0.8762
s0_FULL,g3_moe_s0_1e16_sigmoid,2,128,15987.32,0.9016
s0_FULL,g3_moe_s0_1e16_sigmoid,2,129,15988.16,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,2,130,15988.72,0.9051
s0_FULL,g3_moe_s0_1e16_sigmoid,2,131,15982.36,0.7709
s0_FULL,g3_moe_s0_1e16_sigmoid,2,132,15988.37,0.8901
s0_FULL,g3_moe_s0_1e16_sigmoid,2,133,15989.71,0.8535
s0_FULL,g3_moe_s0_1e16_sigmoid,2,134,15988.16,0.8616
s0_FULL,g3_moe_s0_1e16_sigmoid,2,135,15990.69,0.8724
s0_FULL,g3_moe_s0_1e16_sigmoid,2,136,15985.63,0.8547
s0_FULL,g3_moe_s0_1e16_sigmoid,2,137,15987.91,0.8553
s0_FULL,g3_moe_s0_1e16_sigmoid,2,138,15988.31,0.9228
s0_FULL,g3_moe_s0_1e16_sigmoid,2,139,15989.07,0.8832
s0_FULL,g3_moe_s0_1e16_sigmoid,2,140,15989.59,0.9079
s0_FULL,g3_moe_s0_1e16_sigmoid,2,141,15979.41,0.8702
s0_FULL,g3_moe_s0_1e16_sigmoid,2,142,15988.04,0.891
s0_FULL,g3_moe_s0_1e16_sigmoid,2,143,15984.42,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,2,144,15989.51,0.8665
s0_FULL,g3_moe_s0_1e16_sigmoid,2,145,15992.79,0.8454
s0_FULL,g3_moe_s0_1e16_sigmoid,2,146,15986.02,0.898
s0_FULL,g3_moe_s0_1e16_sigmoid,2,147,15990.43,0.8668
s0_FULL,g3_moe_s0_1e16_sigmoid,2,148,15983.54,0.8417
s0_FULL,g3_moe_s0_1e16_sigmoid,2,149,15986.6,0.8672
s0_FULL,g3_moe_s0_1e16_sigmoid,2,150,15985.28,0.8313
s0_FULL,g3_moe_s0_1e16_sigmoid,2,151,15987.38,0.8721
s0_FULL,g3_moe_s0_1e16_sigmoid,2,152,15985.41,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,2,153,15991.95,0.8711
s0_FULL,g3_moe_s0_1e16_sigmoid,2,154,15990.87,0.8995
s0_FULL,g3_moe_s0_1e16_sigmoid,2,155,15983.17,0.8612
s0_FULL,g3_moe_s0_1e16_sigmoid,2,156,15988.54,0.8291
s0_FULL,g3_moe_s0_1e16_sigmoid,2,157,15984.85,0.8278
s0_FULL,g3_moe_s0_1e16_sigmoid,2,158,15990.55,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,2,159,15988.46,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,2,160,15989.56,0.8852
s0_FULL,g3_moe_s0_1e16_sigmoid,2,161,15992.12,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,2,162,15980.49,0.8288
s0_FULL,g3_moe_s0_1e16_sigmoid,2,163,15985.63,0.8917
s0_FULL,g3_moe_s0_1e16_sigmoid,2,164,15987.15,0.8617
s0_FULL,g3_moe_s0_1e16_sigmoid,2,165,15988.05,0.8794
s0_FULL,g3_moe_s0_1e16_sigmoid,2,166,15992.0,0.8694
s0_FULL,g3_moe_s0_1e16_sigmoid,2,167,15988.74,0.8314
s0_FULL,g3_moe_s0_1e16_sigmoid,2,168,15992.46,0.8775
s0_FULL,g3_moe_s0_1e16_sigmoid,2,169,15987.64,0.903
s0_FULL,g3_moe_s0_1e16_sigmoid,2,170,15990.26,0.8274
s0_FULL,g3_moe_s0_1e16_sigmoid,2,171,15991.39,0.8698
s0_FULL,g3_moe_s0_1e16_sigmoid,2,172,15987.46,0.8345
s0_FULL,g3_moe_s0_1e16_sigmoid,2,173,15991.74,0.911
s0_FULL,g3_moe_s0_1e16_sigmoid,2,174,15982.27,0.8673
s0_FULL,g3_moe_s0_1e16_sigmoid,2,175,15987.7,0.8658
s0_FULL,g3_moe_s0_1e16_sigmoid,2,176,15990.57,0.9124
s0_FULL,g3_moe_s0_1e16_sigmoid,2,177,15988.07,0.8732
s0_FULL,g3_moe_s0_1e16_sigmoid,2,178,15988.37,0.8679
s0_FULL,g3_moe_s0_1e16_sigmoid,2,179,15987.27,0.8797
s0_FULL,g3_moe_s0_1e16_sigmoid,2,180,15985.4,0.824
s0_FULL,g3_moe_s0_1e16_sigmoid,2,181,15989.94,0.8643
s0_FULL,g3_moe_s0_1e16_sigmoid,2,182,15981.01,0.87
s0_FULL,g3_moe_s0_1e16_sigmoid,2,183,15993.62,0.8884
s0_FULL,g3_moe_s0_1e16_sigmoid,2,184,15991.51,0.8772
s0_FULL,g3_moe_s0_1e16_sigmoid,2,185,15992.31,0.8716
s0_FULL,g3_moe_s0_1e16_sigmoid,2,186,15983.22,0.8993
s0_FULL,g3_moe_s0_1e16_sigmoid,2,187,15990.77,0.8262
s0_FULL,g3_moe_s0_1e16_sigmoid,2,188,15982.11,0.8577
s0_FULL,g3_moe_s0_1e16_sigmoid,2,189,15984.41,0.8877
s0_FULL,g3_moe_s0_1e16_sigmoid,2,190,15989.0,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,2,191,15989.59,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,3,0,15991.3,0.8931
s0_FULL,g3_moe_s0_1e16_sigmoid,3,1,15987.38,0.8552
s0_FULL,g3_moe_s0_1e16_sigmoid,3,2,15988.1,0.8929
s0_FULL,g3_moe_s0_1e16_sigmoid,3,3,15987.24,0.8435
s0_FULL,g3_moe_s0_1e16_sigmoid,3,4,15982.33,0.8569
s0_FULL,g3_moe_s0_1e16_sigmoid,3,5,15982.97,0.8156
s0_FULL,g3_moe_s0_1e16_sigmoid,3,6,15992.46,0.8947
s0_FULL,g3_moe_s0_1e16_sigmoid,3,7,15983.43,0.9148
s0_FULL,g3_moe_s0_1e16_sigmoid,3,8,15988.52,0.8717
s0_FULL,g3_moe_s0_1e16_sigmoid,3,9,15981.94,0.8683
s0_FULL,g3_moe_s0_1e16_sigmoid,3,10,15990.31,0.879
s0_FULL,g3_moe_s0_1e16_sigmoid,3,11,15983.95,0.8301
s0_FULL,g3_moe_s0_1e16_sigmoid,3,12,15986.57,0.8514
s0_FULL,g3_moe_s0_1e16_sigmoid,3,13,15985.17,0.9324
s0_FULL,g3_moe_s0_1e16_sigmoid,3,14,15989.01,0.8833
s0_FULL,g3_moe_s0_1e16_sigmoid,3,15,15975.06,0.8711
s0_FULL,g3_moe_s0_1e16_sigmoid,3,16,15992.84,0.8927
s0_FULL,g3_moe_s0_1e16_sigmoid,3,17,15985.75,0.8789
s0_FULL,g3_moe_s0_1e16_sigmoid,3,18,15989.04,0.8468
s0_FULL,g3_moe_s0_1e16_sigmoid,3,19,15976.67,0.8841
s0_FULL,g3_moe_s0_1e16_sigmoid,3,20,15980.26,0.8752
s0_FULL,g3_moe_s0_1e16_sigmoid,3,21,15980.41,0.8735
s0_FULL,g3_moe_s0_1e16_sigmoid,3,22,15984.59,0.8658
s0_FULL,g3_moe_s0_1e16_sigmoid,3,23,15989.38,0.877
s0_FULL,g3_moe_s0_1e16_sigmoid,3,24,15981.27,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,3,25,15990.54,0.8653
s0_FULL,g3_moe_s0_1e16_sigmoid,3,26,15990.37,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,3,27,15985.02,0.8367
s0_FULL,g3_moe_s0_1e16_sigmoid,3,28,15987.55,0.8628
s0_FULL,g3_moe_s0_1e16_sigmoid,3,29,15988.83,0.8307
s0_FULL,g3_moe_s0_1e16_sigmoid,3,30,15996.41,0.8946
s0_FULL,g3_moe_s0_1e16_sigmoid,3,31,15986.04,0.8971
s0_FULL,g3_moe_s0_1e16_sigmoid,3,32,15975.49,0.7957
s0_FULL,g3_moe_s0_1e16_sigmoid,3,33,15979.96,0.867
s0_FULL,g3_moe_s0_1e16_sigmoid,3,34,15988.04,0.8796
s0_FULL,g3_moe_s0_1e16_sigmoid,3,35,15992.49,0.9003
s0_FULL,g3_moe_s0_1e16_sigmoid,3,36,15989.35,0.8654
s0_FULL,g3_moe_s0_1e16_sigmoid,3,37,15989.01,0.9023
s0_FULL,g3_moe_s0_1e16_sigmoid,3,38,15989.65,0.8855
s0_FULL,g3_moe_s0_1e16_sigmoid,3,39,15988.02,0.8888
s0_FULL,g3_moe_s0_1e16_sigmoid,3,40,15987.5,0.7971
s0_FULL,g3_moe_s0_1e16_sigmoid,3,41,15989.44,0.8892
s0_FULL,g3_moe_s0_1e16_sigmoid,3,42,15973.77,0.8518
s0_FULL,g3_moe_s0_1e16_sigmoid,3,43,15989.41,0.884
s0_FULL,g3_moe_s0_1e16_sigmoid,3,44,15989.01,0.8747
s0_FULL,g3_moe_s0_1e16_sigmoid,3,45,15992.05,0.8622
s0_FULL,g3_moe_s0_1e16_sigmoid,3,46,15989.1,0.8768
s0_FULL,g3_moe_s0_1e16_sigmoid,3,47,15981.6,0.8814
s0_FULL,g3_moe_s0_1e16_sigmoid,3,48,15988.86,0.8766
s0_FULL,g3_moe_s0_1e16_sigmoid,3,49,15985.87,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,3,50,15988.14,0.9227
s0_FULL,g3_moe_s0_1e16_sigmoid,3,51,15987.52,0.8753
s0_FULL,g3_moe_s0_1e16_sigmoid,3,52,15974.65,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,3,53,15991.18,0.8951
s0_FULL,g3_moe_s0_1e16_sigmoid,3,54,15983.49,0.806
s0_FULL,g3_moe_s0_1e16_sigmoid,3,55,15987.96,0.8723
s0_FULL,g3_moe_s0_1e16_sigmoid,3,56,15987.41,0.7782
s0_FULL,g3_moe_s0_1e16_sigmoid,3,57,15988.77,0.886
s0_FULL,g3_moe_s0_1e16_sigmoid,3,58,15990.0,0.8627
s0_FULL,g3_moe_s0_1e16_sigmoid,3,59,15982.41,0.8896
s0_FULL,g3_moe_s0_1e16_sigmoid,3,60,15986.92,0.8511
s0_FULL,g3_moe_s0_1e16_sigmoid,3,61,15985.08,0.868
s0_FULL,g3_moe_s0_1e16_sigmoid,3,62,15990.69,0.8593
s0_FULL,g3_moe_s0_1e16_sigmoid,3,63,15991.94,0.8814
s0_FULL,g3_moe_s0_1e16_sigmoid,3,64,15990.5,0.8634
s0_FULL,g3_moe_s0_1e16_sigmoid,3,65,15984.32,0.8703
s0_FULL,g3_moe_s0_1e16_sigmoid,3,66,15981.66,0.892
s0_FULL,g3_moe_s0_1e16_sigmoid,3,67,15992.31,0.8731
s0_FULL,g3_moe_s0_1e16_sigmoid,3,68,15988.19,0.847
s0_FULL,g3_moe_s0_1e16_sigmoid,3,69,15984.25,0.8692
s0_FULL,g3_moe_s0_1e16_sigmoid,3,70,15987.3,0.7878
s0_FULL,g3_moe_s0_1e16_sigmoid,3,71,15988.74,0.8846
s0_FULL,g3_moe_s0_1e16_sigmoid,3,72,15991.0,0.8589
s0_FULL,g3_moe_s0_1e16_sigmoid,3,73,15990.5,0.884
s0_FULL,g3_moe_s0_1e16_sigmoid,3,74,15988.89,0.891
s0_FULL,g3_moe_s0_1e16_sigmoid,3,75,15983.63,0.8237
s0_FULL,g3_moe_s0_1e16_sigmoid,3,76,15991.19,0.8138
s0_FULL,g3_moe_s0_1e16_sigmoid,3,77,15988.28,0.8143
s0_FULL,g3_moe_s0_1e16_sigmoid,3,78,15980.5,0.8706
s0_FULL,g3_moe_s0_1e16_sigmoid,3,79,15986.72,0.8604
s0_FULL,g3_moe_s0_1e16_sigmoid,3,80,15983.37,0.8566
s0_FULL,g3_moe_s0_1e16_sigmoid,3,81,15981.36,0.8235
s0_FULL,g3_moe_s0_1e16_sigmoid,3,82,15982.81,0.8782
s0_FULL,g3_moe_s0_1e16_sigmoid,3,83,15988.52,0.8823
s0_FULL,g3_moe_s0_1e16_sigmoid,3,84,15990.55,0.8635
s0_FULL,g3_moe_s0_1e16_sigmoid,3,85,15994.11,0.8883
