panel,token,expert,num_experts_E,topk_k,moe_layer
temporal (resident set used),13,1,64,6,6
temporal (resident set used),13,3,64,6,6
temporal (resident set used),13,22,64,6,6
temporal (resident set used),13,34,64,6,6
temporal (resident set used),13,58,64,6,6
temporal (resident set used),14,0,64,6,6
temporal (resident set used),14,3,64,6,6
temporal (resident set used),14,5,64,6,6
temporal (resident set used),14,22,64,6,6
temporal (resident set used),14,34,64,6,6
temporal (resident set used),14,58,64,6,6
temporal (resident set used),15,0,64,6,6
temporal (resident set used),15,3,64,6,6
temporal (resident set used),15,22,64,6,6
temporal (resident set used),15,34,64,6,6
temporal (resident set used),15,58,64,6,6
temporal (resident set used),15,62,64,6,6
temporal (resident set used),16,0,64,6,6
temporal (resident set used),16,3,64,6,6
temporal (resident set used),16,22,64,6,6
temporal (resident set used),16,39,64,6,6
temporal (resident set used),16,58,64,6,6
temporal (resident set used),16,62,64,6,6
temporal (resident set used),17,0,64,6,6
temporal (resident set used),17,3,64,6,6
temporal (resident set used),17,18,64,6,6
temporal (resident set used),17,22,64,6,6
temporal (resident set used),17,39,64,6,6
temporal (resident set used),17,62,64,6,6
temporal (resident set used),18,3,64,6,6
temporal (resident set used),18,12,64,6,6
temporal (resident set used),18,18,64,6,6
temporal (resident set used),18,22,64,6,6
temporal (resident set used),18,39,64,6,6
temporal (resident set used),18,62,64,6,6
temporal (resident set used),19,3,64,6,6
temporal (resident set used),19,11,64,6,6
temporal (resident set used),19,12,64,6,6
temporal (resident set used),19,18,64,6,6
temporal (resident set used),19,22,64,6,6
temporal (resident set used),19,62,64,6,6
temporal (resident set used),20,3,64,6,6
temporal (resident set used),20,11,64,6,6
temporal (resident set used),20,12,64,6,6
temporal (resident set used),20,18,64,6,6
temporal (resident set used),20,61,64,6,6
temporal (resident set used),20,62,64,6,6
temporal (resident set used),21,11,64,6,6
temporal (resident set used),21,12,64,6,6
temporal (resident set used),21,18,64,6,6
temporal (resident set used),21,54,64,6,6
temporal (resident set used),21,61,64,6,6
temporal (resident set used),21,62,64,6,6
temporal (resident set used),22,11,64,6,6
temporal (resident set used),22,12,64,6,6
temporal (resident set used),22,18,64,6,6
temporal (resident set used),22,50,64,6,6
temporal (resident set used),22,54,64,6,6
temporal (resident set used),22,61,64,6,6
temporal (resident set used),23,1,64,6,6
temporal (resident set used),23,11,64,6,6
temporal (resident set used),23,12,64,6,6
temporal (resident set used),23,18,64,6,6
temporal (resident set used),23,50,64,6,6
temporal (resident set used),23,54,64,6,6
temporal (resident set used),24,1,64,6,6
temporal (resident set used),24,12,64,6,6
temporal (resident set used),24,18,64,6,6
temporal (resident set used),24,50,64,6,6
temporal (resident set used),24,54,64,6,6
temporal (resident set used),24,58,64,6,6
temporal (resident set used),25,12,64,6,6
temporal (resident set used),25,18,64,6,6
temporal (resident set used),25,24,64,6,6
temporal (resident set used),25,50,64,6,6
temporal (resident set used),25,54,64,6,6
temporal (resident set used),25,58,64,6,6
temporal (resident set used),26,12,64,6,6
temporal (resident set used),26,18,64,6,6
temporal (resident set used),26,24,64,6,6
temporal (resident set used),26,39,64,6,6
temporal (resident set used),26,54,64,6,6
temporal (resident set used),26,58,64,6,6
temporal (resident set used),27,12,64,6,6
temporal (resident set used),27,18,64,6,6
temporal (resident set used),27,39,64,6,6
temporal (resident set used),27,50,64,6,6
temporal (resident set used),27,54,64,6,6
temporal (resident set used),27,58,64,6,6
temporal (resident set used),28,12,64,6,6
temporal (resident set used),28,15,64,6,6
temporal (resident set used),28,18,64,6,6
temporal (resident set used),28,50,64,6,6
temporal (resident set used),28,54,64,6,6
temporal (resident set used),28,58,64,6,6
temporal (resident set used),29,12,64,6,6
temporal (resident set used),29,15,64,6,6
temporal (resident set used),29,22,64,6,6
temporal (resident set used),29,50,64,6,6
temporal (resident set used),29,54,64,6,6
temporal (resident set used),29,58,64,6,6
temporal (resident set used),30,12,64,6,6
temporal (resident set used),30,22,64,6,6
temporal (resident set used),30,34,64,6,6
temporal (resident set used),30,50,64,6,6
temporal (resident set used),30,54,64,6,6
temporal (resident set used),30,58,64,6,6
temporal (resident set used),31,4,64,6,6
temporal (resident set used),31,12,64,6,6
temporal (resident set used),31,22,64,6,6
temporal (resident set used),31,34,64,6,6
temporal (resident set used),31,50,64,6,6
temporal (resident set used),31,54,64,6,6
temporal (resident set used),32,4,64,6,6
temporal (resident set used),32,12,64,6,6
temporal (resident set used),32,22,64,6,6
temporal (resident set used),32,27,64,6,6
temporal (resident set used),32,50,64,6,6
temporal (resident set used),32,54,64,6,6
temporal (resident set used),33,4,64,6,6
temporal (resident set used),33,12,64,6,6
temporal (resident set used),33,22,64,6,6
temporal (resident set used),33,27,64,6,6
temporal (resident set used),33,34,64,6,6
temporal (resident set used),33,54,64,6,6
temporal (resident set used),34,4,64,6,6
temporal (resident set used),34,12,64,6,6
temporal (resident set used),34,22,64,6,6
temporal (resident set used),34,34,64,6,6
temporal (resident set used),34,54,64,6,6
temporal (resident set used),34,56,64,6,6
temporal (resident set used),35,4,64,6,6
temporal (resident set used),35,12,64,6,6
temporal (resident set used),35,34,64,6,6
temporal (resident set used),35,50,64,6,6
temporal (resident set used),35,54,64,6,6
temporal (resident set used),35,56,64,6,6
temporal (resident set used),36,4,64,6,6
temporal (resident set used),36,12,64,6,6
temporal (resident set used),36,27,64,6,6
temporal (resident set used),36,34,64,6,6
temporal (resident set used),36,50,64,6,6
temporal (resident set used),36,54,64,6,6
temporal (resident set used),37,0,64,6,6
temporal (resident set used),37,4,64,6,6
temporal (resident set used),37,12,64,6,6
temporal (resident set used),37,27,64,6,6
temporal (resident set used),37,34,64,6,6
temporal (resident set used),37,54,64,6,6
temporal (resident set used),38,0,64,6,6
temporal (resident set used),38,4,64,6,6
temporal (resident set used),38,12,64,6,6
temporal (resident set used),38,13,64,6,6
temporal (resident set used),38,27,64,6,6
temporal (resident set used),38,54,64,6,6
temporal (resident set used),39,0,64,6,6
temporal (resident set used),39,6,64,6,6
temporal (resident set used),39,12,64,6,6
temporal (resident set used),39,13,64,6,6
temporal (resident set used),39,27,64,6,6
temporal (resident set used),39,54,64,6,6
temporal (resident set used),40,0,64,6,6
temporal (resident set used),40,6,64,6,6
temporal (resident set used),40,12,64,6,6
temporal (resident set used),40,27,64,6,6
temporal (resident set used),40,34,64,6,6
temporal (resident set used),40,54,64,6,6
temporal (resident set used),41,0,64,6,6
temporal (resident set used),41,6,64,6,6
temporal (resident set used),41,12,64,6,6
temporal (resident set used),41,27,64,6,6
temporal (resident set used),41,34,64,6,6
temporal (resident set used),41,56,64,6,6
temporal (resident set used),42,0,64,6,6
temporal (resident set used),42,12,64,6,6
temporal (resident set used),42,27,64,6,6
temporal (resident set used),42,34,64,6,6
temporal (resident set used),42,45,64,6,6
temporal (resident set used),42,56,64,6,6
temporal (resident set used),43,0,64,6,6
temporal (resident set used),43,4,64,6,6
temporal (resident set used),43,12,64,6,6
temporal (resident set used),43,27,64,6,6
temporal (resident set used),43,34,64,6,6
temporal (resident set used),43,45,64,6,6
temporal (resident set used),44,1,64,6,6
temporal (resident set used),44,4,64,6,6
temporal (resident set used),44,12,64,6,6
temporal (resident set used),44,27,64,6,6
temporal (resident set used),44,34,64,6,6
temporal (resident set used),44,45,64,6,6
temporal (resident set used),45,1,64,6,6
temporal (resident set used),45,4,64,6,6
temporal (resident set used),45,12,64,6,6
temporal (resident set used),45,14,64,6,6
temporal (resident set used),45,27,64,6,6
temporal (resident set used),45,45,64,6,6
temporal (resident set used),46,4,64,6,6
temporal (resident set used),46,12,64,6,6
temporal (resident set used),46,14,64,6,6
temporal (resident set used),46,27,64,6,6
temporal (resident set used),46,34,64,6,6
temporal (resident set used),46,45,64,6,6
temporal (resident set used),47,0,64,6,6
temporal (resident set used),47,4,64,6,6
temporal (resident set used),47,12,64,6,6
temporal (resident set used),47,27,64,6,6
temporal (resident set used),47,34,64,6,6
temporal (resident set used),47,45,64,6,6
temporal (resident set used),48,0,64,6,6
temporal (resident set used),48,4,64,6,6
temporal (resident set used),48,12,64,6,6
temporal (resident set used),48,13,64,6,6
temporal (resident set used),48,34,64,6,6
temporal (resident set used),48,45,64,6,6
temporal (resident set used),49,0,64,6,6
temporal (resident set used),49,4,64,6,6
temporal (resident set used),49,12,64,6,6
temporal (resident set used),49,13,64,6,6
temporal (resident set used),49,45,64,6,6
temporal (resident set used),49,56,64,6,6
temporal (resident set used),50,0,64,6,6
temporal (resident set used),50,4,64,6,6
temporal (resident set used),50,12,64,6,6
temporal (resident set used),50,34,64,6,6
temporal (resident set used),50,45,64,6,6
temporal (resident set used),50,56,64,6,6
temporal (resident set used),51,0,64,6,6
temporal (resident set used),51,4,64,6,6
temporal (resident set used),51,12,64,6,6
temporal (resident set used),51,22,64,6,6
temporal (resident set used),51,34,64,6,6
temporal (resident set used),51,56,64,6,6
temporal (resident set used),52,4,64,6,6
temporal (resident set used),52,12,64,6,6
temporal (resident set used),52,20,64,6,6
temporal (resident set used),52,22,64,6,6
temporal (resident set used),52,34,64,6,6
temporal (resident set used),52,56,64,6,6
temporal (resident set used),53,4,64,6,6
temporal (resident set used),53,12,64,6,6
temporal (resident set used),53,22,64,6,6
temporal (resident set used),53,34,64,6,6
temporal (resident set used),53,45,64,6,6
temporal (resident set used),53,56,64,6,6
temporal (resident set used),54,4,64,6,6
temporal (resident set used),54,12,64,6,6
temporal (resident set used),54,22,64,6,6
temporal (resident set used),54,45,64,6,6
temporal (resident set used),54,50,64,6,6
temporal (resident set used),54,56,64,6,6
temporal (resident set used),55,4,64,6,6
temporal (resident set used),55,12,64,6,6
temporal (resident set used),55,22,64,6,6
temporal (resident set used),55,34,64,6,6
temporal (resident set used),55,45,64,6,6
temporal (resident set used),55,50,64,6,6
temporal (resident set used),56,3,64,6,6
temporal (resident set used),56,4,64,6,6
temporal (resident set used),56,12,64,6,6
temporal (resident set used),56,34,64,6,6
temporal (resident set used),56,45,64,6,6
temporal (resident set used),56,50,64,6,6
temporal (resident set used),57,4,64,6,6
temporal (resident set used),57,12,64,6,6
temporal (resident set used),57,34,64,6,6
temporal (resident set used),57,45,64,6,6
temporal (resident set used),57,50,64,6,6
temporal (resident set used),57,54,64,6,6
temporal (resident set used),58,0,64,6,6
temporal (resident set used),58,4,64,6,6
temporal (resident set used),58,12,64,6,6
temporal (resident set used),58,45,64,6,6
temporal (resident set used),58,50,64,6,6
temporal (resident set used),58,54,64,6,6
temporal (resident set used),59,0,64,6,6
temporal (resident set used),59,4,64,6,6
temporal (resident set used),59,12,64,6,6
temporal (resident set used),59,39,64,6,6
temporal (resident set used),59,45,64,6,6
temporal (resident set used),59,54,64,6,6
temporal (resident set used),60,0,64,6,6
temporal (resident set used),60,4,64,6,6
temporal (resident set used),60,12,64,6,6
temporal (resident set used),60,22,64,6,6
temporal (resident set used),60,39,64,6,6
temporal (resident set used),60,54,64,6,6
temporal (resident set used),61,0,64,6,6
temporal (resident set used),61,4,64,6,6
temporal (resident set used),61,12,64,6,6
temporal (resident set used),61,13,64,6,6
temporal (resident set used),61,22,64,6,6
temporal (resident set used),61,54,64,6,6
temporal (resident set used),62,0,64,6,6
temporal (resident set used),62,4,64,6,6
temporal (resident set used),62,12,64,6,6
temporal (resident set used),62,22,64,6,6
temporal (resident set used),62,50,64,6,6
temporal (resident set used),62,54,64,6,6
temporal (resident set used),63,0,64,6,6
temporal (resident set used),63,12,64,6,6
temporal (resident set used),63,21,64,6,6
temporal (resident set used),63,22,64,6,6
temporal (resident set used),63,50,64,6,6
temporal (resident set used),63,54,64,6,6
temporal (resident set used),64,12,64,6,6
temporal (resident set used),64,21,64,6,6
temporal (resident set used),64,22,64,6,6
temporal (resident set used),64,34,64,6,6
temporal (resident set used),64,50,64,6,6
temporal (resident set used),64,54,64,6,6
temporal (resident set used),65,12,64,6,6
temporal (resident set used),65,18,64,6,6
temporal (resident set used),65,21,64,6,6
temporal (resident set used),65,34,64,6,6
temporal (resident set used),65,50,64,6,6
temporal (resident set used),65,54,64,6,6
temporal (resident set used),66,12,64,6,6
temporal (resident set used),66,18,64,6,6
temporal (resident set used),66,21,64,6,6
temporal (resident set used),66,30,64,6,6
temporal (resident set used),66,34,64,6,6
temporal (resident set used),66,54,64,6,6
temporal (resident set used),67,12,64,6,6
temporal (resident set used),67,18,64,6,6
temporal (resident set used),67,27,64,6,6
temporal (resident set used),67,30,64,6,6
temporal (resident set used),67,34,64,6,6
temporal (resident set used),67,54,64,6,6
temporal (resident set used),68,3,64,6,6
temporal (resident set used),68,12,64,6,6
temporal (resident set used),68,18,64,6,6
temporal (resident set used),68,27,64,6,6
temporal (resident set used),68,30,64,6,6
temporal (resident set used),68,54,64,6,6
temporal (resident set used),69,3,64,6,6
temporal (resident set used),69,5,64,6,6
temporal (resident set used),69,12,64,6,6
temporal (resident set used),69,18,64,6,6
temporal (resident set used),69,30,64,6,6
temporal (resident set used),69,54,64,6,6
temporal (resident set used),70,3,64,6,6
temporal (resident set used),70,5,64,6,6
temporal (resident set used),70,12,64,6,6
temporal (resident set used),70,18,64,6,6
temporal (resident set used),70,42,64,6,6
temporal (resident set used),70,54,64,6,6
temporal (resident set used),71,3,64,6,6
temporal (resident set used),71,12,64,6,6
temporal (resident set used),71,18,64,6,6
temporal (resident set used),71,39,64,6,6
temporal (resident set used),71,42,64,6,6
temporal (resident set used),71,54,64,6,6
temporal (resident set used),72,3,64,6,6
temporal (resident set used),72,12,64,6,6
temporal (resident set used),72,13,64,6,6
temporal (resident set used),72,18,64,6,6
temporal (resident set used),72,39,64,6,6
temporal (resident set used),72,54,64,6,6
temporal (resident set used),73,3,64,6,6
temporal (resident set used),73,11,64,6,6
temporal (resident set used),73,12,64,6,6
temporal (resident set used),73,13,64,6,6
temporal (resident set used),73,18,64,6,6
temporal (resident set used),73,54,64,6,6
temporal (resident set used),74,3,64,6,6
temporal (resident set used),74,11,64,6,6
temporal (resident set used),74,12,64,6,6
temporal (resident set used),74,18,64,6,6
temporal (resident set used),74,31,64,6,6
temporal (resident set used),74,54,64,6,6
temporal (resident set used),75,3,64,6,6
temporal (resident set used),75,11,64,6,6
temporal (resident set used),75,12,64,6,6
temporal (resident set used),75,15,64,6,6
temporal (resident set used),75,18,64,6,6
temporal (resident set used),75,31,64,6,6
temporal (resident set used),76,3,64,6,6
temporal (resident set used),76,11,64,6,6
temporal (resident set used),76,12,64,6,6
temporal (resident set used),76,18,64,6,6
temporal (resident set used),76,31,64,6,6
temporal (resident set used),76,57,64,6,6
temporal (resident set used),77,3,64,6,6
temporal (resident set used),77,11,64,6,6
temporal (resident set used),77,12,64,6,6
temporal (resident set used),77,22,64,6,6
temporal (resident set used),77,31,64,6,6
temporal (resident set used),77,57,64,6,6
temporal (resident set used),78,3,64,6,6
temporal (resident set used),78,11,64,6,6
temporal (resident set used),78,12,64,6,6
temporal (resident set used),78,31,64,6,6
temporal (resident set used),78,43,64,6,6
temporal (resident set used),78,57,64,6,6
temporal (resident set used),79,3,64,6,6
temporal (resident set used),79,11,64,6,6
temporal (resident set used),79,12,64,6,6
temporal (resident set used),79,24,64,6,6
temporal (resident set used),79,31,64,6,6
temporal (resident set used),79,57,64,6,6
temporal (resident set used),80,0,64,6,6
temporal (resident set used),80,3,64,6,6
temporal (resident set used),80,11,64,6,6
temporal (resident set used),80,12,64,6,6
temporal (resident set used),80,24,64,6,6
temporal (resident set used),80,31,64,6,6
temporal (resident set used),81,0,64,6,6
temporal (resident set used),81,3,64,6,6
temporal (resident set used),81,12,64,6,6
temporal (resident set used),81,24,64,6,6
temporal (resident set used),81,31,64,6,6
temporal (resident set used),81,58,64,6,6
temporal (resident set used),82,0,64,6,6
temporal (resident set used),82,12,64,6,6
temporal (resident set used),82,24,64,6,6
temporal (resident set used),82,31,64,6,6
temporal (resident set used),82,34,64,6,6
temporal (resident set used),82,58,64,6,6
temporal (resident set used),83,0,64,6,6
temporal (resident set used),83,12,64,6,6
temporal (resident set used),83,20,64,6,6
temporal (resident set used),83,24,64,6,6
temporal (resident set used),83,34,64,6,6
temporal (resident set used),83,58,64,6,6
temporal (resident set used),84,0,64,6,6
temporal (resident set used),84,12,64,6,6
temporal (resident set used),84,20,64,6,6
temporal (resident set used),84,34,64,6,6
temporal (resident set used),84,43,64,6,6
temporal (resident set used),84,58,64,6,6
temporal (resident set used),85,0,64,6,6
temporal (resident set used),85,12,64,6,6
temporal (resident set used),85,22,64,6,6
temporal (resident set used),85,34,64,6,6
temporal (resident set used),85,43,64,6,6
temporal (resident set used),85,58,64,6,6
temporal (resident set used),86,0,64,6,6
temporal (resident set used),86,12,64,6,6
temporal (resident set used),86,22,64,6,6
temporal (resident set used),86,43,64,6,6
temporal (resident set used),86,45,64,6,6
temporal (resident set used),86,58,64,6,6
temporal (resident set used),87,0,64,6,6
temporal (resident set used),87,12,64,6,6
temporal (resident set used),87,22,64,6,6
temporal (resident set used),87,43,64,6,6
temporal (resident set used),87,45,64,6,6
temporal (resident set used),87,56,64,6,6
temporal (resident set used),88,0,64,6,6
temporal (resident set used),88,4,64,6,6
temporal (resident set used),88,12,64,6,6
temporal (resident set used),88,22,64,6,6
temporal (resident set used),88,43,64,6,6
temporal (resident set used),88,56,64,6,6
temporal (resident set used),89,0,64,6,6
temporal (resident set used),89,4,64,6,6
temporal (resident set used),89,12,64,6,6
temporal (resident set used),89,20,64,6,6
temporal (resident set used),89,43,64,6,6
temporal (resident set used),89,56,64,6,6
temporal (resident set used),90,4,64,6,6
temporal (resident set used),90,12,64,6,6
temporal (resident set used),90,20,64,6,6
temporal (resident set used),90,43,64,6,6
temporal (resident set used),90,56,64,6,6
temporal (resident set used),90,62,64,6,6
temporal (resident set used),91,4,64,6,6
temporal (resident set used),91,12,64,6,6
temporal (resident set used),91,20,64,6,6
temporal (resident set used),91,43,64,6,6
temporal (resident set used),91,54,64,6,6
temporal (resident set used),91,62,64,6,6
temporal (resident set used),92,4,64,6,6
temporal (resident set used),92,12,64,6,6
temporal (resident set used),92,18,64,6,6
temporal (resident set used),92,20,64,6,6
temporal (resident set used),92,54,64,6,6
temporal (resident set used),92,62,64,6,6
temporal (resident set used),93,4,64,6,6
temporal (resident set used),93,12,64,6,6
temporal (resident set used),93,18,64,6,6
temporal (resident set used),93,20,64,6,6
temporal (resident set used),93,50,64,6,6
temporal (resident set used),93,54,64,6,6
temporal (resident set used),94,12,64,6,6
temporal (resident set used),94,18,64,6,6
temporal (resident set used),94,20,64,6,6
temporal (resident set used),94,50,64,6,6
temporal (resident set used),94,54,64,6,6
temporal (resident set used),94,57,64,6,6
temporal (resident set used),95,12,64,6,6
temporal (resident set used),95,18,64,6,6
temporal (resident set used),95,27,64,6,6
temporal (resident set used),95,50,64,6,6
temporal (resident set used),95,54,64,6,6
temporal (resident set used),95,57,64,6,6
temporal (resident set used),96,12,64,6,6
temporal (resident set used),96,18,64,6,6
temporal (resident set used),96,27,64,6,6
temporal (resident set used),96,31,64,6,6
temporal (resident set used),96,50,64,6,6
temporal (resident set used),96,57,64,6,6
temporal (resident set used),97,12,64,6,6
temporal (resident set used),97,15,64,6,6
temporal (resident set used),97,18,64,6,6
temporal (resident set used),97,27,64,6,6
temporal (resident set used),97,31,64,6,6
temporal (resident set used),97,50,64,6,6
temporal (resident set used),98,12,64,6,6
temporal (resident set used),98,18,64,6,6
temporal (resident set used),98,27,64,6,6
temporal (resident set used),98,31,64,6,6
temporal (resident set used),98,50,64,6,6
temporal (resident set used),98,54,64,6,6
temporal (resident set used),99,0,64,6,6
temporal (resident set used),99,12,64,6,6
temporal (resident set used),99,27,64,6,6
temporal (resident set used),99,31,64,6,6
temporal (resident set used),99,50,64,6,6
temporal (resident set used),99,54,64,6,6
temporal (resident set used),100,0,64,6,6
temporal (resident set used),100,12,64,6,6
temporal (resident set used),100,13,64,6,6
temporal (resident set used),100,27,64,6,6
temporal (resident set used),100,50,64,6,6
temporal (resident set used),100,54,64,6,6
temporal (resident set used),101,0,64,6,6
temporal (resident set used),101,12,64,6,6
temporal (resident set used),101,13,64,6,6
temporal (resident set used),101,18,64,6,6
temporal (resident set used),101,50,64,6,6
temporal (resident set used),101,54,64,6,6
temporal (resident set used),102,0,64,6,6
temporal (resident set used),102,12,64,6,6
temporal (resident set used),102,18,64,6,6
temporal (resident set used),102,50,64,6,6
temporal (resident set used),102,54,64,6,6
temporal (resident set used),102,58,64,6,6
temporal (resident set used),103,0,64,6,6
temporal (resident set used),103,12,64,6,6
temporal (resident set used),103,18,64,6,6
temporal (resident set used),103,34,64,6,6
temporal (resident set used),103,50,64,6,6
temporal (resident set used),103,58,64,6,6
temporal (resident set used),104,0,64,6,6
temporal (resident set used),104,3,64,6,6
temporal (resident set used),104,12,64,6,6
temporal (resident set used),104,34,64,6,6
temporal (resident set used),104,50,64,6,6
temporal (resident set used),104,58,64,6,6
temporal (resident set used),105,0,64,6,6
temporal (resident set used),105,3,64,6,6
temporal (resident set used),105,12,64,6,6
temporal (resident set used),105,27,64,6,6
temporal (resident set used),105,50,64,6,6
temporal (resident set used),105,58,64,6,6
temporal (resident set used),106,0,64,6,6
temporal (resident set used),106,12,64,6,6
temporal (resident set used),106,27,64,6,6
temporal (resident set used),106,34,64,6,6
temporal (resident set used),106,50,64,6,6
temporal (resident set used),106,58,64,6,6
temporal (resident set used),107,0,64,6,6
temporal (resident set used),107,12,64,6,6
temporal (resident set used),107,18,64,6,6
temporal (resident set used),107,34,64,6,6
temporal (resident set used),107,50,64,6,6
temporal (resident set used),107,58,64,6,6
temporal (resident set used),108,0,64,6,6
temporal (resident set used),108,3,64,6,6
temporal (resident set used),108,12,64,6,6
temporal (resident set used),108,34,64,6,6
temporal (resident set used),108,50,64,6,6
temporal (resident set used),108,58,64,6,6
temporal (resident set used),109,0,64,6,6
temporal (resident set used),109,3,64,6,6
temporal (resident set used),109,12,64,6,6
temporal (resident set used),109,27,64,6,6
temporal (resident set used),109,50,64,6,6
temporal (resident set used),109,58,64,6,6
temporal (resident set used),110,0,64,6,6
temporal (resident set used),110,3,64,6,6
temporal (resident set used),110,12,64,6,6
temporal (resident set used),110,34,64,6,6
temporal (resident set used),110,50,64,6,6
temporal (resident set used),110,58,64,6,6
temporal (resident set used),111,0,64,6,6
temporal (resident set used),111,3,64,6,6
temporal (resident set used),111,12,64,6,6
temporal (resident set used),111,26,64,6,6
temporal (resident set used),111,34,64,6,6
temporal (resident set used),111,58,64,6,6
temporal (resident set used),112,0,64,6,6
temporal (resident set used),112,3,64,6,6
temporal (resident set used),112,12,64,6,6
temporal (resident set used),112,26,64,6,6
temporal (resident set used),112,27,64,6,6
temporal (resident set used),112,58,64,6,6
temporal (resident set used),113,0,64,6,6
temporal (resident set used),113,3,64,6,6
temporal (resident set used),113,12,64,6,6
temporal (resident set used),113,27,64,6,6
temporal (resident set used),113,45,64,6,6
temporal (resident set used),113,58,64,6,6
temporal (resident set used),114,0,64,6,6
temporal (resident set used),114,4,64,6,6
temporal (resident set used),114,12,64,6,6
temporal (resident set used),114,27,64,6,6
temporal (resident set used),114,45,64,6,6
temporal (resident set used),114,58,64,6,6
temporal (resident set used),115,0,64,6,6
temporal (resident set used),115,4,64,6,6
temporal (resident set used),115,6,64,6,6
temporal (resident set used),115,12,64,6,6
temporal (resident set used),115,45,64,6,6
temporal (resident set used),115,58,64,6,6
temporal (resident set used),116,0,64,6,6
temporal (resident set used),116,4,64,6,6
temporal (resident set used),116,6,64,6,6
temporal (resident set used),116,12,64,6,6
temporal (resident set used),116,56,64,6,6
temporal (resident set used),116,58,64,6,6
temporal (resident set used),117,4,64,6,6
temporal (resident set used),117,6,64,6,6
temporal (resident set used),117,12,64,6,6
temporal (resident set used),117,20,64,6,6
temporal (resident set used),117,56,64,6,6
temporal (resident set used),117,58,64,6,6
temporal (resident set used),118,4,64,6,6
temporal (resident set used),118,12,64,6,6
temporal (resident set used),118,20,64,6,6
temporal (resident set used),118,34,64,6,6
temporal (resident set used),118,56,64,6,6
temporal (resident set used),118,58,64,6,6
temporal (resident set used),119,4,64,6,6
temporal (resident set used),119,12,64,6,6
temporal (resident set used),119,34,64,6,6
temporal (resident set used),119,45,64,6,6
temporal (resident set used),119,56,64,6,6
temporal (resident set used),119,58,64,6,6
temporal (resident set used),120,3,64,6,6
temporal (resident set used),120,12,64,6,6
temporal (resident set used),120,34,64,6,6
temporal (resident set used),120,45,64,6,6
temporal (resident set used),120,56,64,6,6
temporal (resident set used),120,58,64,6,6
temporal (resident set used),121,3,64,6,6
temporal (resident set used),121,12,64,6,6
temporal (resident set used),121,18,64,6,6
temporal (resident set used),121,34,64,6,6
temporal (resident set used),121,56,64,6,6
temporal (resident set used),121,58,64,6,6
temporal (resident set used),122,3,64,6,6
temporal (resident set used),122,12,64,6,6
temporal (resident set used),122,18,64,6,6
temporal (resident set used),122,34,64,6,6
temporal (resident set used),122,36,64,6,6
temporal (resident set used),122,56,64,6,6
temporal (resident set used),123,3,64,6,6
temporal (resident set used),123,12,64,6,6
temporal (resident set used),123,18,64,6,6
temporal (resident set used),123,34,64,6,6
temporal (resident set used),123,50,64,6,6
temporal (resident set used),123,56,64,6,6
temporal (resident set used),124,3,64,6,6
temporal (resident set used),124,12,64,6,6
temporal (resident set used),124,18,64,6,6
temporal (resident set used),124,34,64,6,6
temporal (resident set used),124,45,64,6,6
temporal (resident set used),124,56,64,6,6
temporal (resident set used),125,0,64,6,6
temporal (resident set used),125,3,64,6,6
temporal (resident set used),125,12,64,6,6
temporal (resident set used),125,34,64,6,6
temporal (resident set used),125,45,64,6,6
temporal (resident set used),125,56,64,6,6
temporal (resident set used),126,0,64,6,6
temporal (resident set used),126,3,64,6,6
temporal (resident set used),126,4,64,6,6
temporal (resident set used),126,12,64,6,6
temporal (resident set used),126,45,64,6,6
temporal (resident set used),126,56,64,6,6
temporal (resident set used),127,0,64,6,6
temporal (resident set used),127,3,64,6,6
temporal (resident set used),127,12,64,6,6
temporal (resident set used),127,34,64,6,6
temporal (resident set used),127,45,64,6,6
temporal (resident set used),127,56,64,6,6
temporal (resident set used),128,0,64,6,6
temporal (resident set used),128,3,64,6,6
temporal (resident set used),128,12,64,6,6
temporal (resident set used),128,45,64,6,6
temporal (resident set used),128,50,64,6,6
temporal (resident set used),128,56,64,6,6
temporal (resident set used),129,3,64,6,6
temporal (resident set used),129,12,64,6,6
temporal (resident set used),129,20,64,6,6
temporal (resident set used),129,45,64,6,6
temporal (resident set used),129,50,64,6,6
temporal (resident set used),129,56,64,6,6
temporal (resident set used),130,3,64,6,6
temporal (resident set used),130,12,64,6,6
temporal (resident set used),130,34,64,6,6
temporal (resident set used),130,45,64,6,6
temporal (resident set used),130,50,64,6,6
temporal (resident set used),130,56,64,6,6
temporal (resident set used),131,3,64,6,6
temporal (resident set used),131,12,64,6,6
temporal (resident set used),131,27,64,6,6
temporal (resident set used),131,45,64,6,6
temporal (resident set used),131,50,64,6,6
temporal (resident set used),131,56,64,6,6
temporal (resident set used),132,3,64,6,6
temporal (resident set used),132,12,64,6,6
temporal (resident set used),132,34,64,6,6
temporal (resident set used),132,45,64,6,6
temporal (resident set used),132,50,64,6,6
temporal (resident set used),132,56,64,6,6
temporal (resident set used),133,3,64,6,6
temporal (resident set used),133,12,64,6,6
temporal (resident set used),133,42,64,6,6
temporal (resident set used),133,45,64,6,6
temporal (resident set used),133,50,64,6,6
temporal (resident set used),133,56,64,6,6
temporal (resident set used),134,3,64,6,6
temporal (resident set used),134,12,64,6,6
temporal (resident set used),134,34,64,6,6
temporal (resident set used),134,42,64,6,6
temporal (resident set used),134,45,64,6,6
temporal (resident set used),134,50,64,6,6
temporal (resident set used),135,3,64,6,6
temporal (resident set used),135,12,64,6,6
temporal (resident set used),135,22,64,6,6
temporal (resident set used),135,34,64,6,6
