label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s0_TEMPORAL,g3_tmoe_s0_1e16,3,123,9299,0.5695,0.6903,0.1209
s0_TEMPORAL,g3_tmoe_s0_1e16,3,124,450,0.6012,0.7338,0.1326
s0_TEMPORAL,g3_tmoe_s0_1e16,3,125,576,0.6721,0.8332,0.1611
s0_TEMPORAL,g3_tmoe_s0_1e16,3,127,205,0.5834,0.6231,0.0397
s0_TEMPORAL,g3_tmoe_s0_1e16,3,128,5422,0.5269,0.6191,0.0922
s0_TEMPORAL,g3_tmoe_s0_1e16,3,129,276,0.5628,0.5948,0.032
s0_TEMPORAL,g3_tmoe_s0_1e16,3,130,1383,0.5811,0.6791,0.098
s0_TEMPORAL,g3_tmoe_s0_1e16,3,131,2476,0.6424,0.8509,0.2085
s0_TEMPORAL,g3_tmoe_s0_1e16,3,132,1627,0.5982,0.8006,0.2025
s0_TEMPORAL,g3_tmoe_s0_1e16,3,133,1688,0.7088,0.9336,0.2247
s0_TEMPORAL,g3_tmoe_s0_1e16,3,134,853,0.6432,0.7558,0.1125
