label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s0_TEMPORAL,g3_tmoe_s0_1e16,3,134,853,0.6432,0.7716,0.1284
s0_TEMPORAL,g3_tmoe_s0_1e16,3,135,1142,0.6415,0.7756,0.1341
s0_TEMPORAL,g3_tmoe_s0_1e16,3,136,3109,0.6105,0.8605,0.2501
s0_TEMPORAL,g3_tmoe_s0_1e16,3,137,706,0.6052,0.7734,0.1682
s0_TEMPORAL,g3_tmoe_s0_1e16,3,138,1206,0.5744,0.6861,0.1117
s0_TEMPORAL,g3_tmoe_s0_1e16,3,139,6658,0.6565,0.7583,0.1017
s0_TEMPORAL,g3_tmoe_s0_1e16,3,140,2558,0.612,0.7899,0.178
s0_TEMPORAL,g3_tmoe_s0_1e16,3,142,1759,0.6381,0.8998,0.2616
s0_TEMPORAL,g3_tmoe_s0_1e16,3,144,1053,0.605,0.8348,0.2298
s0_TEMPORAL,g3_tmoe_s0_1e16,3,145,600,0.58,0.7257,0.1457
s0_TEMPORAL,g3_tmoe_s0_1e16,3,146,163,0.4893,0.4614,-0.0279
s0_TEMPORAL,g3_tmoe_s0_1e16,3,148,8114,0.646,0.8177,0.1717
s0_TEMPORAL,g3_tmoe_s0_1e16,3,150,4357,0.6633,0.6859,0.0225
s0_TEMPORAL,g3_tmoe_s0_1e16,3,151,7883,0.5473,0.6557,0.1084
s0_TEMPORAL,g3_tmoe_s0_1e16,3,153,2600,0.5816,0.6644,0.0828
s0_TEMPORAL,g3_tmoe_s0_1e16,3,154,5341,0.5809,0.8063,0.2254
s0_TEMPORAL,g3_tmoe_s0_1e16,3,155,77,0.498,0.7372,0.2392
s0_TEMPORAL,g3_tmoe_s0_1e16,3,156,2496,0.6135,0.7162,0.1026
s0_TEMPORAL,g3_tmoe_s0_1e16,3,157,4925,0.6113,0.7816,0.1703
s0_TEMPORAL,g3_tmoe_s0_1e16,3,158,3657,0.6444,0.8698,0.2254
s0_TEMPORAL,g3_tmoe_s0_1e16,3,159,3761,0.6009,0.7642,0.1633
s0_TEMPORAL,g3_tmoe_s0_1e16,3,160,4212,0.6663,0.7557,0.0894
s0_TEMPORAL,g3_tmoe_s0_1e16,3,161,1147,0.6953,0.7717,0.0765
s0_TEMPORAL,g3_tmoe_s0_1e16,3,162,735,0.5922,0.7209,0.1286
s0_TEMPORAL,g3_tmoe_s0_1e16,3,163,4014,0.716,0.8235,0.1075
s0_TEMPORAL,g3_tmoe_s0_1e16,3,164,876,0.6429,0.8412,0.1982
s0_TEMPORAL,g3_tmoe_s0_1e16,3,165,148,0.4967,0.9139,0.4172
s0_TEMPORAL,g3_tmoe_s0_1e16,3,166,573,0.5622,0.6188,0.0566
s0_TEMPORAL,g3_tmoe_s0_1e16,3,167,3436,0.5013,0.5737,0.0725
s0_TEMPORAL,g3_tmoe_s0_1e16,3,168,13556,0.6318,0.7313,0.0994
s0_TEMPORAL,g3_tmoe_s0_1e16,3,169,2312,0.6147,0.6424,0.0278
s0_TEMPORAL,g3_tmoe_s0_1e16,3,170,7179,0.7723,0.5975,-0.1748
s0_TEMPORAL,g3_tmoe_s0_1e16,3,171,2207,0.5994,0.788,0.1886
s0_TEMPORAL,g3_tmoe_s0_1e16,3,172,7018,0.5504,0.6603,0.1099
s0_TEMPORAL,g3_tmoe_s0_1e16,3,173,3518,0.5975,0.7856,0.1881
s0_TEMPORAL,g3_tmoe_s0_1e16,3,174,1702,0.5452,0.7678,0.2226
s0_TEMPORAL,g3_tmoe_s0_1e16,3,175,4427,0.597,0.8378,0.2407
s0_TEMPORAL,g3_tmoe_s0_1e16,3,176,6920,0.5354,0.5164,-0.019
s0_TEMPORAL,g3_tmoe_s0_1e16,3,177,857,0.7078,0.9212,0.2134
s0_TEMPORAL,g3_tmoe_s0_1e16,3,178,4177,0.5393,0.6523,0.113
s0_TEMPORAL,g3_tmoe_s0_1e16,3,179,5192,0.4914,0.446,-0.0453
s0_TEMPORAL,g3_tmoe_s0_1e16,3,180,726,0.5523,0.6811,0.1288
s0_TEMPORAL,g3_tmoe_s0_1e16,3,181,9592,0.5566,0.6678,0.1113
s0_TEMPORAL,g3_tmoe_s0_1e16,3,182,78,0.5343,0.4912,-0.0431
s0_TEMPORAL,g3_tmoe_s0_1e16,3,184,1110,0.6342,0.7215,0.0872
s0_TEMPORAL,g3_tmoe_s0_1e16,3,185,1721,0.6392,0.6912,0.052
s0_TEMPORAL,g3_tmoe_s0_1e16,3,186,1243,0.6067,0.7516,0.145
s0_TEMPORAL,g3_tmoe_s0_1e16,3,187,2761,0.6212,0.6771,0.0559
s0_TEMPORAL,g3_tmoe_s0_1e16,3,188,224,0.6562,0.9181,0.2619
s0_TEMPORAL,g3_tmoe_s0_1e16,3,189,1689,0.5925,0.7438,0.1513
s0_TEMPORAL,g3_tmoe_s0_1e16,3,190,1105,0.5455,0.7564,0.2109
s0_TEMPORAL,g3_tmoe_s0_1e16,3,191,2496,0.5451,0.671,0.1259
s0_TEMPORAL,g3_tmoe_s0_1e16,4,0,12461,0.5907,0.7592,0.1685
s0_TEMPORAL,g3_tmoe_s0_1e16,4,1,9692,0.5619,0.6771,0.1152
s0_TEMPORAL,g3_tmoe_s0_1e16,4,2,389,0.5118,0.7285,0.2166
s0_TEMPORAL,g3_tmoe_s0_1e16,4,3,4204,0.7745,0.8511,0.0766
s0_TEMPORAL,g3_tmoe_s0_1e16,4,4,6455,0.6194,0.8017,0.1823
s0_TEMPORAL,g3_tmoe_s0_1e16,4,5,81,0.5473,0.2707,-0.2767
s0_TEMPORAL,g3_tmoe_s0_1e16,4,6,151,0.6866,0.7973,0.1107
s0_TEMPORAL,g3_tmoe_s0_1e16,4,7,7520,0.5831,0.7976,0.2145
s0_TEMPORAL,g3_tmoe_s0_1e16,4,8,1730,0.5881,0.7862,0.1981
s0_TEMPORAL,g3_tmoe_s0_1e16,4,9,6478,0.6188,0.6981,0.0793
s0_TEMPORAL,g3_tmoe_s0_1e16,4,10,14887,0.6379,0.7461,0.1082
s0_TEMPORAL,g3_tmoe_s0_1e16,4,11,5505,0.719,0.8209,0.1019
s0_TEMPORAL,g3_tmoe_s0_1e16,4,12,1271,0.5771,0.8716,0.2945
s0_TEMPORAL,g3_tmoe_s0_1e16,4,14,604,0.6056,0.7578,0.1522
s0_TEMPORAL,g3_tmoe_s0_1e16,4,15,1367,0.7362,0.7625,0.0263
s0_TEMPORAL,g3_tmoe_s0_1e16,4,16,65,0.6526,0.8176,0.165
s0_TEMPORAL,g3_tmoe_s0_1e16,4,17,1335,0.7323,0.8012,0.0689
s0_TEMPORAL,g3_tmoe_s0_1e16,4,18,733,0.6168,0.8556,0.2388
s0_TEMPORAL,g3_tmoe_s0_1e16,4,19,1443,0.6467,0.9321,0.2854
s0_TEMPORAL,g3_tmoe_s0_1e16,4,20,1125,0.688,0.8315,0.1435
s0_TEMPORAL,g3_tmoe_s0_1e16,4,21,7828,0.538,0.6694,0.1314
s0_TEMPORAL,g3_tmoe_s0_1e16,4,22,2727,0.558,0.6246,0.0666
s0_TEMPORAL,g3_tmoe_s0_1e16,4,23,1579,0.873,0.614,-0.259
s0_TEMPORAL,g3_tmoe_s0_1e16,4,24,1395,0.7084,0.9315,0.2231
s0_TEMPORAL,g3_tmoe_s0_1e16,4,25,12464,0.7197,0.7481,0.0285
s0_TEMPORAL,g3_tmoe_s0_1e16,4,26,954,0.6133,0.8603,0.2469
s0_TEMPORAL,g3_tmoe_s0_1e16,4,27,1354,0.7438,0.6703,-0.0735
s0_TEMPORAL,g3_tmoe_s0_1e16,4,28,3517,0.6581,0.6837,0.0256
s0_TEMPORAL,g3_tmoe_s0_1e16,4,29,724,0.8683,0.7771,-0.0913
s0_TEMPORAL,g3_tmoe_s0_1e16,4,30,2797,0.6521,0.8175,0.1654
s0_TEMPORAL,g3_tmoe_s0_1e16,4,31,721,0.5448,0.8231,0.2783
s0_TEMPORAL,g3_tmoe_s0_1e16,4,33,3245,0.6327,0.8106,0.1779
s0_TEMPORAL,g3_tmoe_s0_1e16,4,34,926,0.6369,0.9137,0.2768
s0_TEMPORAL,g3_tmoe_s0_1e16,4,35,539,0.7091,0.861,0.1519
s0_TEMPORAL,g3_tmoe_s0_1e16,4,36,3863,0.5812,0.788,0.2068
s0_TEMPORAL,g3_tmoe_s0_1e16,4,37,2417,0.5874,0.8266,0.2392
s0_TEMPORAL,g3_tmoe_s0_1e16,4,38,921,0.651,0.8618,0.2108
s0_TEMPORAL,g3_tmoe_s0_1e16,4,39,848,0.7548,0.952,0.1972
s0_TEMPORAL,g3_tmoe_s0_1e16,4,40,1886,0.5729,0.6953,0.1225
s0_TEMPORAL,g3_tmoe_s0_1e16,4,41,1737,0.6529,0.93,0.2771
s0_TEMPORAL,g3_tmoe_s0_1e16,4,42,4671,0.6305,0.8803,0.2498
s0_TEMPORAL,g3_tmoe_s0_1e16,4,44,124,0.5388,0.9066,0.3678
s0_TEMPORAL,g3_tmoe_s0_1e16,4,45,2687,0.6748,0.9315,0.2567
s0_TEMPORAL,g3_tmoe_s0_1e16,4,48,205,0.6118,0.9335,0.3217
s0_TEMPORAL,g3_tmoe_s0_1e16,4,49,3123,0.6563,0.7231,0.0668
s0_TEMPORAL,g3_tmoe_s0_1e16,4,50,1027,0.6578,0.8008,0.143
s0_TEMPORAL,g3_tmoe_s0_1e16,4,51,94,0.4533,0.7881,0.3348
s0_TEMPORAL,g3_tmoe_s0_1e16,4,52,262,0.6336,0.698,0.0645
s0_TEMPORAL,g3_tmoe_s0_1e16,4,53,1468,0.7039,0.943,0.239
s0_TEMPORAL,g3_tmoe_s0_1e16,4,54,6369,0.5636,0.7176,0.154
s0_TEMPORAL,g3_tmoe_s0_1e16,4,55,1203,0.6173,0.8876,0.2703
s0_TEMPORAL,g3_tmoe_s0_1e16,4,56,210,nan,nan,nan
s0_TEMPORAL,g3_tmoe_s0_1e16,4,57,1295,0.5882,0.7849,0.1967
s0_TEMPORAL,g3_tmoe_s0_1e16,4,58,2000,0.7797,0.9347,0.155
s0_TEMPORAL,g3_tmoe_s0_1e16,4,59,13809,0.5788,0.7166,0.1378
s0_TEMPORAL,g3_tmoe_s0_1e16,4,60,11804,0.5851,0.7631,0.178
s0_TEMPORAL,g3_tmoe_s0_1e16,4,61,6553,0.5899,0.7127,0.1228
s0_TEMPORAL,g3_tmoe_s0_1e16,4,65,317,0.6027,0.8447,0.242
s0_TEMPORAL,g3_tmoe_s0_1e16,4,66,3012,0.5981,0.8253,0.2272
s0_TEMPORAL,g3_tmoe_s0_1e16,4,67,3546,0.6775,0.7455,0.068
s0_TEMPORAL,g3_tmoe_s0_1e16,4,69,3261,0.7129,0.6596,-0.0533
s0_TEMPORAL,g3_tmoe_s0_1e16,4,70,9641,0.6256,0.7492,0.1236
s0_TEMPORAL,g3_tmoe_s0_1e16,4,71,102,0.7121,0.5022,-0.2099
s0_TEMPORAL,g3_tmoe_s0_1e16,4,72,1358,0.613,0.9148,0.3018
s0_TEMPORAL,g3_tmoe_s0_1e16,4,73,164,0.6204,0.9176,0.2972
s0_TEMPORAL,g3_tmoe_s0_1e16,4,74,6993,0.69,0.7454,0.0554
s0_TEMPORAL,g3_tmoe_s0_1e16,4,75,410,0.5718,0.7829,0.2111
s0_TEMPORAL,g3_tmoe_s0_1e16,4,76,13952,0.6061,0.7906,0.1845
s0_TEMPORAL,g3_tmoe_s0_1e16,4,77,157,0.593,0.829,0.236
s0_TEMPORAL,g3_tmoe_s0_1e16,4,79,1539,0.6179,0.9048,0.2869
s0_TEMPORAL,g3_tmoe_s0_1e16,4,80,414,0.5289,0.9626,0.4337
s0_TEMPORAL,g3_tmoe_s0_1e16,4,81,977,0.5546,0.8373,0.2827
s0_TEMPORAL,g3_tmoe_s0_1e16,4,84,701,0.6847,0.8882,0.2035
s0_TEMPORAL,g3_tmoe_s0_1e16,4,85,2503,0.6974,0.7127,0.0153
s0_TEMPORAL,g3_tmoe_s0_1e16,4,86,18183,0.5942,0.7524,0.1582
s0_TEMPORAL,g3_tmoe_s0_1e16,4,87,807,0.5355,0.6856,0.15
s0_TEMPORAL,g3_tmoe_s0_1e16,4,89,544,0.617,0.7217,0.1046
s0_TEMPORAL,g3_tmoe_s0_1e16,4,91,1439,0.6384,0.8122,0.1738
s0_TEMPORAL,g3_tmoe_s0_1e16,4,92,2911,0.7344,0.6691,-0.0653
s0_TEMPORAL,g3_tmoe_s0_1e16,4,93,2919,0.7101,0.7876,0.0775
s0_TEMPORAL,g3_tmoe_s0_1e16,4,94,9607,0.6149,0.783,0.1681
s0_TEMPORAL,g3_tmoe_s0_1e16,4,95,762,0.5582,0.6485,0.0904
s0_TEMPORAL,g3_tmoe_s0_1e16,4,96,899,0.6078,0.9103,0.3025
s0_TEMPORAL,g3_tmoe_s0_1e16,4,97,647,0.6723,0.8958,0.2235
s0_TEMPORAL,g3_tmoe_s0_1e16,4,98,3469,0.6521,0.9079,0.2558
s0_TEMPORAL,g3_tmoe_s0_1e16,4,99,8137,0.571,0.7424,0.1714
s0_TEMPORAL,g3_tmoe_s0_1e16,4,100,8879,0.6047,0.816,0.2113
s0_TEMPORAL,g3_tmoe_s0_1e16,4,101,1266,0.6486,0.9115,0.2629
s0_TEMPORAL,g3_tmoe_s0_1e16,4,102,1825,0.6371,0.9094,0.2723
s0_TEMPORAL,g3_tmoe_s0_1e16,4,103,19172,0.5782,0.7026,0.1245
s0_TEMPORAL,g3_tmoe_s0_1e16,4,104,505,0.7559,0.6341,-0.1218
s0_TEMPORAL,g3_tmoe_s0_1e16,4,105,212,0.6232,0.9294,0.3063
s0_TEMPORAL,g3_tmoe_s0_1e16,4,106,3668,0.7245,0.7276,0.0032
s0_TEMPORAL,g3_tmoe_s0_1e16,4,109,5543,0.7131,0.8953,0.1822
s0_TEMPORAL,g3_tmoe_s0_1e16,4,110,471,0.6285,0.8833,0.2548
s0_TEMPORAL,g3_tmoe_s0_1e16,4,111,7477,0.6304,0.8818,0.2514
s0_TEMPORAL,g3_tmoe_s0_1e16,4,112,517,0.8759,0.7132,-0.1627
s0_TEMPORAL,g3_tmoe_s0_1e16,4,113,1131,0.5884,0.7987,0.2103
s0_TEMPORAL,g3_tmoe_s0_1e16,4,114,5414,0.6379,0.8585,0.2206
s0_TEMPORAL,g3_tmoe_s0_1e16,4,115,76,0.6179,0.8677,0.2497
s0_TEMPORAL,g3_tmoe_s0_1e16,4,116,2443,0.6016,0.814,0.2125
s0_TEMPORAL,g3_tmoe_s0_1e16,4,117,680,0.5747,0.7806,0.2059
s0_TEMPORAL,g3_tmoe_s0_1e16,4,118,1679,0.6986,0.9169,0.2183
s0_TEMPORAL,g3_tmoe_s0_1e16,4,119,2609,0.7113,0.8893,0.178
s0_TEMPORAL,g3_tmoe_s0_1e16,4,120,2097,0.6117,0.8024,0.1907
s0_TEMPORAL,g3_tmoe_s0_1e16,4,122,3373,0.552,0.7281,0.1761
s0_TEMPORAL,g3_tmoe_s0_1e16,4,123,299,0.5875,0.8655,0.2781
s0_TEMPORAL,g3_tmoe_s0_1e16,4,124,248,0.4197,0.5353,0.1156
s0_TEMPORAL,g3_tmoe_s0_1e16,4,126,9345,0.6494,0.8509,0.2015
s0_TEMPORAL,g3_tmoe_s0_1e16,4,127,9876,0.6792,0.8348,0.1556
s0_TEMPORAL,g3_tmoe_s0_1e16,4,128,7980,0.6236,0.8764,0.2528
s0_TEMPORAL,g3_tmoe_s0_1e16,4,129,3250,0.7632,0.7523,-0.0109
s0_TEMPORAL,g3_tmoe_s0_1e16,4,130,1278,0.7678,0.8194,0.0516
s0_TEMPORAL,g3_tmoe_s0_1e16,4,132,9593,0.6586,0.8607,0.202
s0_TEMPORAL,g3_tmoe_s0_1e16,4,133,454,0.5453,0.7848,0.2395
s0_TEMPORAL,g3_tmoe_s0_1e16,4,134,130,0.4402,0.7215,0.2813
s0_TEMPORAL,g3_tmoe_s0_1e16,4,135,7437,0.6731,0.6878,0.0147
s0_TEMPORAL,g3_tmoe_s0_1e16,4,136,1655,0.7306,0.9692,0.2386
s0_TEMPORAL,g3_tmoe_s0_1e16,4,137,8752,0.6021,0.7576,0.1555
s0_TEMPORAL,g3_tmoe_s0_1e16,4,138,4540,0.7356,0.8001,0.0645
s0_TEMPORAL,g3_tmoe_s0_1e16,4,139,616,0.5956,0.7599,0.1643
s0_TEMPORAL,g3_tmoe_s0_1e16,4,140,2726,0.6427,0.8349,0.1922
s0_TEMPORAL,g3_tmoe_s0_1e16,4,142,7527,0.6333,0.8272,0.194
s0_TEMPORAL,g3_tmoe_s0_1e16,4,143,332,0.6311,0.8425,0.2114
s0_TEMPORAL,g3_tmoe_s0_1e16,4,144,5510,0.5953,0.8472,0.2519
s0_TEMPORAL,g3_tmoe_s0_1e16,4,145,457,0.5587,0.7143,0.1555
s0_TEMPORAL,g3_tmoe_s0_1e16,4,146,4238,0.7133,0.7027,-0.0105
s0_TEMPORAL,g3_tmoe_s0_1e16,4,148,1477,0.7377,0.9478,0.2101
s0_TEMPORAL,g3_tmoe_s0_1e16,4,149,795,0.7815,0.7069,-0.0745
s0_TEMPORAL,g3_tmoe_s0_1e16,4,150,3245,0.6649,0.8239,0.159
s0_TEMPORAL,g3_tmoe_s0_1e16,4,152,1631,0.5558,0.7367,0.1809
s0_TEMPORAL,g3_tmoe_s0_1e16,4,153,717,0.8964,0.6487,-0.2477
s0_TEMPORAL,g3_tmoe_s0_1e16,4,154,2153,0.5945,0.7747,0.1802
s0_TEMPORAL,g3_tmoe_s0_1e16,4,155,2910,0.6018,0.8935,0.2918
s0_TEMPORAL,g3_tmoe_s0_1e16,4,156,16426,0.6385,0.6997,0.0612
s0_TEMPORAL,g3_tmoe_s0_1e16,4,157,1116,0.7792,0.7048,-0.0744
s0_TEMPORAL,g3_tmoe_s0_1e16,4,158,81,0.597,0.7093,0.1123
s0_TEMPORAL,g3_tmoe_s0_1e16,4,159,222,0.558,0.4394,-0.1185
s0_TEMPORAL,g3_tmoe_s0_1e16,4,161,5702,0.6001,0.804,0.2038
s0_TEMPORAL,g3_tmoe_s0_1e16,4,162,13917,0.6469,0.7627,0.1157
s0_TEMPORAL,g3_tmoe_s0_1e16,4,164,2529,0.5881,0.7951,0.207
s0_TEMPORAL,g3_tmoe_s0_1e16,4,166,7188,0.6469,0.7009,0.054
s0_TEMPORAL,g3_tmoe_s0_1e16,4,167,372,0.7476,0.8574,0.1098
s0_TEMPORAL,g3_tmoe_s0_1e16,4,168,4937,0.5849,0.8056,0.2207
s0_TEMPORAL,g3_tmoe_s0_1e16,4,169,1212,0.5866,0.7829,0.1964
s0_TEMPORAL,g3_tmoe_s0_1e16,4,170,945,0.5905,0.8273,0.2368
s0_TEMPORAL,g3_tmoe_s0_1e16,4,171,3353,0.7313,0.9093,0.178
s0_TEMPORAL,g3_tmoe_s0_1e16,4,172,186,0.7446,0.7931,0.0486
s0_TEMPORAL,g3_tmoe_s0_1e16,4,173,123,0.651,0.7068,0.0558
s0_TEMPORAL,g3_tmoe_s0_1e16,4,174,283,0.5605,0.7387,0.1782
s0_TEMPORAL,g3_tmoe_s0_1e16,4,175,1334,0.7744,0.9372,0.1628
s0_TEMPORAL,g3_tmoe_s0_1e16,4,176,317,0.5754,0.7458,0.1705
s0_TEMPORAL,g3_tmoe_s0_1e16,4,177,4459,0.6271,0.6795,0.0523
s0_TEMPORAL,g3_tmoe_s0_1e16,4,178,3786,0.7377,0.6804,-0.0573
s0_TEMPORAL,g3_tmoe_s0_1e16,4,179,2446,0.7401,0.9103,0.1703
s0_TEMPORAL,g3_tmoe_s0_1e16,4,181,1310,0.664,0.74,0.0761
s0_TEMPORAL,g3_tmoe_s0_1e16,4,182,371,0.6516,0.938,0.2863
s0_TEMPORAL,g3_tmoe_s0_1e16,4,183,1065,0.5628,0.7754,0.2126
s0_TEMPORAL,g3_tmoe_s0_1e16,4,184,1703,0.7909,0.8418,0.051
s0_TEMPORAL,g3_tmoe_s0_1e16,4,185,175,0.6069,0.7401,0.1332
s0_TEMPORAL,g3_tmoe_s0_1e16,4,186,5820,0.6163,0.8767,0.2604
s0_TEMPORAL,g3_tmoe_s0_1e16,4,187,2883,0.6438,0.73,0.0862
s0_TEMPORAL,g3_tmoe_s0_1e16,4,188,1678,0.5842,0.7799,0.1957
s0_TEMPORAL,g3_tmoe_s0_1e16,4,189,53,0.5749,0.8658,0.291
s0_TEMPORAL,g3_tmoe_s0_1e16,4,190,7043,0.6216,0.8,0.1784
s0_TEMPORAL,g3_tmoe_s0_1e16,4,191,19087,0.6722,0.8116,0.1394
s0_FULL,g3_moe_s0_1e16_sigmoid,2,0,3137,0.9516,0.5554,-0.3962
s0_FULL,g3_moe_s0_1e16_sigmoid,2,1,3269,0.9817,0.5473,-0.4344
s0_FULL,g3_moe_s0_1e16_sigmoid,2,2,2809,0.9814,0.6275,-0.3539
s0_FULL,g3_moe_s0_1e16_sigmoid,2,3,3191,0.9565,0.5771,-0.3794
s0_FULL,g3_moe_s0_1e16_sigmoid,2,4,2533,0.9576,0.5604,-0.3972
s0_FULL,g3_moe_s0_1e16_sigmoid,2,5,3180,0.9434,0.5687,-0.3747
s0_FULL,g3_moe_s0_1e16_sigmoid,2,6,3137,0.9909,0.5906,-0.4003
s0_FULL,g3_moe_s0_1e16_sigmoid,2,7,2797,0.8548,0.5727,-0.2821
s0_FULL,g3_moe_s0_1e16_sigmoid,2,8,2938,0.9899,0.5876,-0.4023
s0_FULL,g3_moe_s0_1e16_sigmoid,2,9,2869,0.9537,0.6198,-0.3339
s0_FULL,g3_moe_s0_1e16_sigmoid,2,10,3268,0.9743,0.5998,-0.3745
s0_FULL,g3_moe_s0_1e16_sigmoid,2,11,3234,0.977,0.6172,-0.3598
s0_FULL,g3_moe_s0_1e16_sigmoid,2,12,2372,0.912,0.5668,-0.3451
s0_FULL,g3_moe_s0_1e16_sigmoid,2,13,3393,0.9574,0.7606,-0.1968
s0_FULL,g3_moe_s0_1e16_sigmoid,2,14,2663,0.9466,0.7387,-0.2079
s0_FULL,g3_moe_s0_1e16_sigmoid,2,15,2689,0.9698,0.6486,-0.3212
s0_FULL,g3_moe_s0_1e16_sigmoid,2,16,3164,0.9875,0.5755,-0.412
s0_FULL,g3_moe_s0_1e16_sigmoid,2,17,3229,0.9348,0.5603,-0.3745
s0_FULL,g3_moe_s0_1e16_sigmoid,2,18,2016,0.9472,0.6625,-0.2847
s0_FULL,g3_moe_s0_1e16_sigmoid,2,19,2953,0.9912,0.5822,-0.409
s0_FULL,g3_moe_s0_1e16_sigmoid,2,20,2883,0.9941,0.5318,-0.4623
s0_FULL,g3_moe_s0_1e16_sigmoid,2,21,2783,0.8494,0.6081,-0.2413
s0_FULL,g3_moe_s0_1e16_sigmoid,2,22,3015,0.9708,0.6094,-0.3615
s0_FULL,g3_moe_s0_1e16_sigmoid,2,23,3576,0.9889,0.6222,-0.3668
s0_FULL,g3_moe_s0_1e16_sigmoid,2,24,3568,0.9832,0.582,-0.4012
s0_FULL,g3_moe_s0_1e16_sigmoid,2,25,2773,0.8902,0.6218,-0.2684
s0_FULL,g3_moe_s0_1e16_sigmoid,2,26,3061,0.9311,0.7325,-0.1987
s0_FULL,g3_moe_s0_1e16_sigmoid,2,27,3285,0.9939,0.5778,-0.4161
s0_FULL,g3_moe_s0_1e16_sigmoid,2,28,3106,0.9797,0.6298,-0.3498
s0_FULL,g3_moe_s0_1e16_sigmoid,2,29,3268,0.9912,0.5985,-0.3928
s0_FULL,g3_moe_s0_1e16_sigmoid,2,30,2913,0.8933,0.5864,-0.3069
s0_FULL,g3_moe_s0_1e16_sigmoid,2,31,2965,0.9807,0.5953,-0.3855
s0_FULL,g3_moe_s0_1e16_sigmoid,2,32,2927,0.8699,0.593,-0.277
s0_FULL,g3_moe_s0_1e16_sigmoid,2,33,2792,0.9692,0.6176,-0.3516
s0_FULL,g3_moe_s0_1e16_sigmoid,2,34,2103,0.9072,0.5602,-0.347
s0_FULL,g3_moe_s0_1e16_sigmoid,2,35,2522,0.9554,0.577,-0.3784
s0_FULL,g3_moe_s0_1e16_sigmoid,2,36,3218,0.9875,0.5807,-0.4068
s0_FULL,g3_moe_s0_1e16_sigmoid,2,37,3372,0.9712,0.7189,-0.2523
s0_FULL,g3_moe_s0_1e16_sigmoid,2,38,2344,0.9655,0.6945,-0.2711
s0_FULL,g3_moe_s0_1e16_sigmoid,2,39,2742,0.97,0.5491,-0.4209
s0_FULL,g3_moe_s0_1e16_sigmoid,2,40,2967,0.8862,0.6089,-0.2773
s0_FULL,g3_moe_s0_1e16_sigmoid,2,41,3421,0.9396,0.5898,-0.3498
s0_FULL,g3_moe_s0_1e16_sigmoid,2,42,3294,0.9372,0.6118,-0.3254
s0_FULL,g3_moe_s0_1e16_sigmoid,2,43,2799,0.9356,0.686,-0.2496
s0_FULL,g3_moe_s0_1e16_sigmoid,2,44,2904,0.9175,0.6164,-0.3011
s0_FULL,g3_moe_s0_1e16_sigmoid,2,45,3014,0.95,0.656,-0.294
s0_FULL,g3_moe_s0_1e16_sigmoid,2,46,2848,0.9637,0.6626,-0.3011
s0_FULL,g3_moe_s0_1e16_sigmoid,2,47,2754,0.9292,0.5943,-0.3349
s0_FULL,g3_moe_s0_1e16_sigmoid,2,48,3169,0.9735,0.5846,-0.3889
s0_FULL,g3_moe_s0_1e16_sigmoid,2,49,3357,0.97,0.5561,-0.4139
s0_FULL,g3_moe_s0_1e16_sigmoid,2,50,3510,0.8989,0.6049,-0.294
s0_FULL,g3_moe_s0_1e16_sigmoid,2,51,2766,0.9258,0.6262,-0.2997
s0_FULL,g3_moe_s0_1e16_sigmoid,2,52,2948,0.8906,0.5823,-0.3083
s0_FULL,g3_moe_s0_1e16_sigmoid,2,53,2858,0.9361,0.5913,-0.3448
s0_FULL,g3_moe_s0_1e16_sigmoid,2,54,3288,0.968,0.6093,-0.3588
s0_FULL,g3_moe_s0_1e16_sigmoid,2,55,2651,0.975,0.6266,-0.3484
s0_FULL,g3_moe_s0_1e16_sigmoid,2,56,2642,0.8496,0.5941,-0.2554
s0_FULL,g3_moe_s0_1e16_sigmoid,2,57,2951,0.939,0.6163,-0.3228
s0_FULL,g3_moe_s0_1e16_sigmoid,2,58,2930,0.993,0.5815,-0.4115
s0_FULL,g3_moe_s0_1e16_sigmoid,2,59,3962,0.9758,0.6355,-0.3403
s0_FULL,g3_moe_s0_1e16_sigmoid,2,60,2354,0.8869,0.5283,-0.3586
s0_FULL,g3_moe_s0_1e16_sigmoid,2,61,3300,0.982,0.5509,-0.4311
s0_FULL,g3_moe_s0_1e16_sigmoid,2,62,2918,0.9201,0.6778,-0.2424
s0_FULL,g3_moe_s0_1e16_sigmoid,2,63,1906,0.9318,0.6128,-0.3191
s0_FULL,g3_moe_s0_1e16_sigmoid,2,64,2410,0.9557,0.6099,-0.3458
s0_FULL,g3_moe_s0_1e16_sigmoid,2,65,2903,0.9258,0.6041,-0.3216
s0_FULL,g3_moe_s0_1e16_sigmoid,2,66,2872,0.9073,0.61,-0.2972
s0_FULL,g3_moe_s0_1e16_sigmoid,2,67,2309,0.9512,0.5536,-0.3976
s0_FULL,g3_moe_s0_1e16_sigmoid,2,68,1863,0.9359,0.6949,-0.241
s0_FULL,g3_moe_s0_1e16_sigmoid,2,69,2514,0.952,0.6566,-0.2954
s0_FULL,g3_moe_s0_1e16_sigmoid,2,70,3179,0.9081,0.5795,-0.3286
s0_FULL,g3_moe_s0_1e16_sigmoid,2,71,2400,0.9361,0.5498,-0.3863
s0_FULL,g3_moe_s0_1e16_sigmoid,2,72,2804,0.9882,0.7146,-0.2736
s0_FULL,g3_moe_s0_1e16_sigmoid,2,73,3295,0.9528,0.6203,-0.3325
